PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5200609,127016,2015-11-01T00:00:00Z,17.6638,124.2852,28.35,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T01:00:00Z,17.6638,124.2865,28.35,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T02:00:00Z,17.6234,124.2716,28.4,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T03:00:00Z,17.6209,124.2498,28.4,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T04:00:00Z,17.5968,124.2052,28.45,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T05:00:00Z,17.5968,124.2052,28.5,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T06:00:00Z,17.5968,124.2052,28.5,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T07:00:00Z,17.5908,124.1847,28.5,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T08:00:00Z,17.5746,124.1640,28.5,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T09:00:00Z,17.5748,124.1621,28.5,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T10:00:00Z,17.5737,124.1661,28.45,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T11:00:00Z,17.5613,124.1684,28.45,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T12:00:00Z,17.5613,124.1684,28.45,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T13:00:00Z,17.5512,124.1436,28.45,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T14:00:00Z,17.5384,124.1262,28.4,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T15:00:00Z,17.5384,124.1262,28.45,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T16:00:00Z,17.5012,124.0977,28.4,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T17:00:00Z,17.5012,124.0977,28.4,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T18:00:00Z,17.4993,124.1003,28.4,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T19:00:00Z,17.4979,124.0930,28.4,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T20:00:00Z,17.4979,124.0930,28.4,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T21:00:00Z,17.4713,124.0879,28.4,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T22:00:00Z,17.4554,124.0625,28.4,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-01T23:00:00Z,17.4554,124.0625,28.4,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-02T00:00:00Z,17.4554,124.0625,28.4,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-02T01:00:00Z,17.4421,124.0205,28.45,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-02T02:00:00Z,17.4363,124.0156,28.45,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-02T03:00:00Z,17.4363,124.0156,28.5,0,,,,,,,,,,,00111179999999999
5200609,127016,2015-11-02T04:00:00Z,17.4184,123.9814,28.55,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-02T05:00:00Z,17.4184,123.9814,28.6,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-02T06:00:00Z,17.4168,123.9532,28.6,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-02T07:00:00Z,17.4168,123.9532,28.55,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-02T08:00:00Z,17.4151,123.9334,28.55,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-02T09:00:00Z,17.4136,123.9308,28.55,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-02T10:00:00Z,17.4134,123.9164,28.5,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-02T11:00:00Z,17.4239,123.9057,28.5,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-02T12:00:00Z,17.4138,123.9064,28.5,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-02T13:00:00Z,17.4131,123.9077,28.45,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-02T14:00:00Z,17.4131,123.9077,28.45,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-02T15:00:00Z,17.4131,123.9077,28.45,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-02T16:00:00Z,17.3941,123.8775,28.45,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-02T17:00:00Z,17.3941,123.8775,28.45,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-02T18:00:00Z,17.3938,123.8785,28.45,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-02T19:00:00Z,17.3938,123.8785,28.4,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-02T20:00:00Z,17.3899,123.8574,28.4,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-02T21:00:00Z,17.3892,123.8455,28.45,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-02T22:00:00Z,17.3860,123.8332,28.4,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-02T23:00:00Z,17.3848,123.8249,28.45,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T00:00:00Z,17.3848,123.8249,28.45,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T01:00:00Z,17.3881,123.8134,28.45,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T02:00:00Z,17.3881,123.8134,28.5,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T03:00:00Z,17.3890,123.8059,28.55,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T04:00:00Z,17.3890,123.8059,28.6,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T05:00:00Z,17.3875,123.7895,28.65,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T06:00:00Z,17.3875,123.7895,28.65,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T07:00:00Z,17.3875,123.7895,28.65,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T09:00:00Z,17.3779,123.7709,28.6,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T10:00:00Z,17.3719,123.7557,28.55,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T11:00:00Z,17.3756,123.7491,28.55,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T12:00:00Z,17.3497,123.7476,28.55,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T13:00:00Z,17.3497,123.7476,28.55,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T14:00:00Z,17.3427,123.7429,28.55,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T15:00:00Z,17.3427,123.7429,28.55,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T16:00:00Z,17.3260,123.7244,28.55,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T17:00:00Z,17.3260,123.7244,28.55,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T18:00:00Z,17.3295,123.7221,28.55,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T19:00:00Z,17.3166,123.7053,28.55,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T20:00:00Z,17.3190,123.7047,28.5,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T21:00:00Z,17.3109,123.6701,28.5,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T22:00:00Z,17.3124,123.6700,28.55,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-03T23:00:00Z,17.3073,123.6552,28.55,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-04T00:00:00Z,17.3073,123.6552,28.55,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-04T01:00:00Z,17.3064,123.6311,28.6,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-04T02:00:00Z,17.3064,123.6311,28.6,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-04T03:00:00Z,17.3092,123.6100,28.7,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-04T04:00:00Z,17.3169,123.5875,28.75,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-04T05:00:00Z,17.3169,123.5875,28.8,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-04T06:00:00Z,17.3440,123.5748,28.85,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-04T07:00:00Z,17.3433,123.5744,28.85,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-04T08:00:00Z,17.3539,123.5736,28.8,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-04T09:00:00Z,17.3569,123.5712,28.75,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-04T10:00:00Z,17.3622,123.5703,28.7,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-04T11:00:00Z,17.3622,123.5703,28.65,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-04T12:00:00Z,17.3622,123.5703,28.65,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-04T13:00:00Z,17.3511,123.5674,28.65,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-04T14:00:00Z,17.3508,123.5660,28.6,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-04T15:00:00Z,17.3508,123.5660,28.6,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-04T16:00:00Z,17.3626,123.5389,28.6,0,,,,,,,,,,,00111279999999999
5200609,127016,2015-11-04T17:00:00Z,17.3626,123.5389,28.6,0,,,,,,,,,,,00111279999999999
