PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
5200671,101934,2015-11-01T00:00:00Z,26.5335,156.5133,27.25,0,0011127
5200671,101934,2015-11-01T01:00:00Z,26.5335,156.5133,27.4,0,0011127
5200671,101934,2015-11-01T02:00:00Z,26.5398,156.4957,27.5,0,0011127
5200671,101934,2015-11-01T03:00:00Z,26.5348,156.4779,27.55,0,0011127
5200671,101934,2015-11-01T05:00:00Z,26.5575,156.4816,27.5,0,0011127
5200671,101934,2015-11-01T06:00:00Z,26.5495,156.4850,27.45,0,0011127
5200671,101934,2015-11-01T07:00:00Z,26.5600,156.5003,27.4,0,0011127
5200671,101934,2015-11-01T10:00:00Z,26.5701,156.5267,27.25,0,0011127
5200671,101934,2015-11-01T13:00:00Z,26.5701,156.5267,27.15,0,0011127
5200671,101934,2015-11-01T14:00:00Z,26.5701,156.5267,27.15,0,0011127
5200671,101934,2015-11-01T15:00:00Z,26.5117,156.5723,27.15,0,0014427
5200671,101934,2015-11-01T16:00:00Z,26.5104,156.5756,27.15,0,0011127
5200671,101934,2015-11-01T17:00:00Z,26.4923,156.5816,27.1,0,0011127
5200671,101934,2015-11-01T18:00:00Z,26.4751,156.5893,27.1,0,0011127
5200671,101934,2015-11-01T19:00:00Z,26.4751,156.5893,27.1,0,0011127
5200671,101934,2015-11-01T20:00:00Z,26.4751,156.5893,27.1,0,0011127
5200671,101934,2015-11-01T22:00:00Z,26.4722,156.5813,27.15,0,0011127
5200671,101934,2015-11-01T23:00:00Z,26.4722,156.5813,27.15,0,0011127
5200671,101934,2015-11-02T00:00:00Z,26.4234,156.5643,27.2,0,0014427
5200671,101934,2015-11-02T01:00:00Z,26.4234,156.5643,27.3,0,0011127
5200671,101934,2015-11-02T02:00:00Z,26.4114,156.5314,27.35,0,0011127
5200671,101934,2015-11-02T03:00:00Z,26.4110,156.5306,27.35,0,0011127
5200671,101934,2015-11-02T04:00:00Z,26.4110,156.5306,27.35,0,0011127
5200671,101934,2015-11-02T05:00:00Z,26.4141,156.5263,27.3,0,0011127
5200671,101934,2015-11-02T06:00:00Z,26.4131,156.5322,27.25,0,0011127
5200671,101934,2015-11-02T07:00:00Z,26.4157,156.5362,27.25,0,0011127
5200671,101934,2015-11-02T09:00:00Z,26.4136,156.5424,27.2,0,0011127
5200671,101934,2015-11-02T10:00:00Z,26.4099,156.5342,27.15,0,0011127
5200671,101934,2015-11-02T11:00:00Z,26.4099,156.5342,27.15,0,0011127
5200671,101934,2015-11-02T13:00:00Z,26.4059,156.5438,27.1,0,0011127
5200671,101934,2015-11-02T14:00:00Z,26.4059,156.5438,27.1,0,0011127
5200671,101934,2015-11-02T15:00:00Z,26.3962,156.5449,27.1,0,0011127
5200671,101934,2015-11-02T16:00:00Z,26.3962,156.5449,27.05,0,0011127
5200671,101934,2015-11-02T17:00:00Z,26.3803,156.5581,27.05,0,0011127
5200671,101934,2015-11-02T18:00:00Z,26.3697,156.5500,27,0,0011127
