PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),VGHS LEVEL0 (meter),VGTA LEVEL0 (second),QC
21708,2016-02-01T04:00:00Z,36.5810,134.4760,12.5,0,1.9,8,01111711
21708,2016-02-01T05:00:00Z,36.5610,134.4600,12.5,0,1.8,7,01111711
21708,2016-02-01T06:00:00Z,36.5390,134.4450,12.5,0,1.8,7,01111711
21708,2016-02-01T09:00:00Z,36.4660,134.4160,12.7,0,1.7,8,01111711
21708,2016-02-01T12:00:00Z,36.4010,134.3970,12.7,0,1.9,7,01111711
21708,2016-02-01T15:00:00Z,36.3470,134.3710,12.7,0,1.9,7,01111711
21708,2016-02-01T18:00:00Z,36.3020,134.3310,12.7,0,2.2,7,01111711
21708,2016-02-01T19:00:00Z,36.2880,134.3170,12.8,0,2.1,7,01111711
21708,2016-02-01T20:00:00Z,36.2740,134.3020,13,0,2.1,7,01111711
21708,2016-02-01T21:00:00Z,36.2600,134.2860,13,0,2.8,7,01111711
21708,2016-02-01T22:00:00Z,36.2430,134.2840,13,0,2,7,01111711
21708,2016-02-01T23:00:00Z,36.2270,134.2830,13,0,1.9,7,01111711
21708,2016-02-02T00:00:00Z,36.2120,134.2810,13.1,0,1.9,7,01111711
21708,2016-02-02T03:00:00Z,36.1720,134.2700,13.2,0,1.6,7,01111711
21708,2016-02-02T06:00:00Z,36.1390,134.2520,13.2,0,1.6,7,01111711
21708,2016-02-02T09:00:00Z,36.1140,134.2350,13.3,0,1.7,7,01111711
21708,2016-02-02T12:00:00Z,36.0900,134.2200,13.2,0,1.8,7,01111711
21708,2016-02-02T15:00:00Z,36.0690,134.2080,13,0,1.6,7,01111711
21708,2016-02-02T18:00:00Z,36.0550,134.1940,13.1,0,1.4,7,01111711
21708,2016-02-02T21:00:00Z,36.0450,134.1780,13.2,0,1.2,7,01111711
21708,2016-02-03T00:00:00Z,36.0370,134.1720,13.2,0,1.3,7,01111711
21708,2016-02-03T03:00:00Z,36.0330,134.1600,13.2,0,1.3,8,01111711
21708,2016-02-03T06:00:00Z,36.0370,134.1470,13.3,0,1.1,7,01111711
21708,2016-02-03T09:00:00Z,36.0400,134.1370,13.1,0,1,7,01111711
21708,2016-02-03T12:00:00Z,36.0470,134.1210,13.1,0,0.8,6,01111711
21708,2016-02-03T15:00:00Z,36.0670,134.1070,13.1,0,0.7,6,01111711
21708,2016-02-03T18:00:00Z,36.0900,134.1080,13.1,0,0.7,8,01111711
21708,2016-02-03T21:00:00Z,36.0940,134.1410,13.1,0,1.4,6,01111711
21708,2016-02-04T00:00:00Z,36.0940,134.1730,13.1,0,1.5,6,01111711
21708,2016-02-04T03:00:00Z,36.0880,134.2180,13.2,0,1.6,6,01111711
21708,2016-02-04T06:00:00Z,36.0800,134.2740,12.8,0,1.7,6,01111711
21708,2016-02-04T09:00:00Z,36.0710,134.3090,13,0,1.5,6,01111711
21708,2016-02-04T12:00:00Z,36.0650,134.3210,12.9,0,1.6,7,01111711
21708,2016-02-04T15:00:00Z,36.0750,134.3170,12.9,0,1.5,6,01111711
21708,2016-02-04T18:00:00Z,36.0910,134.3130,13,0,1.9,7,01111711
21708,2016-02-04T21:00:00Z,36.1080,134.3130,13,0,1.6,7,01111711
21708,2016-02-05T00:00:00Z,36.1260,134.3150,13,0,1.2,6,01111711
21708,2016-02-05T03:00:00Z,36.1470,134.3250,13.1,0,1.1,6,01111711
21708,2016-02-05T06:00:00Z,36.1350,134.3400,13.1,0,1.1,7,01111711
21708,2016-02-05T09:00:00Z,36.1220,134.3520,13.1,0,1.1,7,01111711
21708,2016-02-05T12:00:00Z,36.1270,134.3540,13,0,1.2,7,01111711
21708,2016-02-05T15:00:00Z,36.1210,134.3820,13,0,1.5,6,01111711
21708,2016-02-05T18:00:00Z,36.0900,134.4060,13,0,1.6,6,01111711
21708,2016-02-05T21:00:00Z,36.0510,134.4140,13,0,1.6,7,01111711
21708,2016-02-06T00:00:00Z,36.0250,134.4130,12.9,0,1.3,7,01111711
21708,2016-02-06T03:00:00Z,36.0070,134.4180,13,0,1.6,7,01111711
21708,2016-02-06T06:00:00Z,35.9900,134.4250,13,0,1.8,6,01111711
21708,2016-02-06T09:00:00Z,35.9610,134.4250,13,0,2.3,7,01111711
21708,2016-02-06T10:00:00Z,35.9520,134.4190,13,0,2,7,01111711
21708,2016-02-06T11:00:00Z,35.9420,134.4060,13,0,2.1,7,01111711
21708,2016-02-06T12:00:00Z,35.9310,134.3900,13,0,2.4,7,01111711
21708,2016-02-06T13:00:00Z,35.9190,134.3730,13,0,3,8,01111711
21708,2016-02-06T14:00:00Z,35.9050,134.3540,13,0,3.6,8,01111711
21708,2016-02-06T15:00:00Z,35.8920,134.3360,12.8,0,3.8,8,01111711
21708,2016-02-06T16:00:00Z,35.8820,134.3200,12.8,0,3.8,8,01111711
21708,2016-02-06T17:00:00Z,35.8740,134.3050,12.8,0,3.5,8,01111711
21708,2016-02-06T18:00:00Z,35.8680,134.2920,12.8,0,3.8,8,01111711
21708,2016-02-06T19:00:00Z,35.8630,134.2810,12.8,0,3.3,8,01111711
21708,2016-02-06T20:00:00Z,35.8590,134.2690,12.8,0,3.2,7,01111711
21708,2016-02-06T21:00:00Z,35.8580,134.2580,12.8,0,2.8,7,01111711
21708,2016-02-06T22:00:00Z,35.8580,134.2470,12.8,0,2.6,7,01111711
21708,2016-02-06T23:00:00Z,35.8590,134.2350,12.9,0,2.5,7,01111711
21708,2016-02-07T00:00:00Z,35.8620,134.2250,12.9,0,2.1,7,01111711
21708,2016-02-07T01:00:00Z,35.8650,134.2170,12.9,0,2,7,01111711
21708,2016-02-07T02:00:00Z,35.8710,134.2090,12.9,0,2,7,01111711
21708,2016-02-07T03:00:00Z,35.8760,134.2010,12.9,0,2,7,01111711
21708,2016-02-07T04:00:00Z,35.8810,134.1950,13,0,1.8,7,01111711
21708,2016-02-07T05:00:00Z,35.8870,134.1900,13,0,1.8,7,01111711
21708,2016-02-07T06:00:00Z,35.8930,134.1840,13,0,1.6,6,01111711
21708,2016-02-07T09:00:00Z,35.9150,134.1600,12.9,0,1.5,7,01111711
21708,2016-02-07T12:00:00Z,35.9380,134.1170,12.7,0,1.4,7,01111711
21708,2016-02-07T15:00:00Z,35.9660,134.0610,12.8,0,1.1,7,01111711
21708,2016-02-07T18:00:00Z,35.9960,134.0180,12.9,0,1,6,01111711
21708,2016-02-07T21:00:00Z,36.0170,133.9840,12.8,0,0.8,6,01111711
21708,2016-02-08T00:00:00Z,36.0390,133.9580,12.9,0,0.7,8,01111711
21708,2016-02-08T03:00:00Z,36.0650,133.9540,12.9,0,0.8,6,01111711
21708,2016-02-08T06:00:00Z,36.0910,133.9720,12.9,0,1.3,6,01111711
21708,2016-02-08T09:00:00Z,36.1190,134.0090,12.8,0,2.1,7,01111711
21708,2016-02-08T10:00:00Z,36.1250,134.0270,12.8,0,3.1,7,01111711
21708,2016-02-08T11:00:00Z,36.1270,134.0430,12.8,0,2.3,7,01111711
21708,2016-02-08T12:00:00Z,36.1270,134.0610,12.8,0,2.8,7,01111711
21708,2016-02-08T13:00:00Z,36.1290,134.0750,12.9,0,2.5,7,01111711
21708,2016-02-08T14:00:00Z,36.1360,134.0900,12.9,0,2.6,7,01111711
21708,2016-02-08T15:00:00Z,36.1410,134.1030,12.9,0,2.4,7,01111711
21708,2016-02-08T16:00:00Z,36.1490,134.1120,12.9,0,2.3,7,01111711
21708,2016-02-08T17:00:00Z,36.1560,134.1210,12.8,0,2,7,01111711
21708,2016-02-08T18:00:00Z,36.1610,134.1340,12.8,0,2.2,7,01111711
21708,2016-02-08T19:00:00Z,36.1680,134.1490,12.8,0,2.4,7,01111711
21708,2016-02-08T20:00:00Z,36.1740,134.1650,12.8,0,3,7,01111711
21708,2016-02-08T21:00:00Z,36.1790,134.1830,12.8,0,3,7,01111711
21708,2016-02-08T22:00:00Z,36.1790,134.2060,12.8,0,3.4,7,01111711
21708,2016-02-08T23:00:00Z,36.1790,134.2290,12.8,0,3.5,8,01111711
21708,2016-02-09T00:00:00Z,36.1750,134.2560,12.8,0,4.5,9,01111711
21708,2016-02-09T01:00:00Z,36.1690,134.2800,12.8,0,3.8,8,01111711
21708,2016-02-09T02:00:00Z,36.1610,134.3050,12.8,0,4.6,9,01111711
21708,2016-02-09T03:00:00Z,36.1520,134.3270,12.9,0,4,8,01111711
21708,2016-02-09T04:00:00Z,36.1420,134.3480,12.9,0,3.7,8,01111711
21708,2016-02-09T05:00:00Z,36.1300,134.3670,12.9,0,3.5,8,01111711
21708,2016-02-09T06:00:00Z,36.1210,134.3880,12.9,0,3.4,8,01111711
21708,2016-02-09T07:00:00Z,36.1110,134.4060,12.9,0,3.2,7,01111711
21708,2016-02-09T08:00:00Z,36.0980,134.4220,12.9,0,3,8,01111711
21708,2016-02-09T09:00:00Z,36.0840,134.4370,12.9,0,3,7,01111711
21708,2016-02-09T10:00:00Z,36.0730,134.4520,13,0,2.9,7,01111711
21708,2016-02-09T11:00:00Z,36.0620,134.4650,13,0,3,7,01111711
21708,2016-02-09T12:00:00Z,36.0510,134.4780,13,0,2.9,7,01111711
21708,2016-02-09T13:00:00Z,36.0350,134.4890,13,0,2.9,8,01111711
21708,2016-02-09T14:00:00Z,36.0200,134.4960,12.9,0,2.8,7,01111711
21708,2016-02-09T15:00:00Z,36.0030,134.4980,12.9,0,3.2,7,01111711
21708,2016-02-09T16:00:00Z,35.9870,134.4990,12.8,0,2.7,7,01111711
21708,2016-02-09T17:00:00Z,35.9710,134.5010,12.7,0,2.8,7,01111711
21708,2016-02-09T18:00:00Z,35.9530,134.4980,12.6,0,2.7,7,01111711
21708,2016-02-09T19:00:00Z,35.9360,134.4950,12.5,0,2.7,7,01111711
21708,2016-02-09T20:00:00Z,35.9190,134.4960,12.6,0,2.8,7,01111711
21708,2016-02-09T21:00:00Z,35.9050,134.4990,12.6,0,2.9,8,01111711
21708,2016-02-09T22:00:00Z,35.8910,134.5010,12.5,0,2.5,8,01111711
21708,2016-02-09T23:00:00Z,35.8810,134.5030,12.7,0,2.5,7,01111711
21708,2016-02-10T00:00:00Z,35.8710,134.5060,12.9,0,2.2,8,01111711
21708,2016-02-10T01:00:00Z,35.8620,134.5070,12.9,0,2,8,01111711
21708,2016-02-10T02:00:00Z,35.8540,134.5050,12.9,0,2.1,8,01111711
21708,2016-02-10T03:00:00Z,35.8460,134.5010,12.9,0,1.9,8,01111711
21708,2016-02-10T06:00:00Z,35.8270,134.4910,12.7,0,1.7,8,01111711
21708,2016-02-10T09:00:00Z,35.8100,134.4730,12.6,0,1.6,8,01111711
21708,2016-02-10T10:00:00Z,35.8040,134.4620,12.5,0,1.5,8,01111711
21708,2016-02-10T11:00:00Z,35.7990,134.4500,12.5,0,1.5,8,01111711
21708,2016-02-10T12:00:00Z,35.7950,134.4370,12.5,0,1.3,8,01111711
21708,2016-02-10T13:00:00Z,35.7900,134.4230,12.4,0,1.3,8,01111711
21708,2016-02-10T14:00:00Z,35.7860,134.4080,12.4,0,1.4,8,01111711
21708,2016-02-10T15:00:00Z,35.7820,134.3920,12.3,0,1.3,8,01111711
21708,2016-02-10T16:00:00Z,35.7790,134.3740,12.3,0,1.6,8,01111711
21708,2016-02-10T17:00:00Z,35.7760,134.3550,12.3,0,1.6,8,01111711
21708,2016-02-10T18:00:00Z,35.7730,134.3350,12.4,0,1.5,8,01111711
21708,2016-02-10T19:00:00Z,35.7740,134.3170,12.3,0,1.6,8,01111711
21708,2016-02-10T20:00:00Z,35.7760,134.2980,12.3,0,1.3,8,01111711
21708,2016-02-10T21:00:00Z,35.7780,134.2800,12.4,0,1.4,8,01111711
21708,2016-02-10T22:00:00Z,35.7800,134.2630,12.4,0,1.4,8,01111711
21708,2016-02-10T23:00:00Z,35.7830,134.2460,12.5,0,1.3,8,01111711
21708,2016-02-11T00:00:00Z,35.7870,134.2290,12.5,0,1.2,8,01111711
21708,2016-02-11T01:00:00Z,35.7910,134.2120,12.5,0,1.2,9,01111711
21708,2016-02-11T02:00:00Z,35.7950,134.1940,12.6,0,1.1,8,01111711
21708,2016-02-11T03:00:00Z,35.7970,134.1760,12.6,0,1,8,01111711
21708,2016-02-11T04:00:00Z,35.7990,134.1600,12.7,0,1.1,9,01111711
21708,2016-02-11T05:00:00Z,35.8000,134.1470,12.6,0,1.1,9,01111711
21708,2016-02-11T06:00:00Z,35.8010,134.1330,12.7,0,1,8,01111711
21708,2016-02-11T07:00:00Z,35.8020,134.1190,12.6,0,1.1,8,01111711
21708,2016-02-11T08:00:00Z,35.8040,134.1050,12.6,0,1.2,7,01111711
21708,2016-02-11T09:00:00Z,35.8070,134.0930,12.6,0,1.3,7,01111711
21708,2016-02-11T10:00:00Z,35.8110,134.0790,12.6,0,1.6,7,01111711
21708,2016-02-11T11:00:00Z,35.8170,134.0660,12.6,0,1.4,6,01111711
21708,2016-02-11T12:00:00Z,35.8250,134.0550,12.6,0,1.5,6,01111711
21708,2016-02-11T13:00:00Z,35.8330,134.0450,12.5,0,1.6,6,01111711
21708,2016-02-11T14:00:00Z,35.8410,134.0350,12.5,0,1.2,6,01111711
21708,2016-02-11T15:00:00Z,35.8490,134.0240,12.6,0,1.2,7,01111711
21708,2016-02-11T16:00:00Z,35.8570,134.0130,12.7,0,1.1,7,01111711
21708,2016-02-11T17:00:00Z,35.8650,134.0010,12.7,0,1,7,01111711
21708,2016-02-11T18:00:00Z,35.8700,133.9910,12.6,0,0.9,8,01111711
21708,2016-02-11T19:00:00Z,35.8740,133.9820,12.6,0,0.8,8,01111711
21708,2016-02-11T20:00:00Z,35.8780,133.9770,12.6,0,0.8,7,01111711
21708,2016-02-11T21:00:00Z,35.8800,133.9700,12.6,0,0.8,7,01111711
21708,2016-02-11T22:00:00Z,35.8850,133.9650,12.6,0,0.9,7,01111711
21708,2016-02-11T23:00:00Z,35.8890,133.9620,12.7,0,0.9,8,01111711
21708,2016-02-12T00:00:00Z,35.8930,133.9580,12.7,0,0.8,7,01111711
21708,2016-02-12T01:00:00Z,35.8980,133.9540,12.7,0,0.8,7,01111711
21708,2016-02-12T02:00:00Z,35.9040,133.9480,12.7,0,0.8,7,01111711
21708,2016-02-12T03:00:00Z,35.9100,133.9420,12.8,0,0.8,6,01111711
21708,2016-02-12T04:00:00Z,35.9170,133.9350,12.7,0,0.8,6,01111711
21708,2016-02-12T05:00:00Z,35.9210,133.9300,12.7,0,0.8,6,01111711
21708,2016-02-12T06:00:00Z,35.9240,133.9260,12.8,0,0.8,7,01111711
21708,2016-02-12T07:00:00Z,35.9280,133.9220,12.7,0,0.8,6,01111711
21708,2016-02-12T08:00:00Z,35.9310,133.9190,12.7,0,0.8,6,01111711
21708,2016-02-12T09:00:00Z,35.9360,133.9150,12.8,0,0.8,8,01111711
21708,2016-02-12T10:00:00Z,35.9410,133.9110,12.7,0,0.7,6,01111711
21708,2016-02-12T11:00:00Z,35.9460,133.9060,12.7,0,0.7,7,01111711
21708,2016-02-12T12:00:00Z,35.9500,133.9020,12.6,0,0.7,6,01111711
21708,2016-02-12T13:00:00Z,35.9500,133.9010,12.7,0,0.7,6,01111711
21708,2016-02-12T14:00:00Z,35.9530,133.8990,12.6,0,0.7,6,01111711
21708,2016-02-12T15:00:00Z,35.9570,133.8950,12.6,0,0.7,5,01111711
21708,2016-02-12T16:00:00Z,35.9570,133.8920,12.6,0,0.7,6,01111711
21708,2016-02-12T17:00:00Z,35.9540,133.8910,12.6,0,0.7,5,01111711
21708,2016-02-12T18:00:00Z,35.9500,133.8910,12.6,0,0.7,6,01111711
21708,2016-02-12T19:00:00Z,35.9460,133.8930,12.6,0,0.7,6,01111711
21708,2016-02-12T20:00:00Z,35.9440,133.8950,12.7,0,0.6,6,01111711
21708,2016-02-12T21:00:00Z,35.9410,133.8980,12.7,0,0.5,6,01111711
21708,2016-02-12T22:00:00Z,35.9400,133.9030,12.7,0,0.5,6,01111711
21708,2016-02-12T23:00:00Z,35.9410,133.8990,12.8,0,0.5,6,01111711
21708,2016-02-13T00:00:00Z,35.9410,133.8920,12.8,0,0.5,7,01111711
21708,2016-02-13T01:00:00Z,35.9410,133.8890,12.7,0,0.5,7,01111711
21708,2016-02-13T02:00:00Z,35.9400,133.8890,12.7,0,0.5,6,01111711
21708,2016-02-13T03:00:00Z,35.9410,133.8890,12.8,0,0.4,7,01111711
21708,2016-02-13T04:00:00Z,35.9400,133.8860,12.8,0,0.5,7,01111711
21708,2016-02-13T05:00:00Z,35.9420,133.8800,12.8,0,0.5,7,01111711
21708,2016-02-13T06:00:00Z,35.9420,133.8760,12.8,0,0.5,6,01111711
21708,2016-02-13T07:00:00Z,35.9430,133.8700,12.9,0,0.4,6,01111711
21708,2016-02-13T08:00:00Z,35.9450,133.8620,12.8,0,0.5,6,01111711
21708,2016-02-13T09:00:00Z,35.9460,133.8540,12.8,0,0.4,6,01111711
21708,2016-02-13T10:00:00Z,35.9480,133.8500,12.8,0,0.4,7,01111711
21708,2016-02-13T11:00:00Z,35.9510,133.8490,12.7,0,0.4,9,01111711
21708,2016-02-13T12:00:00Z,35.9530,133.8480,12.6,0,0.4,9,01111711
21708,2016-02-13T13:00:00Z,35.9530,133.8470,12.6,0,0.4,9,01111711
21708,2016-02-13T14:00:00Z,35.9530,133.8470,12.7,0,0.3,8,01111711
21708,2016-02-13T15:00:00Z,35.9550,133.8430,12.7,0,0.4,10,01111711
21708,2016-02-13T16:00:00Z,35.9570,133.8390,12.7,0,0.5,8,01111711
21708,2016-02-13T17:00:00Z,35.9590,133.8360,12.8,0,0.4,9,01111711
21708,2016-02-13T18:00:00Z,35.9620,133.8350,12.8,0,0.5,7,01111711
21708,2016-02-13T19:00:00Z,35.9640,133.8380,12.8,0,0.6,8,01111711
21708,2016-02-13T20:00:00Z,35.9660,133.8470,12.8,0,0.9,6,01111711
21708,2016-02-13T21:00:00Z,35.9670,133.8620,12.9,0,1.6,6,01111711
21708,2016-02-13T22:00:00Z,35.9660,133.8790,12.9,0,2.3,6,01111711
21708,2016-02-13T23:00:00Z,35.9660,133.8970,12.9,0,2.9,7,01111711
21708,2016-02-14T00:00:00Z,35.9620,133.9110,12.8,0,2.8,7,01111711
21708,2016-02-14T01:00:00Z,35.9530,133.9210,12.7,0,2.5,7,01111711
21708,2016-02-14T02:00:00Z,35.9430,133.9310,12.7,0,2.4,7,01111711
21708,2016-02-14T03:00:00Z,35.9340,133.9380,12.7,0,2.4,7,01111711
21708,2016-02-14T04:00:00Z,35.9280,133.9480,12.7,0,2.3,7,01111711
21708,2016-02-14T05:00:00Z,35.9280,133.9600,12.6,0,1.8,7,01111711
21708,2016-02-14T06:00:00Z,35.9270,133.9710,12.7,0,1.9,7,01111711
21708,2016-02-14T07:00:00Z,35.9280,133.9820,12.7,0,1.7,7,01111711
21708,2016-02-14T08:00:00Z,35.9290,133.9940,12.7,0,2.1,8,01111711
21708,2016-02-14T09:00:00Z,35.9280,134.0070,12.7,0,2.2,8,01111711
21708,2016-02-14T10:00:00Z,35.9240,134.0220,12.7,0,2.2,8,01111711
21708,2016-02-14T11:00:00Z,35.9190,134.0400,12.7,0,2.4,8,01111711
21708,2016-02-14T12:00:00Z,35.9150,134.0590,12.7,0,3.2,9,01111711
21708,2016-02-14T13:00:00Z,35.9090,134.0770,12.8,0,3.1,9,01111711
21708,2016-02-14T14:00:00Z,35.9030,134.0960,12.8,0,3.4,10,01111711
21708,2016-02-14T15:00:00Z,35.8960,134.1180,12.8,0,3.5,9,01111711
21708,2016-02-14T16:00:00Z,35.8890,134.1420,12.7,0,3.4,10,01111711
21708,2016-02-14T17:00:00Z,35.8820,134.1660,12.7,0,3.2,10,01111711
21708,2016-02-14T18:00:00Z,35.8750,134.1880,12.6,0,3.6,9,01111711
21708,2016-02-14T19:00:00Z,35.8650,134.2060,12.7,0,3.2,9,01111711
21708,2016-02-14T20:00:00Z,35.8490,134.2140,12.7,0,3.2,9,01111711
21708,2016-02-14T21:00:00Z,35.8350,134.2160,12.7,0,3.3,9,01111711
21708,2016-02-14T22:00:00Z,35.8200,134.2210,12.6,0,3.3,9,01111711
21708,2016-02-14T23:00:00Z,35.8060,134.2250,12.6,0,3.4,9,01111711
21708,2016-02-15T00:00:00Z,35.7920,134.2290,12.6,0,3.4,10,01111711
21708,2016-02-15T01:00:00Z,35.7790,134.2330,12.6,0,3.8,9,01111711
21708,2016-02-15T02:00:00Z,35.7680,134.2380,12.6,0,3.8,9,01111711
21708,2016-02-15T03:00:00Z,35.7570,134.2440,12.6,0,4,10,01111711
21708,2016-02-15T04:00:00Z,35.7470,134.2530,12.6,0,3.5,10,01111711
21708,2016-02-15T05:00:00Z,35.7380,134.2620,12.6,0,3.6,9,01111711
21708,2016-02-15T06:00:00Z,35.7310,134.2710,12.6,0,3.4,10,01111711
21708,2016-02-15T07:00:00Z,35.7220,134.2820,12.5,0,3.2,10,01111711
21708,2016-02-15T08:00:00Z,35.7160,134.2930,12.5,0,3.6,10,01111711
21708,2016-02-15T09:00:00Z,35.7120,134.3040,12.5,0,3.1,9,01111711
21708,2016-02-15T10:00:00Z,35.7090,134.3100,12.5,0,2.8,9,01111711
21708,2016-02-15T11:00:00Z,35.7060,134.3150,12.4,0,3,8,01111711
21708,2016-02-15T12:00:00Z,35.7020,134.3180,12.4,0,3.1,9,01111711
21708,2016-02-15T13:00:00Z,35.7030,134.3300,12.3,0,3.3,8,01111711
21708,2016-02-15T14:00:00Z,35.7020,134.3410,12.4,0,3,8,01111711
21708,2016-02-15T15:00:00Z,35.6970,134.3580,12.5,0,3.1,8,01111711
21708,2016-02-15T16:00:00Z,35.6900,134.3710,12.4,0,3.2,8,01111711
21708,2016-02-15T17:00:00Z,35.6900,134.3860,12.4,0,3,8,01111711
21708,2016-02-15T18:00:00Z,35.6870,134.4040,12.4,0,3.5,8,01111711
21708,2016-02-15T19:00:00Z,35.6850,134.4190,12.4,0,2.7,8,01111711
21708,2016-02-15T20:00:00Z,35.6870,134.4360,12.4,0,3,8,01111711
21708,2016-02-15T21:00:00Z,35.6890,134.4530,12.4,0,2.9,7,01111711
21708,2016-02-15T22:00:00Z,35.6910,134.4680,12.5,0,3,7,01111711
21708,2016-02-15T23:00:00Z,35.6950,134.4830,12.5,0,3.2,7,01111711
21708,2016-02-16T00:00:00Z,35.7000,134.4990,12.5,0,2.9,7,01111711
