PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2100742,116481,2015-11-01T00:00:00Z,38.3440,145.2100,0,8.1,-2.1,0.11,-0.03,0.5,313,15,-0.121,-0.031,001117111171111
2100742,116481,2015-11-01T03:00:00Z,38.3400,145.1880,0,7.3,-2.4,0.09,-0.03,0.5,313,15,-0.214,-0.021,001117111171111
2100742,116481,2015-11-01T06:00:00Z,38.3400,145.1570,0,4.7,-2.7,0.05,-0.02,0.5,313,15,-0.218,-0.026,001117111171111
2100742,116481,2015-11-01T09:00:00Z,38.3350,145.1340,0,3,-1.6,0.02,-0.01,0.5,313,15,-0.186,-0.036,001117111171111
2100742,116481,2015-11-01T12:00:00Z,38.3330,145.1110,0,2.3,1.2,0.01,0,0.5,313,15,-0.186,-0.051,001117111171111
2100742,116481,2015-11-01T15:00:00Z,38.3250,145.0880,0,2.7,2.2,0.01,0.01,0.5,313,15,-0.194,-0.031,001117111171111
2100742,116481,2015-11-01T18:00:00Z,38.3270,145.0630,0,2.8,2.5,0.01,0.02,0.5,313,15,-0.174,0,001117111171111
2100742,116481,2015-11-01T21:00:00Z,38.3250,145.0450,0,-0.9,4.8,-0.01,0.05,0.5,313,15,-0.178,-0.072,001117111171111
2100742,116481,2015-11-02T00:00:00Z,38.3130,145.0190,0,-5.3,7.5,-0.07,0.15,0.5,313,15,-0.206,-0.103,001117111171111
2100742,116481,2015-11-02T03:00:00Z,38.3050,144.9940,0,-4,10.5,-0.09,0.22,0.5,313,15,-0.23,-0.057,001117111171111
2100742,116481,2015-11-02T06:00:00Z,38.3020,144.9620,0,-7,8.5,-0.14,0.16,0.5,313,15,-0.287,0.01,001117111171111
2100742,116481,2015-11-02T09:00:00Z,38.3070,144.9230,0,-14,2.3,-0.3,0.19,0.5,313,15,-0.25,-0.026,001117111171111
2100742,116481,2015-11-02T12:00:00Z,38.2970,144.9000,0,1.5,11.1,-0.13,0.04,0.5,313,15,-0.17,-0.118,001117111171111
2100742,116481,2015-11-02T15:00:00Z,38.2840,144.8810,0,2.9,-10.7,0.15,-0.19,0.5,313,15,-0.17,-0.293,001117111171111
2100742,116481,2015-11-02T18:00:00Z,38.2400,144.8580,0,6.5,-7.8,0.11,-0.14,0.5,313,15,-0.271,-0.463,001117111171111
2100742,116481,2015-11-02T21:00:00Z,38.1940,144.8140,0,3.7,-7.7,0.06,-0.11,0.5,313,15,-0.413,-0.453,001117111171111
2100742,116481,2015-11-03T00:00:00Z,38.1520,144.7560,0,3.3,-5.4,0.04,-0.07,0.5,313,15,-0.449,-0.37,001117111171111
2100742,116481,2015-11-03T03:00:00Z,38.1220,144.7030,0,4.1,-5.3,0.04,-0.08,0.5,313,15,-0.332,-0.283,001117111171111
2100742,116481,2015-11-03T06:00:00Z,38.0970,144.6740,0,3.4,-8.5,0.05,-0.12,0.5,313,15,-0.194,-0.355,001117111171111
2100742,116481,2015-11-03T09:00:00Z,38.0530,144.6550,0,2.1,-8.5,0.03,-0.11,0.5,313,15,-0.215,-0.55,001117111171111
2100742,116481,2015-11-03T12:00:00Z,37.9900,144.6210,0,1.6,-7.6,0.01,-0.09,0.5,313,15,-0.345,-0.628,001117111171111
2100742,116481,2015-11-03T15:00:00Z,37.9310,144.5700,0,0,-7.4,0,-0.07,0.5,313,15,-0.353,-0.52,001117111171111
2100742,116481,2015-11-03T18:00:00Z,37.8890,144.5340,0,0.4,,,,0.5,313,15,-0.268,-0.412,001117199971111
2100742,116481,2015-11-03T21:00:00Z,37.8510,144.5040,0,-1.8,,,,0.5,313,15,-0.199,-0.401,001117199971111
2100742,116481,2015-11-04T00:00:00Z,37.8110,144.4850,0,-3.1,,-0.01,,0.5,313,15,-0.098,-0.448,001117191971111
2100742,116481,2015-11-04T03:00:00Z,37.7640,144.4800,0,-2,,-0.01,,0.5,313,15,-0.02,-0.463,001117191971111
2100742,116481,2015-11-04T06:00:00Z,37.7210,144.4800,0,-2.2,,,,0.5,313,15,0.037,-0.484,001117199971111
2100742,116481,2015-11-04T09:00:00Z,37.6700,144.4890,0,-2.3,,,,0.5,313,15,0,-0.545,001117199971111
2100742,116481,2015-11-04T12:00:00Z,37.6150,144.4800,0,-2.1,,,,0.5,313,15,-0.049,-0.453,001117199971111
2100742,116481,2015-11-04T15:00:00Z,37.5820,144.4770,0,-0.2,,,,0.5,313,15,0.012,-0.298,001117199971111
2100742,116481,2015-11-04T18:00:00Z,37.5570,144.4830,0,0.4,,,,0.5,313,15,0.135,-0.232,001117199971111
2100742,116481,2015-11-04T21:00:00Z,37.5370,144.5100,0,0.6,,,,0.5,313,15,0.282,-0.273,001117199971111
2100742,116481,2015-11-05T00:00:00Z,37.5040,144.5520,0,-2.3,5.2,-0.01,0.03,0.5,313,15,0.319,-0.427,001117111171111
2100742,116481,2015-11-05T03:00:00Z,37.4540,144.5880,0,-1.3,4.2,-0.01,0.03,0.5,313,15,0.212,-0.494,001117111171111
2100742,116481,2015-11-05T06:00:00Z,37.4080,144.6040,0,-1.4,4.6,-0.01,0.02,0.5,313,15,0.143,-0.381,001117111171111
2100742,116481,2015-11-05T09:00:00Z,37.3800,144.6230,0,-2.3,4.2,-0.01,0.03,0.5,313,15,0.217,-0.273,001117111171111
2100742,116481,2015-11-05T12:00:00Z,37.3550,144.6570,0,-2.2,3.5,-0.01,0.02,0.5,313,15,0.335,-0.268,001117111171111
2100742,116481,2015-11-05T15:00:00Z,37.3280,144.7050,0,-0.6,2.7,0,0.01,0.5,313,15,0.442,-0.345,001117111171111
2100742,116481,2015-11-05T18:00:00Z,37.2880,144.7650,0,-1.2,0.7,-0.01,0.01,0.5,313,15,0.426,-0.478,001117111171111
2100742,116481,2015-11-05T21:00:00Z,37.2350,144.8090,0,-0.5,1.9,-0.01,0.01,0.5,313,15,0.332,-0.514,001117111171111
2100742,116481,2015-11-06T00:00:00Z,37.1880,144.8460,0,-2.5,0.1,0,0,0.5,313,15,0.353,-0.432,001117111171111
2100742,116481,2015-11-06T03:00:00Z,37.1510,144.8950,0,-1.9,-0.8,-0.01,0,0.5,313,15,0.447,-0.422,001117111171111
2100742,116481,2015-11-06T06:00:00Z,37.1060,144.9550,0,-2.2,-1.9,-0.01,-0.01,0.5,313,15,0.468,-0.489,001117111171111
2100742,116481,2015-11-06T09:00:00Z,37.0560,145.0090,0,-3.2,-1.8,-0.01,-0.01,0.5,313,15,0.518,-0.494,001117111171111
2100742,116481,2015-11-06T12:00:00Z,37.0100,145.0810,0,-3,-2.4,-0.01,-0.01,0.5,313,15,0.588,-0.556,001117111171111
2100742,116481,2015-11-06T15:00:00Z,36.9480,145.1520,0,-1.5,-2.7,-0.01,-0.01,0.5,313,15,0.58,-0.643,001117111171111
2100742,116481,2015-11-06T18:00:00Z,36.8850,145.2220,0,-1.2,-5.1,-0.01,-0.02,0.5,313,15,0.56,-0.653,001117111171111
2100742,116481,2015-11-06T21:00:00Z,36.8210,145.2880,0,-0.8,-4.4,-0.01,-0.03,0.5,313,15,0.573,-0.705,001117111171111
2100742,116481,2015-11-07T00:00:00Z,36.7480,145.3610,0,-3.8,-5.8,-0.03,-0.06,0.5,313,15,0.561,-0.777,001117111171111
2100742,116481,2015-11-07T03:00:00Z,36.6700,145.4240,0,-4.3,-5.8,-0.07,-0.08,0.5,313,15,0.516,-0.782,001117111171111
2100742,116481,2015-11-07T06:00:00Z,36.5960,145.4860,0,-8,-5.4,-0.11,-0.08,0.5,313,15,0.471,-0.767,001117111171111
2100742,116481,2015-11-07T09:00:00Z,36.5210,145.5380,0,-8.5,-3.6,-0.13,-0.07,0.5,313,15,0.414,-0.854,001117111171111
2100742,116481,2015-11-07T12:00:00Z,36.4300,145.5860,0,-9,-2.8,-0.13,-0.05,0.5,313,15,0.427,-0.998,001117111171111
2100742,116481,2015-11-07T15:00:00Z,36.3270,145.6410,0,-9.9,0,-0.16,0,0.5,313,15,0.411,-1.08,001117111171111
2100742,116481,2015-11-07T18:00:00Z,36.2200,145.6850,0,-8.7,0.7,-0.16,0.01,0.5,313,15,0.349,-1.255,001117111171111
2100742,116481,2015-11-07T21:00:00Z,36.0830,145.7250,0,-9,0.9,-0.16,0.02,0.5,313,15,0.196,-1.61,001117111171111
2100742,116481,2015-11-08T00:00:00Z,35.9070,145.7320,0,,,,,0.5,313,15,-0.079,-1.857,001117999971111
2100742,116481,2015-11-08T03:00:00Z,35.7220,145.7060,0,,,,,0.5,313,15,-0.247,-2.032,001117999971111
2100742,116481,2015-11-08T06:00:00Z,35.5120,145.6730,0,,,,,0.5,313,15,-0.247,-2.032,001117999971111
2100742,116481,2015-11-15T00:00:00Z,34.7840,153.8250,0,-9.1,5.3,-0.15,0.11,0.5,313,15,0.385,-1.029,001117111171111
2100742,116481,2015-11-15T03:00:00Z,34.6880,153.8660,0,-7.8,7.3,-0.15,0.15,0.5,313,15,0.352,-1.132,001117111171111
2100742,116481,2015-11-15T06:00:00Z,34.5640,153.9080,0,-5.1,8.1,-0.12,0.17,0.5,313,15,0.378,-1.307,001117111171111
2100742,116481,2015-11-15T09:00:00Z,34.4340,153.9550,0,-5.1,9.4,-0.1,0.2,0.5,313,15,0.455,-1.317,001117111171111
2100742,116481,2015-11-15T12:00:00Z,34.3080,154.0150,0,-4.8,10.7,-0.07,0.27,0.5,313,15,0.498,-1.219,001117111171111
2100742,116481,2015-11-15T15:00:00Z,34.1970,154.0720,0,-1.8,11.7,-0.07,0.32,0.5,313,15,0.405,-0.993,001117111171111
2100742,116481,2015-11-15T18:00:00Z,34.1150,154.1100,0,-1.7,13,-0.03,0.32,0.5,313,15,0.431,-0.89,001117111171111
2100742,116481,2015-11-15T21:00:00Z,34.0240,154.1730,0,1.6,10.9,0.02,0.26,0.5,313,15,0.568,-1.029,001117111171111
2100742,116481,2015-11-16T00:00:00Z,33.9150,154.2430,0,3.2,8.7,0.03,0.18,0.5,313,15,0.603,-1.163,001117111171111
2100742,116481,2015-11-16T03:00:00Z,33.7980,154.3140,0,1.6,15.6,0.19,0.24,0.5,313,15,0.535,-1.296,001117111171111
2100742,116481,2015-11-16T06:00:00Z,33.6630,154.3680,0,12,-0.4,0.18,0.09,0.5,313,15,0.45,-1.338,001117111171111
2100742,116481,2015-11-16T09:00:00Z,33.5380,154.4190,0,1.1,-9.5,0.02,-0.11,0.5,313,15,0.635,-1.24,001117111171111
2100742,116481,2015-11-16T12:00:00Z,33.4220,154.5160,0,-2.7,-7.6,-0.03,-0.09,0.5,313,15,0.941,-1.091,001117111171111
2100742,116481,2015-11-16T15:00:00Z,33.3260,154.6380,0,-5,-7,-0.06,-0.09,0.5,313,15,1.153,-0.993,001117111171111
2100742,116481,2015-11-16T18:00:00Z,33.2290,154.7840,0,-5.6,-5.9,-0.08,-0.06,0.5,313,15,1.292,-0.864,001117111171111
2100742,116481,2015-11-16T21:00:00Z,33.1580,154.9380,0,-6.7,-2.5,-0.07,-0.03,0.5,313,15,1.375,-0.648,001117111171111
2100742,116481,2015-11-17T00:00:00Z,33.1030,155.1030,0,-6.6,-1.2,-0.06,-0.01,0.5,313,15,1.259,-0.509,001117111171111
2100742,116481,2015-11-17T03:00:00Z,33.0590,155.2300,0,-5.1,-0.6,-0.04,-0.01,0.5,313,15,0.949,-0.345,001117111171111
2100742,116481,2015-11-17T06:00:00Z,33.0360,155.3230,0,-5.4,-1.5,-0.04,-0.01,0.5,313,15,0.725,-0.17,001117111171111
2100742,116481,2015-11-17T09:00:00Z,33.0260,155.3980,0,-5.3,-0.3,-0.04,0,0.5,313,15,0.587,-0.108,001117111171111
2100742,116481,2015-11-17T12:00:00Z,33.0150,155.4590,0,-6.3,2,-0.04,0.01,0.5,313,15,0.522,-0.149,001117111171111
2100742,116481,2015-11-17T15:00:00Z,32.9970,155.5190,0,-4.4,3.5,-0.03,0.03,0.5,313,15,0.505,-0.237,001117111171111
2100742,116481,2015-11-17T18:00:00Z,32.9690,155.5760,0,0.9,5.9,0.01,0.05,0.5,313,15,0.518,-0.247,001117111171111
2100742,116481,2015-11-17T21:00:00Z,32.9490,155.6390,0,3.4,6.4,0.04,0.07,0.5,313,15,0.605,-0.201,001117111171111
2100742,116481,2015-11-18T00:00:00Z,32.9300,155.7160,0,5.2,6.3,0.07,0.09,0.5,313,15,0.665,-0.216,001117111171111
2100742,116481,2015-11-18T03:00:00Z,32.9070,155.7930,0,4.8,6.2,0.07,0.08,0.5,313,15,0.592,-0.232,001117111171111
2100742,116481,2015-11-18T06:00:00Z,32.8850,155.8530,0,5.2,4.9,0.05,0.05,0.5,313,15,0.475,-0.226,001117111171111
2100742,116481,2015-11-18T09:00:00Z,32.8630,155.9030,0,4.6,4.3,0.04,0.05,0.5,313,15,0.445,-0.165,001117111171111
2100742,116481,2015-11-18T12:00:00Z,32.8530,155.9560,0,3.6,6.1,0.04,0.08,0.5,313,15,0.484,-0.072,001117111171111
2100742,116481,2015-11-18T15:00:00Z,32.8490,156.0150,0,2.6,7.3,0.04,0.09,0.5,313,15,0.601,-0.021,001117111171111
2100742,116481,2015-11-18T18:00:00Z,32.8490,156.0950,0,3.4,8.3,0.05,0.12,0.5,313,15,0.679,-0.036,001117111171111
2100742,116481,2015-11-18T21:00:00Z,32.8420,156.1720,0,3.9,8.2,0.07,0.14,0.5,313,15,0.566,-0.062,001117111171111
2100742,116481,2015-11-19T00:00:00Z,32.8370,156.2260,0,3.6,9.5,0.08,0.18,0.5,313,15,0.424,0.051,001117111171111
2100742,116481,2015-11-19T03:00:00Z,32.8520,156.2700,0,4.2,10.2,0.1,0.23,0.5,313,15,0.402,0.221,001117111171111
2100742,116481,2015-11-19T06:00:00Z,32.8800,156.3190,0,6.2,10.6,0.13,0.28,0.5,313,15,0.32,0.221,001117111171111
2100742,116481,2015-11-19T09:00:00Z,32.8950,156.3440,0,5.3,11.6,0.18,0.31,0.5,313,15,0.143,0.226,001117111171111
2100742,116481,2015-11-19T12:00:00Z,32.9240,156.3520,0,7.1,11.2,0.23,0.3,0.5,313,15,0.078,0.37,001117111171111
2100742,116481,2015-11-19T15:00:00Z,32.9670,156.3620,0,7.5,10.8,0.24,0.21,0.5,313,15,0.091,0.376,001117111171111
2100742,116481,2015-11-19T18:00:00Z,32.9970,156.3730,0,2.2,-12.4,0.1,-0.06,0.5,313,15,-0.043,0.206,001117111171111
2100742,116481,2015-11-19T21:00:00Z,33.0070,156.3520,0,-3.6,-9.2,-0.06,-0.18,0.5,313,15,-0.324,0.103,001117111171111
2100742,116481,2015-11-20T00:00:00Z,33.0170,156.2980,0,-5.4,-7.9,-0.09,-0.15,0.5,313,15,-0.604,0.278,001117111171111
2100742,116481,2015-11-20T03:00:00Z,33.0610,156.2120,0,-6.8,-8.8,-0.15,-0.16,0.5,313,15,-0.603,0.489,001117111171111
2100742,116481,2015-11-20T06:00:00Z,33.1120,156.1580,0,-10.1,-6,-0.22,-0.14,0.5,313,15,-0.379,0.509,001117111171111
2100742,116481,2015-11-20T09:00:00Z,33.1600,156.1240,0,-10.8,-3.7,-0.22,-0.08,0.5,313,15,-0.271,0.381,001117111171111
2100742,116481,2015-11-20T12:00:00Z,33.1860,156.0950,0,-9.4,-2.7,-0.16,-0.03,0.5,313,15,-0.275,0.226,001117111171111
2100742,116481,2015-11-20T15:00:00Z,33.2040,156.0600,0,-7.9,-1.3,-0.1,-0.03,0.5,313,15,-0.297,0.185,001117111171111
2100742,116481,2015-11-20T18:00:00Z,33.2220,156.0260,0,-7,-1.8,-0.07,-0.02,0.5,313,15,-0.323,0.139,001117111171111
2100742,116481,2015-11-20T21:00:00Z,33.2310,155.9850,0,-5.9,-2.9,-0.07,-0.03,0.5,313,15,-0.426,0.144,001117111171111
2100742,116481,2015-11-21T00:00:00Z,33.2500,155.9270,0,-7.4,-1.9,-0.06,-0.02,0.5,313,15,-0.46,0.283,001117111171111
2100742,116481,2015-11-21T03:00:00Z,33.2860,155.8780,0,-4.3,-1.7,-0.04,-0.01,0.5,313,15,-0.258,0.36,001117111171111
2100742,116481,2015-11-21T06:00:00Z,33.3200,155.8670,0,-4.3,-2.3,-0.02,-0.01,0.5,313,15,-0.073,0.226,001117111171111
2100742,116481,2015-11-21T09:00:00Z,33.3300,155.8610,0,-3.3,-2.3,-0.02,-0.01,0.5,313,15,-0.176,0.031,001117111171111
2100742,116481,2015-11-21T12:00:00Z,33.3260,155.8260,0,-3,-2.2,-0.01,-0.01,0.5,313,15,-0.361,0.01,001117111171111
2100742,116481,2015-11-21T15:00:00Z,33.3320,155.7770,0,-1.6,-3.3,-0.01,-0.02,0.5,313,15,-0.318,0.185,001117111171111
2100742,116481,2015-11-21T18:00:00Z,33.3620,155.7520,0,-0.1,-3.5,0,-0.02,0.5,313,15,-0.176,0.237,001117111171111
2100742,116481,2015-11-21T21:00:00Z,33.3780,155.7360,0,-0.9,-4.5,0,-0.02,0.5,313,15,-0.163,0.165,001117111171111
2100742,116481,2015-11-22T00:00:00Z,33.3940,155.7140,0,0.6,-2.4,0,-0.02,0.5,313,15,-0.163,0.118,001117111171111
2100742,116481,2015-11-22T03:00:00Z,33.4010,155.6980,0,0.3,-4,0,-0.02,0.5,313,15,-0.146,0.072,001117111171111
2100742,116481,2015-11-22T06:00:00Z,33.4080,155.6800,0,-4.2,-6.6,-0.05,-0.05,0.5,313,15,-0.167,0.093,001117111171111
2100742,116481,2015-11-22T09:00:00Z,33.4190,155.6590,0,-7.1,-5.1,-0.1,-0.07,0.5,313,15,-0.253,0.098,001117111171111
2100742,116481,2015-11-22T12:00:00Z,33.4270,155.6210,0,-7,-3.8,-0.11,-0.05,0.5,313,15,-0.322,0.165,001117111171111
2100742,116481,2015-11-22T15:00:00Z,33.4510,155.5840,0,-6.8,-3.8,-0.08,-0.05,0.5,313,15,-0.232,0.237,001117111171111
2100742,116481,2015-11-22T18:00:00Z,33.4730,155.5670,0,-6.4,-5.5,-0.09,-0.05,0.5,313,15,-0.172,0.195,001117111171111
2100742,116481,2015-11-22T21:00:00Z,33.4890,155.5440,0,-7.2,-4.6,-0.12,-0.07,0.5,313,15,-0.197,0.17,001117111171111
2100742,116481,2015-11-23T00:00:00Z,33.5060,155.5210,0,-7.9,-3.5,-0.13,-0.06,0.5,313,15,-0.214,0.154,001117111171111
2100742,116481,2015-11-23T03:00:00Z,33.5190,155.4940,0,-8.6,-2.5,-0.14,-0.03,0.5,313,15,-0.202,0.154,001117111171111
2100742,116481,2015-11-23T06:00:00Z,33.5360,155.4740,0,-9.2,-0.4,-0.16,-0.02,0.5,313,15,-0.21,0.175,001117111171111
2100742,116481,2015-11-23T09:00:00Z,33.5530,155.4450,0,-9.9,0,-0.17,0.01,0.5,313,15,-0.266,0.232,001117111171111
2100742,116481,2015-11-23T12:00:00Z,33.5810,155.4120,0,-10.2,1.6,-0.17,0.03,0.5,313,15,-0.236,0.278,001117111171111
2100742,116481,2015-11-23T15:00:00Z,33.6070,155.3900,0,-9.6,3.6,-0.16,0.06,0.5,313,15,-0.197,0.268,001117111171111
2100742,116481,2015-11-23T18:00:00Z,33.6330,155.3660,0,-7.3,5.8,-0.14,0.09,0.5,313,15,-0.223,0.288,001117111171111
2100742,116481,2015-11-23T21:00:00Z,33.6630,155.3380,0,-8.2,7.1,-0.15,0.14,0.5,313,15,-0.253,0.355,001117111171111
2100742,116481,2015-11-24T00:00:00Z,33.7020,155.3070,0,-6.5,10.6,-0.15,0.24,0.5,313,15,-0.197,0.365,001117111171111
2100742,116481,2015-11-24T03:00:00Z,33.7340,155.2920,0,-3.2,10.8,-0.08,0.3,0.5,313,15,-0.171,0.298,001117111171111
2100742,116481,2015-11-24T06:00:00Z,33.7600,155.2670,0,2.1,11.5,0.03,0.28,0.5,313,15,-0.222,0.262,001117111171111
2100742,116481,2015-11-24T09:00:00Z,33.7850,155.2400,0,5.8,9.8,0.11,0.2,0.5,313,15,-0.235,0.273,001117111171111
2100742,116481,2015-11-24T12:00:00Z,33.8130,155.2120,0,5.8,7.9,0.14,0.11,0.5,313,15,-0.222,0.273,001117111171111
2100742,116481,2015-11-24T15:00:00Z,33.8380,155.1880,0,10.3,4.3,0.11,0.07,0.5,313,15,-0.244,0.195,001117111171111
2100742,116481,2015-11-24T18:00:00Z,33.8510,155.1550,0,6,1.7,0.08,0.01,0.5,313,15,-0.38,0.108,001117111171111
2100742,116481,2015-11-24T21:00:00Z,33.8590,155.0990,0,6.4,-4.8,0.04,-0.04,0.5,313,15,-0.504,0.139,001117111171111
2100742,116481,2015-11-25T00:00:00Z,33.8780,155.0370,0,1.4,-4.5,0.01,-0.04,0.5,313,15,-0.483,0.211,001117111171111
2100742,116481,2015-11-25T03:00:00Z,33.9000,154.9860,0,1.1,-5.5,0,-0.05,0.5,313,15,-0.371,0.221,001117111171111
2100742,116481,2015-11-25T06:00:00Z,33.9210,154.9500,0,-2.2,-8.1,-0.04,-0.11,0.5,313,15,-0.269,0.093,001117111171111
