PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2100740,151017,2015-11-05T15:00:00Z,32.6250,156.6000,0,-9.2,4.4,-0.18,0.07,0.5,312,15,-0.13,0.566,001117111171111
2100740,151017,2015-11-05T18:00:00Z,32.6820,156.5800,0,-11.3,2.7,-0.21,0.08,0.5,312,15,-0.229,0.566,001117111171111
2100740,151017,2015-11-05T21:00:00Z,32.7350,156.5470,0,-12,1.5,-0.27,0.11,0.5,312,15,-0.298,0.54,001117111171111
2100740,151017,2015-11-06T00:00:00Z,32.7870,156.5110,0,-3.2,7.2,-0.14,0.11,0.5,312,15,-0.303,0.561,001117111171111
2100740,151017,2015-11-06T03:00:00Z,32.8440,156.4770,0,3.6,5.6,0.03,0.1,0.5,312,15,-0.181,0.442,001117111171111
2100740,151017,2015-11-06T06:00:00Z,32.8730,156.4690,0,3.8,9.9,0.04,0.15,0.5,312,15,-0.086,0.334,001117111171111
2100740,151017,2015-11-06T09:00:00Z,32.9090,156.4570,0,1,10.4,0.05,0.15,0.5,312,15,-0.173,0.432,001117111171111
2100740,151017,2015-11-06T12:00:00Z,32.9570,156.4290,0,8.8,7.7,0.1,0.08,0.5,312,15,-0.246,0.581,001117111171111
2100740,151017,2015-11-06T15:00:00Z,33.0220,156.4000,0,9.9,1.3,0.18,0.03,0.5,312,15,-0.224,0.612,001117111171111
2100740,151017,2015-11-06T18:00:00Z,33.0760,156.3770,0,8.5,-4.4,0.16,-0.09,0.5,312,15,-0.237,0.545,001117111171111
2100740,151017,2015-11-06T21:00:00Z,33.1280,156.3450,0,6.9,-7.9,0.12,-0.13,0.5,312,15,-0.362,0.556,001117111171111
2100740,151017,2015-11-07T00:00:00Z,33.1840,156.2930,0,4.5,-8.1,0.08,-0.13,0.5,312,15,-0.49,0.586,001117111171111
2100740,151017,2015-11-07T03:00:00Z,33.2420,156.2310,0,1.9,-9.4,0.02,-0.13,0.5,312,15,-0.585,0.664,001117111171111
2100740,151017,2015-11-07T06:00:00Z,33.3130,156.1570,0,-1.3,-9.2,-0.02,-0.13,0.5,312,15,-0.588,0.741,001117111171111
2100740,151017,2015-11-07T09:00:00Z,33.3860,156.0940,0,-3,-8.9,-0.04,-0.13,0.5,312,15,-0.549,0.736,001117111171111
2100740,151017,2015-11-07T12:00:00Z,33.4560,156.0290,0,-3.3,-9,-0.06,-0.13,0.5,312,15,-0.549,0.679,001117111171111
2100740,151017,2015-11-07T15:00:00Z,33.5180,155.9660,0,-4.4,-7,-0.06,-0.11,0.5,312,15,-0.54,0.525,001117111171111
2100740,151017,2015-11-07T18:00:00Z,33.5580,155.9030,0,-5.8,-6.3,-0.07,-0.09,0.5,312,15,-0.609,0.381,001117111171111
2100740,151017,2015-11-07T21:00:00Z,33.5920,155.8240,0,-6.5,-6.3,-0.09,-0.08,0.5,312,15,-0.689,0.473,001117111171111
2100740,151017,2015-11-08T00:00:00Z,33.6500,155.7420,0,,,,,0.5,312,15,-0.633,0.622,001117999971111
2100740,151017,2015-11-08T03:00:00Z,33.7130,155.6760,0,,,,,0.5,312,15,-0.492,0.674,001117999971111
2100740,151017,2015-11-08T06:00:00Z,33.7810,155.6270,0,,,,,0.5,312,15,-0.385,0.664,001117999971111
2100740,151017,2015-11-08T09:00:00Z,33.8420,155.5860,0,,,,,0.5,312,15,-0.401,0.664,001117999971111
2100740,151017,2015-11-08T12:00:00Z,33.9100,155.5330,0,,,,,0.5,312,15,-0.499,0.684,001117999971111
2100740,151017,2015-11-15T00:00:00Z,35.7130,157.8030,0,-8.2,-0.1,-0.14,-0.01,0.5,313,15,0.589,-0.561,001117111171111
2100740,151017,2015-11-15T03:00:00Z,35.6670,157.8740,0,-7.7,1.2,-0.11,0.02,0.5,313,15,0.615,-0.509,001117111171111
2100740,151017,2015-11-15T06:00:00Z,35.6140,157.9500,0,-7.2,3.3,-0.1,0.05,0.5,313,15,0.657,-0.54,001117111171111
2100740,151017,2015-11-15T09:00:00Z,35.5620,158.0310,0,-6.8,5,-0.1,0.08,0.5,313,15,0.637,-0.592,001117111171111
2100740,151017,2015-11-15T12:00:00Z,35.4990,158.1020,0,-6.3,7,-0.09,0.12,0.5,313,15,0.583,-0.648,001117111171111
2100740,151017,2015-11-15T15:00:00Z,35.4360,158.1700,0,-4.5,7.6,-0.1,0.16,0.5,313,15,0.587,-0.576,001117111171111
2100740,151017,2015-11-15T18:00:00Z,35.3870,158.2420,0,-4.7,9.7,-0.08,0.22,0.5,313,15,0.541,-0.535,001117111171111
2100740,151017,2015-11-15T21:00:00Z,35.3320,158.2990,0,-0.5,10.8,-0.03,0.29,0.5,313,15,0.508,-0.566,001117111171111
2100740,151017,2015-11-16T00:00:00Z,35.2770,158.3630,0,0.3,12,0.03,0.32,0.5,313,15,0.597,-0.53,001117111171111
2100740,151017,2015-11-16T03:00:00Z,35.2290,158.4410,0,3,12.7,0.08,0.35,0.5,313,15,0.706,-0.55,001117111171111
2100740,151017,2015-11-16T06:00:00Z,35.1700,158.5310,0,4.6,11.3,0.12,0.29,0.5,313,15,0.728,-0.653,001117111171111
2100740,151017,2015-11-16T09:00:00Z,35.1020,158.6140,0,6.4,8.5,0.1,0.15,0.5,313,15,0.666,-0.777,001117111171111
2100740,151017,2015-11-16T12:00:00Z,35.0190,158.6890,0,6.7,0.6,0.04,0.01,0.5,313,15,0.565,-0.864,001117111171111
2100740,151017,2015-11-16T15:00:00Z,34.9340,158.7480,0,-1.9,-8.9,-0.02,-0.11,0.5,313,15,0.485,-0.854,001117111171111
2100740,151017,2015-11-16T18:00:00Z,34.8530,158.8040,0,-4.1,-9.7,-0.08,-0.15,0.5,313,15,0.469,-0.731,001117111171111
2100740,151017,2015-11-16T21:00:00Z,34.7920,158.8590,0,-6.2,-5.4,-0.1,-0.1,0.5,313,15,0.609,-0.602,001117111171111
2100740,151017,2015-11-17T00:00:00Z,34.7360,158.9480,0,-6.7,-4.1,-0.08,-0.06,0.5,313,15,0.846,-0.581,001117111171111
2100740,151017,2015-11-17T03:00:00Z,34.6790,159.0590,0,-5.6,-4.7,-0.06,-0.05,0.5,313,15,0.948,-0.648,001117111171111
2100740,151017,2015-11-17T06:00:00Z,34.6100,159.1720,0,-3.5,-5.6,-0.05,-0.05,0.5,313,15,0.864,-0.648,001117111171111
2100740,151017,2015-11-17T09:00:00Z,34.5530,159.2630,0,-4.7,-4.5,-0.03,-0.04,0.5,313,15,0.742,-0.499,001117111171111
2100740,151017,2015-11-17T12:00:00Z,34.5130,159.3470,0,-2.8,-2.9,-0.01,-0.02,0.5,313,15,0.734,-0.376,001117111171111
2100740,151017,2015-11-17T15:00:00Z,34.4800,159.4360,0,1.1,-0.9,0,0,0.5,313,15,0.708,-0.35,001117111171111
2100740,151017,2015-11-17T18:00:00Z,34.4450,159.5140,0,3.2,-0.7,0.01,0,0.5,313,15,0.611,-0.304,001117111171111
2100740,151017,2015-11-17T21:00:00Z,34.4210,159.5800,0,3.1,-0.4,0.01,0,0.5,313,15,0.59,-0.211,001117111171111
2100740,151017,2015-11-18T00:00:00Z,34.4040,159.6530,0,-0.1,-0.1,0,0,0.5,313,15,0.641,-0.17,001117111171111
2100740,151017,2015-11-18T03:00:00Z,34.3880,159.7310,0,-0.4,3.6,0,0.02,0.5,313,15,0.641,-0.201,001117111171111
2100740,151017,2015-11-18T06:00:00Z,34.3650,159.8040,0,1.2,6.1,0.02,0.04,0.5,313,15,0.561,-0.247,001117111171111
2100740,151017,2015-11-18T09:00:00Z,34.3400,159.8630,0,4.5,5.3,0.04,0.06,0.5,313,15,0.535,-0.242,001117111171111
2100740,151017,2015-11-18T12:00:00Z,34.3180,159.9300,0,4.3,7.7,0.06,0.09,0.5,313,15,0.552,-0.19,001117111171111
2100740,151017,2015-11-18T15:00:00Z,34.3030,159.9930,0,5.6,7.7,0.09,0.13,0.5,313,15,0.574,-0.118,001117111171111
2100740,151017,2015-11-18T18:00:00Z,34.2950,160.0650,0,4.7,9.1,0.1,0.15,0.5,313,15,0.701,-0.139,001117111171111
2100740,151017,2015-11-18T21:00:00Z,34.2760,160.1580,0,3.8,9.7,0.08,0.18,0.5,313,15,0.825,-0.257,001117111171111
2100740,151017,2015-11-19T00:00:00Z,34.2450,160.2590,0,5.4,9.7,0.1,0.2,0.5,313,15,0.753,-0.376,001117111171111
2100740,151017,2015-11-19T03:00:00Z,34.2030,160.3350,0,5.7,9.9,0.12,0.22,0.5,313,15,0.672,-0.36,001117111171111
2100740,151017,2015-11-19T06:00:00Z,34.1750,160.4170,0,5,10.7,0.11,0.25,0.5,313,15,0.754,-0.247,001117111171111
2100740,151017,2015-11-19T09:00:00Z,34.1550,160.5120,0,4.7,12.4,0.15,0.38,0.5,313,15,0.843,-0.165,001117111171111
2100740,151017,2015-11-19T12:00:00Z,34.1430,160.6150,0,6.1,13.3,0.22,0.48,0.5,313,15,0.903,-0.036,001117111171111
2100740,151017,2015-11-19T15:00:00Z,34.1480,160.7240,0,8.5,12,0.29,0.45,0.5,313,15,0.979,0.077,001117111171111
2100740,151017,2015-11-19T18:00:00Z,34.1580,160.8450,0,9.2,10.8,0.27,0.28,0.5,313,15,1.009,0.021,001117111171111
2100740,151017,2015-11-19T21:00:00Z,34.1520,160.9610,0,12,4.8,0.15,0.06,0.5,313,15,0.941,-0.149,001117111171111
2100740,151017,2015-11-20T00:00:00Z,34.1290,161.0660,0,-6.4,-9.5,-0.03,-0.11,0.5,313,15,0.792,-0.165,001117111171111
2100740,151017,2015-11-20T03:00:00Z,34.1200,161.1470,0,-7.2,-10.1,-0.17,-0.25,0.5,313,15,0.588,-0.072,001117111171111
2100740,151017,2015-11-20T06:00:00Z,34.1150,161.2040,0,-8.5,-10.5,-0.25,-0.31,0.5,313,15,0.421,0.159,001117111171111
2100740,151017,2015-11-20T09:00:00Z,34.1510,161.2460,0,-9.5,-9,-0.31,-0.28,0.5,313,15,0.472,0.54,001117111171111
2100740,151017,2015-11-20T12:00:00Z,34.2200,161.3150,0,-10.7,-6.2,-0.31,-0.2,0.5,313,15,0.791,0.679,001117111171111
2100740,151017,2015-11-20T15:00:00Z,34.2830,161.4320,0,-11.4,-4.5,-0.28,-0.11,0.5,313,15,1.02,0.473,001117111171111
2100740,151017,2015-11-20T18:00:00Z,34.3120,161.5550,0,-11.8,-3.2,-0.24,-0.08,0.5,313,15,0.952,0.175,001117111171111
2100740,151017,2015-11-20T21:00:00Z,34.3170,161.6560,0,-10.4,-3.8,-0.21,-0.08,0.5,313,15,0.659,0.067,001117111171111
2100740,151017,2015-11-21T00:00:00Z,34.3250,161.7100,0,-8.1,-8.6,-0.2,-0.17,0.5,313,15,0.548,0.154,001117111171111
2100740,151017,2015-11-21T03:00:00Z,34.3470,161.7850,0,-9.7,-10,-0.25,-0.26,0.5,313,15,0.586,0.314,001117111171111
2100740,151017,2015-11-21T06:00:00Z,34.3860,161.8480,0,-10,-8.4,-0.25,-0.21,0.5,313,15,0.577,0.432,001117111171111
2100740,151017,2015-11-21T09:00:00Z,34.4310,161.9210,0,-9.1,-5.7,-0.16,-0.11,0.5,313,15,0.683,0.417,001117111171111
2100740,151017,2015-11-21T12:00:00Z,34.4670,162.0090,0,-8.2,-4.7,-0.1,-0.07,0.5,313,15,0.759,0.293,001117111171111
2100740,151017,2015-11-21T15:00:00Z,34.4880,162.1000,0,-5.4,-3.3,-0.05,-0.04,0.5,313,15,0.712,0.108,001117111171111
2100740,151017,2015-11-21T18:00:00Z,34.4880,162.1770,0,0,-5.4,0,-0.06,0.5,313,15,0.632,0.015,001117111171111
2100740,151017,2015-11-21T21:00:00Z,34.4910,162.2490,0,1.5,-8.9,0.02,-0.11,0.5,313,15,0.53,0.046,001117111171111
2100740,151017,2015-11-22T00:00:00Z,34.4970,162.3020,0,0.4,-8.9,0.01,-0.14,0.5,313,15,0.386,0.139,001117111171111
2100740,151017,2015-11-22T03:00:00Z,34.5180,162.3400,0,1.4,-9,0.02,-0.14,0.5,313,15,0.415,0.278,001117111171111
2100740,151017,2015-11-22T06:00:00Z,34.5510,162.4000,0,0.1,-9,0,-0.14,0.5,313,15,0.551,0.278,001117111171111
2100740,151017,2015-11-22T09:00:00Z,34.5720,162.4700,0,-2.3,-7.7,-0.03,-0.12,0.5,313,15,0.585,0.139,001117111171111
2100740,151017,2015-11-22T12:00:00Z,34.5780,162.5380,0,-2.6,-8.6,-0.05,-0.11,0.5,313,15,0.479,0.021,001117111171111
2100740,151017,2015-11-22T15:00:00Z,34.5760,162.5830,0,-3.6,-7.7,-0.05,-0.12,0.5,313,15,0.305,-0.015,001117111171111
2100740,151017,2015-11-22T18:00:00Z,34.5750,162.6100,0,-4.4,-7.6,-0.07,-0.11,0.5,313,15,0.14,0.077,001117111171111
2100740,151017,2015-11-22T21:00:00Z,34.5910,162.6160,0,-6.4,-5.2,-0.08,-0.08,0.5,313,15,0.135,0.226,001117111171111
2100740,151017,2015-11-23T00:00:00Z,34.6190,162.6420,0,-4.9,-5.5,-0.07,-0.07,0.5,313,15,0.271,0.195,001117111171111
2100740,151017,2015-11-23T03:00:00Z,34.6290,162.6800,0,-4.9,-6.3,-0.06,-0.08,0.5,313,15,0.301,0.005,001117111171111
2100740,151017,2015-11-23T06:00:00Z,34.6200,162.7130,0,-5.8,-6.3,-0.08,-0.09,0.5,313,15,0.216,-0.093,001117111171111
2100740,151017,2015-11-23T09:00:00Z,34.6110,162.7310,0,-7,-5.2,-0.1,-0.07,0.5,313,15,0.127,-0.036,001117111171111
2100740,151017,2015-11-23T12:00:00Z,34.6130,162.7430,0,-6.7,-4.2,-0.09,-0.05,0.5,313,15,0.131,0.067,001117111171111
2100740,151017,2015-11-23T15:00:00Z,34.6240,162.7620,0,-7.5,-3.4,-0.09,-0.04,0.5,313,15,0.178,0.129,001117111171111
2100740,151017,2015-11-23T18:00:00Z,34.6380,162.7850,0,-7,-1.9,-0.1,-0.02,0.5,313,15,0.237,0.118,001117111171111
2100740,151017,2015-11-23T21:00:00Z,34.6470,162.8180,0,-7.6,-0.3,-0.1,0,0.5,313,15,0.279,0.036,001117111171111
2100740,151017,2015-11-24T00:00:00Z,34.6450,162.8510,0,-8.6,1.2,-0.13,0.03,0.5,313,15,0.275,-0.072,001117111171111
2100740,151017,2015-11-24T03:00:00Z,34.6330,162.8830,0,-9.5,4,-0.16,0.08,0.5,313,15,0.237,-0.031,001117111171111
2100740,151017,2015-11-24T06:00:00Z,34.6390,162.9070,0,-8.6,7.1,-0.17,0.16,0.5,313,15,0.22,0.087,001117111171111
2100740,151017,2015-11-24T09:00:00Z,34.6500,162.9350,0,-6.6,9,-0.15,0.24,0.5,313,15,0.3,0.17,001117111171111
2100740,151017,2015-11-24T12:00:00Z,34.6720,162.9780,0,-4.9,11.5,-0.11,0.32,0.5,313,15,0.423,0.211,001117111171111
2100740,151017,2015-11-24T15:00:00Z,34.6910,163.0350,0,-2,11.7,-0.04,0.31,0.5,313,15,0.469,0.165,001117111171111
2100740,151017,2015-11-24T18:00:00Z,34.7040,163.0890,0,8.4,9.1,0.08,0.2,0.5,313,15,0.495,0.015,001117111171111
2100740,151017,2015-11-24T21:00:00Z,34.6940,163.1520,0,7.8,5.5,0.14,0.12,0.5,313,15,0.423,-0.118,001117111171111
2100740,151017,2015-11-25T00:00:00Z,34.6810,163.1890,0,8.7,4.6,0.12,0.06,0.5,313,15,0.279,-0.113,001117111171111
2100740,151017,2015-11-25T03:00:00Z,34.6720,163.2180,0,8.7,3.3,0.1,0.04,0.5,313,15,0.224,-0.072,001117111171111
2100740,151017,2015-11-25T06:00:00Z,34.6670,163.2420,0,7.8,0.5,0.08,0.01,0.5,313,15,0.195,0.005,001117111171111
2100740,151017,2015-11-25T09:00:00Z,34.6730,163.2640,0,5.7,-0.8,0.05,-0.01,0.5,313,15,0.262,0.139,001117111171111
2100740,151017,2015-11-25T12:00:00Z,34.6940,163.3040,0,4.3,-3.4,0.02,-0.03,0.5,313,15,0.44,0.154,001117111171111
2100740,151017,2015-11-25T15:00:00Z,34.7030,163.3680,0,-0.6,-7.2,0,-0.07,0.5,313,15,0.503,-0.005,001117111171111
2100740,151017,2015-11-25T18:00:00Z,34.6930,163.4230,0,-3.2,-5.5,-0.03,-0.06,0.5,313,15,0.347,-0.118,001117111171111
2100740,151017,2015-11-25T21:00:00Z,34.6800,163.4500,0,-5.7,-3.4,-0.05,-0.03,0.5,313,15,0.19,-0.036,001117111171111
2100740,151017,2015-11-26T00:00:00Z,34.6860,163.4680,0,-6.2,1.2,-0.05,0,0.5,313,15,0.186,0.123,001117111171111
2100740,151017,2015-11-26T03:00:00Z,34.7040,163.4940,0,-5.6,-0.2,-0.06,0,0.5,313,15,0.224,0.129,001117111171111
2100740,151017,2015-11-26T06:00:00Z,34.7110,163.5210,0,-9.8,-1.6,-0.14,0,0.5,313,15,0.19,0.082,001117111171111
2100740,151017,2015-11-26T09:00:00Z,34.7200,163.5390,0,-10.4,1.5,-0.18,0.02,0.5,313,15,0.228,0.093,001117111171111
2100740,151017,2015-11-26T12:00:00Z,34.7290,163.5750,0,-6.6,4.7,-0.09,0.04,0.5,313,15,0.317,0.01,001117111171111
2100740,151017,2015-11-26T15:00:00Z,34.7220,163.6140,0,2.5,5.4,0,0.04,0.5,313,15,0.343,-0.283,001117111171111
2100740,151017,2015-11-26T18:00:00Z,34.6740,163.6560,0,4.8,6.6,0.04,0.05,0.5,313,15,0.313,-0.175,001117111171111
2100740,151017,2015-11-26T21:00:00Z,34.6880,163.6880,0,4.4,6.7,0.05,0.08,0.5,313,15,0.368,0.005,001117111171111
2100740,151017,2015-11-27T00:00:00Z,34.6750,163.7430,0,4.7,7.1,0.05,0.09,0.5,313,15,0.504,-0.118,001117111171111
2100740,151017,2015-11-27T03:00:00Z,34.6650,163.8070,0,4.5,7.5,0.06,0.1,0.5,313,15,0.597,-0.087,001117111171111
2100740,151017,2015-11-27T06:00:00Z,34.6580,163.8840,0,5,8.2,0.08,0.13,0.5,313,15,0.648,-0.082,001117111171111
2100740,151017,2015-11-27T09:00:00Z,34.6490,163.9600,0,5,9.9,0.13,0.2,0.5,313,15,0.66,-0.026,001117111171111
2100740,151017,2015-11-27T12:00:00Z,34.6530,164.0400,0,8,8.6,0.18,0.23,0.5,313,15,0.677,0.005,001117111171111
2100740,151017,2015-11-27T15:00:00Z,34.6500,164.1200,0,9.1,7.9,0.2,0.19,0.5,313,15,0.563,-0.077,001117111171111
2100740,151017,2015-11-27T18:00:00Z,34.6380,164.1730,0,9.1,7.4,0.19,0.16,0.5,313,15,0.432,-0.087,001117111171111
2100740,151017,2015-11-27T21:00:00Z,34.6330,164.2220,0,9,7.2,0.19,0.15,0.5,313,15,0.461,-0.036,001117111171111
2100740,151017,2015-11-28T00:00:00Z,34.6310,164.2820,0,10,7.7,0.19,0.09,0.5,313,15,0.529,-0.046,001117111171111
2100740,151017,2015-11-28T03:00:00Z,34.6240,164.3470,0,8,-3.5,0.15,-0.03,0.5,313,15,0.542,-0.123,001117111171111
2100740,151017,2015-11-28T06:00:00Z,34.6070,164.4100,0,7,-6.2,0.12,-0.08,0.5,313,15,0.568,-0.175,001117111171111
2100740,151017,2015-11-28T09:00:00Z,34.5900,164.4810,0,8.3,-4.4,0.11,-0.07,0.5,313,15,0.674,-0.17,001117111171111
2100740,151017,2015-11-28T12:00:00Z,34.5740,164.5690,0,7.4,-4.1,0.09,-0.05,0.5,313,15,0.792,-0.123,001117111171111
2100740,151017,2015-11-28T15:00:00Z,34.5660,164.6680,0,6.6,-3.5,0.08,-0.04,0.5,313,15,0.856,0.057,001117111171111
2100740,151017,2015-11-28T18:00:00Z,34.5850,164.7710,0,6.5,-3.6,0.07,-0.03,0.5,313,15,0.83,0.231,001117111171111
2100740,151017,2015-11-28T21:00:00Z,34.6110,164.8640,0,6.2,-3.3,0.06,-0.03,0.5,313,15,0.724,0.221,001117111171111
2100740,151017,2015-11-29T00:00:00Z,34.6280,164.9420,0,5.4,-1.4,0.05,-0.02,0.5,313,15,0.601,0.226,001117111171111
