PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2200627,61507010,2015-11-01T00:00:00Z,43.4520,140.5570,0,9.3,-0.1,0.09,-0.01,14,0.5,313,15,-0.03,0.036,0011171111171111
2200627,61507010,2015-11-01T03:00:00Z,43.4460,140.5490,0,9.9,1.9,0.07,0,13.99,0.5,313,15,-0.049,-0.046,0011171111171111
2200627,61507010,2015-11-01T06:00:00Z,43.4430,140.5440,0,9.5,3.8,0.11,0.02,13.95,0.5,313,15,0.026,0.01,0011171111171111
2200627,61507010,2015-11-01T09:00:00Z,43.4480,140.5560,0,10.7,3.8,0.14,0.04,13.88,0.5,313,15,0.138,0.072,0011171111171111
2200627,61507010,2015-11-01T12:00:00Z,43.4570,140.5810,0,9,5.2,0.12,0.06,13.82,0.5,313,15,0.194,0.108,0011171111171111
2200627,61507010,2015-11-01T15:00:00Z,43.4690,140.6080,0,9.5,6.6,0.17,0.1,13.8,0.5,313,15,0.205,0.139,0011171111171111
2200627,61507010,2015-11-01T18:00:00Z,43.4840,140.6360,0,10.1,5.8,0.21,0.13,13.81,0.5,313,15,0.209,0.082,0011171111171111
2200627,61507010,2015-11-01T21:00:00Z,43.4850,140.6640,0,8.9,5.4,0.16,0.1,13.82,0.5,313,15,0.217,-0.026,0011171111171111
2200627,61507010,2015-11-02T00:00:00Z,43.4790,140.6940,0,6.9,6.2,0.09,0.08,13.8,0.5,313,15,0.217,-0.108,0011171111171111
2200627,61507010,2015-11-02T03:00:00Z,43.4640,140.7220,0,5.4,5,0.06,0.05,13.8,0.5,313,15,0.194,-0.216,0011171111171111
2200627,61507010,2015-11-02T06:00:00Z,43.4370,140.7460,0,4.1,4.9,0.04,0.03,13.82,0.5,313,15,0.172,-0.309,0011171111171111
2200627,61507010,2015-11-02T09:00:00Z,43.4040,140.7680,0,3.6,3.9,0.02,0.02,13.85,0.5,313,15,0.198,-0.334,0011171111171111
2200627,61507010,2015-11-02T12:00:00Z,43.3720,140.7990,0,2.2,2.7,0.01,0.02,13.88,0.5,313,15,0.258,-0.221,0011171111171111
2200627,61507010,2015-11-02T15:00:00Z,43.3610,140.8370,0,2.2,2.2,0.01,0.01,13.88,0.5,313,15,0.28,-0.005,0011171111171111
2200627,61507010,2015-11-02T18:00:00Z,43.3710,140.8740,0,3.9,0.7,0.03,0,13.89,0.5,313,15,0.258,0.103,0011171111171111
2200627,61507010,2015-11-02T21:00:00Z,43.3810,140.9060,0,5.1,-0.1,0.04,-0.01,13.96,0.5,313,15,0.224,0.057,0011171111171111
2200627,61507010,2015-11-03T00:00:00Z,43.3820,140.9340,0,5.1,-3.8,0.04,-0.03,14.04,0.5,313,15,0.183,-0.005,0011171111171111
2200627,61507010,2015-11-03T03:00:00Z,43.3800,140.9550,0,3.6,-3.9,0.03,-0.03,14.08,0.5,313,15,0.138,-0.041,0011171111171111
2200627,61507010,2015-11-03T06:00:00Z,43.3740,140.9710,0,2.7,-4.8,0.02,-0.03,14.08,0.5,313,15,0.101,-0.072,0011171111171111
2200627,61507010,2015-11-03T09:00:00Z,43.3660,140.9820,0,3.7,-2.9,0.02,-0.02,14.04,0.5,313,15,0.079,-0.067,0011171111171111
2200627,61507010,2015-11-03T12:00:00Z,43.3610,140.9920,0,3.1,-0.2,0.02,0,13.99,0.5,313,15,0.094,-0.031,0011171111171111
2200627,61507010,2015-11-03T15:00:00Z,43.3600,141.0070,0,1.1,3.4,0.01,0.01,13.93,0.5,313,15,0.123,0.015,0011171111171111
2200627,61507010,2015-11-03T18:00:00Z,43.3640,141.0250,0,1.9,,,,13.89,0.5,313,15,0.138,0.026,0011171999171111
2200627,61507010,2015-11-03T21:00:00Z,43.3650,141.0440,0,-0.6,,,,13.87,0.5,313,15,0.138,0.015,0011171999171111
2200627,61507010,2015-11-04T00:00:00Z,43.3670,141.0620,0,-3.6,,-0.03,,13.87,0.5,313,15,0.123,0.015,0011171919171111
