PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
5200665,127237,2015-11-01T03:00:00Z,34.1367,140.3465,21.45,0,0011117
5200665,127237,2015-11-01T04:00:00Z,34.1367,140.3465,21.35,0,0011117
5200665,127237,2015-11-01T07:00:00Z,34.1367,140.3465,21.15,0,0011117
5200665,127237,2015-11-01T13:00:00Z,34.1367,140.3465,21.05,0,0011117
5200665,127237,2015-11-01T16:00:00Z,34.1367,140.3465,21,0,0011117
5200665,127237,2015-11-01T17:00:00Z,34.1367,140.3465,21,0,0011117
5200665,127237,2015-11-02T00:00:00Z,34.1367,140.3465,21,0,0011117
5200665,127237,2015-11-02T04:00:00Z,34.1367,140.3465,21,0,0011117
5200665,127237,2015-11-02T08:00:00Z,34.1367,140.3465,20.95,0,0011117
5200665,127237,2015-11-03T13:00:00Z,34.5196,140.2018,20.8,0,0011117
5200665,127237,2015-11-03T14:00:00Z,34.5196,140.2018,20.75,0,0011117
5200665,127237,2015-11-04T03:00:00Z,34.5196,140.2018,20.7,0,0011117
5200665,127237,2015-11-04T05:00:00Z,34.5196,140.2018,20.7,0,0011117
5200665,127237,2015-11-04T06:00:00Z,34.5196,140.2018,20.7,0,0011117
5200665,127237,2015-11-04T10:00:00Z,34.5196,140.2018,20.65,0,0011117
5200665,127237,2015-11-04T14:00:00Z,34.5196,140.2018,20.65,0,0011117
5200665,127237,2015-11-04T16:00:00Z,34.5196,140.2018,20.6,0,0011117
5200665,127237,2015-11-04T20:00:00Z,34.5196,140.2018,20.65,0,0011117
5200665,127237,2015-11-05T04:00:00Z,34.5196,140.2018,20.65,0,0011117
5200665,127237,2015-11-05T06:00:00Z,34.5196,140.2018,20.7,0,0011117
5200665,127237,2015-11-05T07:00:00Z,34.5196,140.2018,20.7,0,0011117
5200665,127237,2015-11-05T10:00:00Z,34.5196,140.2018,20.65,0,0011117
5200665,127237,2015-11-06T13:00:00Z,34.3313,140.0640,20.85,0,0011117
5200665,127237,2015-11-06T14:00:00Z,34.3313,140.0640,20.9,0,0011117
5200665,127237,2015-11-06T19:00:00Z,34.3017,140.1109,20.9,0,0011117
5200665,127237,2015-11-07T02:00:00Z,34.3106,140.1572,20.85,0,0011117
5200665,127237,2015-11-07T03:00:00Z,34.3017,140.1109,20.9,0,0011117
5200665,127237,2015-11-07T04:00:00Z,34.3017,140.1109,20.9,0,0011117
5200665,127237,2015-11-07T08:00:00Z,34.3106,140.1572,21.05,0,0011117
5200665,127237,2015-11-07T11:00:00Z,34.3106,140.1572,21.05,0,0011117
5200665,127237,2015-11-07T14:00:00Z,34.3487,140.2286,20.9,0,0011117
5200665,127237,2015-11-07T15:00:00Z,34.3106,140.1572,20.85,0,0014417
5200665,127237,2015-11-07T16:00:00Z,34.3487,140.2286,20.75,0,0014417
5200665,127237,2015-11-07T19:00:00Z,34.3487,140.2286,20.65,0,0011117
5200665,127237,2015-11-08T03:00:00Z,34.3487,140.2286,20.9,0,0011117
5200665,127237,2015-11-08T08:00:00Z,34.3690,140.3506,20.9,0,0011117
5200665,127237,2015-11-08T09:00:00Z,34.3690,140.3747,20.85,0,0011117
5200665,127237,2015-11-08T10:00:00Z,34.3690,140.3747,20.9,0,0011117
5200665,127237,2015-11-08T11:00:00Z,34.3690,140.3747,20.95,0,0011117
5200665,127237,2015-11-08T13:00:00Z,34.3690,140.3747,20.95,0,0011117
5200665,127237,2015-11-08T15:00:00Z,34.3690,140.3747,20.9,0,0011117
5200665,127237,2015-11-08T16:00:00Z,34.3690,140.3747,20.9,0,0011117
5200665,127237,2015-11-08T17:00:00Z,34.3690,140.3747,20.85,0,0011117
5200665,127237,2015-11-08T19:00:00Z,34.4073,140.5273,20.85,0,0014417
5200665,127237,2015-11-08T20:00:00Z,34.3690,140.3747,20.95,0,0014417
