PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5100758,127120,2015-12-09T19:00:00Z,0.0012,149.0675,30.1,0,,,,,,,,,,,00144179999999999
5100758,127120,2015-12-09T19:15:00Z,0.0052,149.0731,30.13,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-09T20:30:00Z,0.0053,149.0730,30.13,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-09T21:00:00Z,0.0250,149.0960,,0,-4.8,0.6,-0.03,0.01,30.14,0.5,312,15,0.417,0.386,00111971111171111
5100758,127120,2015-12-09T22:00:00Z,0.0202,149.0898,30.13,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-09T22:45:00Z,0.0519,149.1259,30.17,0,,,,,,,,,,,00144179999999999
5100758,127120,2015-12-09T23:30:00Z,0.0202,149.0898,30.2,0,,,,,,,,,,,00144179999999999
5100758,127120,2015-12-09T23:45:00Z,0.0608,149.1322,30.2,0,,,,,,,,,,,00144179999999999
5100758,127120,2015-12-10T00:00:00Z,0.0660,149.1360,,0,-3.1,1.6,-0.02,0.01,30.3,0.5,312,15,0.386,0.437,00111971111171111
5100758,127120,2015-12-10T00:15:00Z,0.0608,149.1322,30.27,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-10T00:30:00Z,0.0746,149.1439,30.27,0,,,,,,,,,,,00144179999999999
5100758,127120,2015-12-10T03:00:00Z,0.1100,149.1710,,0,-3.7,3.2,-0.02,0.02,30.51,0.5,312,15,0.314,0.432,00111971111171111
5100758,127120,2015-12-10T04:15:00Z,0.0746,149.1439,30.71,0,,,,,,,,,,,00111279999999999
5100758,127120,2015-12-10T04:30:00Z,0.0746,149.1439,30.75,0,,,,,,,,,,,00111279999999999
5100758,127120,2015-12-10T06:00:00Z,0.1500,149.1970,,0,-3.9,2.6,-0.03,0.02,30.6,0.5,312,15,0.216,0.417,00111971111171111
5100758,127120,2015-12-10T06:15:00Z,0.0746,149.1439,30.64,0,,,,,,,,,,,00111279999999999
5100758,127120,2015-12-10T07:15:00Z,0.0746,149.1439,30.61,0,,,,,,,,,,,00111279999999999
5100758,127120,2015-12-10T07:30:00Z,0.0746,149.1439,30.58,0,,,,,,,,,,,00111279999999999
5100758,127120,2015-12-10T07:45:00Z,0.0746,149.1439,30.54,0,,,,,,,,,,,00111279999999999
5100758,127120,2015-12-10T08:00:00Z,0.1746,149.2114,30.51,0,,,,,,,,,,,00144279999999999
5100758,127120,2015-12-10T09:00:00Z,0.1910,149.2130,,0,-5.4,1.7,-0.04,0.01,30.44,0.5,312,15,0.257,0.37,00111971111171111
5100758,127120,2015-12-10T09:15:00Z,0.1746,149.2114,30.41,0,,,,,,,,,,,00111279999999999
5100758,127120,2015-12-10T10:30:00Z,0.2075,149.2356,30.34,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-10T10:45:00Z,0.1928,149.2126,30.3,0,,,,,,,,,,,00144179999999999
5100758,127120,2015-12-10T11:15:00Z,0.2161,149.2393,30.27,0,,,,,,,,,,,00144179999999999
5100758,127120,2015-12-10T11:30:00Z,0.2095,149.2327,30.27,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-10T12:00:00Z,0.2220,149.2470,,0,-5.1,0.8,-0.05,0.01,30.26,0.5,312,15,0.386,0.288,00111971111171111
5100758,127120,2015-12-10T12:15:00Z,0.2266,149.2549,30.23,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-10T15:00:00Z,0.2470,149.2880,,0,-2,-3.1,-0.02,-0.01,30.2,0.5,312,15,0.376,0.252,00111971111171111
5100758,127120,2015-12-10T15:15:00Z,0.2520,149.2956,30.2,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-10T15:30:00Z,0.2520,149.2956,30.2,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-10T17:00:00Z,0.2526,149.2948,30.17,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-10T17:15:00Z,0.2648,149.3122,30.17,0,,,,,,,,,,,00144179999999999
5100758,127120,2015-12-10T18:00:00Z,0.2710,149.3200,,0,-4,-1.1,-0.01,-0.01,30.15,0.5,312,15,0.262,0.159,00111971111171111
5100758,127120,2015-12-10T18:15:00Z,0.2730,149.3227,30.13,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-10T18:30:00Z,0.2730,149.3227,30.13,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-10T18:45:00Z,0.2718,149.3265,30.13,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-10T19:00:00Z,0.2718,149.3265,30.13,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-10T20:00:00Z,0.2712,149.3274,30.13,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-10T20:15:00Z,0.2755,149.3352,30.13,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-10T20:30:00Z,0.2755,149.3352,30.13,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-10T20:45:00Z,0.2755,149.3352,30.13,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-10T21:00:00Z,0.2780,149.3390,,0,-1,-3.7,-0.01,-0.01,30.13,0.5,312,15,0.288,0.098,00111971111171111
5100758,127120,2015-12-10T22:15:00Z,0.2841,149.3742,30.13,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-10T22:30:00Z,0.2866,149.3612,30.13,0,,,,,,,,,,,00144179999999999
5100758,127120,2015-12-10T23:15:00Z,0.2757,149.3346,30.13,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-10T23:30:00Z,0.2841,149.3742,30.17,0,,,,,,,,,,,00144179999999999
5100758,127120,2015-12-11T00:00:00Z,0.2900,149.3760,,0,-2,-1.7,-0.01,-0.01,30.23,0.5,312,15,0.319,0.057,00111971111171111
5100758,127120,2015-12-11T00:15:00Z,0.2898,149.3754,30.2,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-11T03:00:00Z,0.2890,149.4010,,0,-1.4,-1.6,0,0,30.39,0.5,312,15,0.247,-0.005,00111971111171111
5100758,127120,2015-12-11T04:00:00Z,0.2898,149.3754,30.47,0,,,,,,,,,,,00111279999999999
5100758,127120,2015-12-11T04:15:00Z,0.2879,149.4115,30.51,0,,,,,,,,,,,00144279999999999
5100758,127120,2015-12-11T05:45:00Z,0.2879,149.4115,30.58,0,,,,,,,,,,,00111279999999999
5100758,127120,2015-12-11T06:00:00Z,0.2890,149.4240,,0,1.3,-3.8,0,-0.01,30.47,0.5,312,15,0.226,-0.041,00111971111171111
5100758,127120,2015-12-11T06:45:00Z,0.2890,149.4353,30.47,0,,,,,,,,,,,00111279999999999
5100758,127120,2015-12-11T07:00:00Z,0.2861,149.4344,30.44,0,,,,,,,,,,,00111279999999999
5100758,127120,2015-12-11T07:30:00Z,0.2868,149.4376,30.41,0,,,,,,,,,,,00111279999999999
5100758,127120,2015-12-11T07:45:00Z,0.2868,149.4376,30.41,0,,,,,,,,,,,00111279999999999
5100758,127120,2015-12-11T08:30:00Z,0.2847,149.4357,30.3,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-11T08:45:00Z,0.2828,149.4425,30.27,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-11T09:00:00Z,0.2810,149.4450,,0,-1.8,-4.1,0,-0.02,30.29,0.5,312,15,0.221,-0.103,00111971111171111
5100758,127120,2015-12-11T10:15:00Z,0.2828,149.4425,30.2,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-11T11:00:00Z,0.2828,149.4425,30.2,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-11T11:45:00Z,0.2684,149.4703,30.17,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-11T12:00:00Z,0.2690,149.4670,,0,0.3,-5.1,0,-0.03,30.16,0.5,312,15,0.319,-0.103,00111971111171111
5100758,127120,2015-12-11T12:45:00Z,0.2583,149.4722,30.13,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-11T15:00:00Z,0.2610,149.5070,,0,-0.3,-4.9,0,-0.02,30.1,0.5,312,15,0.386,-0.031,00111971111171111
5100758,127120,2015-12-11T15:15:00Z,0.2583,149.4722,30.1,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-11T16:45:00Z,0.2617,149.5134,30.06,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-11T17:00:00Z,0.2648,149.5320,30.06,0,,,,,,,,,,,00144179999999999
5100758,127120,2015-12-11T18:00:00Z,0.2630,149.5420,,0,1.8,-4.1,0.01,-0.02,30.06,0.5,312,15,0.345,-0.087,00111971111171111
5100758,127120,2015-12-11T18:45:00Z,0.2592,149.5519,30.03,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-11T19:30:00Z,0.2522,149.5580,30.03,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-11T19:45:00Z,0.2531,149.5578,30.06,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-11T20:15:00Z,0.2531,149.5578,30.06,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-11T20:30:00Z,0.2531,149.5578,30.06,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-11T21:00:00Z,0.2440,149.5740,,0,1.3,-2.1,0.01,-0.01,30.05,0.5,312,15,0.345,-0.144,00111971111171111
5100758,127120,2015-12-11T21:15:00Z,0.2431,149.5753,30.03,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-11T22:00:00Z,0.2349,149.6025,30.06,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-11T22:45:00Z,0.2382,149.6044,30.06,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-11T23:00:00Z,0.2382,149.6044,30.1,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-11T23:30:00Z,0.2382,149.6044,30.1,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-11T23:45:00Z,0.2367,149.6066,30.13,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-12T00:00:00Z,0.2350,149.6090,,0,2.6,-4,0.02,-0.02,30.14,0.5,312,15,0.365,-0.139,00111971111171111
5100758,127120,2015-12-12T00:30:00Z,0.2382,149.6044,30.17,0,,,,,,,,,,,00111179999999999
5100758,127120,2015-12-12T00:45:00Z,0.2302,149.6153,30.17,0,,,,,,,,,,,00144179999999999
5100758,127120,2015-12-12T03:00:00Z,0.2170,149.6450,,0,2.5,-4.9,0.02,-0.04,30.18,0.5,312,15,0.273,-0.19,00111971111171111
5100758,127120,2015-12-12T04:00:00Z,0.2302,149.6153,30.27,0,,,,,,,,,,,00111179999999999
