PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2100525,132598,2015-11-04T03:00:00Z,42.2010,152.5960,0,5.1,,0.04,,10.36,0.5,313,15,0.198,0.195,0011171919171111
2100525,132598,2015-11-04T06:00:00Z,42.2220,152.6230,0,6.7,,,,10.36,0.5,313,15,0.137,0.201,0011171999171111
2100525,132598,2015-11-04T09:00:00Z,42.2400,152.6320,0,6.9,,,,10.32,0.5,313,15,0.118,0.175,0011171999171111
2100525,132598,2015-11-04T12:00:00Z,42.2560,152.6540,0,5.5,,,,10.27,0.5,313,15,0.183,0.185,0011171999171111
2100525,132598,2015-11-04T15:00:00Z,42.2760,152.6800,0,5.1,,,,10.24,0.5,313,15,0.232,0.19,0011171999171111
2100525,132598,2015-11-04T18:00:00Z,42.2930,152.7150,0,6.5,,,,10.21,0.5,313,15,0.205,0.113,0011171999171111
2100525,132598,2015-11-04T21:00:00Z,42.2980,152.7340,0,7.6,,,,10.22,0.5,313,15,0.126,0.165,0011171999171111
2100525,132598,2015-11-05T00:00:00Z,42.3250,152.7480,0,6.6,6.8,0.11,0.1,10.25,0.5,313,15,0.114,0.18,0011171111171111
2100525,132598,2015-11-05T03:00:00Z,42.3330,152.7640,0,6.8,6.1,0.1,0.09,10.28,0.5,313,15,0.179,0.134,0011171111171111
2100525,132598,2015-11-05T06:00:00Z,42.3510,152.7950,0,6.4,5.9,0.09,0.08,10.3,0.5,313,15,0.205,0.165,0011171111171111
2100525,132598,2015-11-05T09:00:00Z,42.3650,152.8180,0,6.1,5.9,0.08,0.08,10.3,0.5,313,15,0.22,0.098,0011171111171111
2100525,132598,2015-11-05T12:00:00Z,42.3700,152.8530,0,5.3,6.3,0.08,0.08,10.33,0.5,313,15,0.293,0.057,0011171111171111
2100525,132598,2015-11-05T15:00:00Z,42.3760,152.8950,0,5.2,6.3,0.07,0.08,10.36,0.5,313,15,0.205,0.031,0011171111171111
2100525,132598,2015-11-05T18:00:00Z,42.3760,152.9070,0,6,6,0.07,0.08,10.37,0.5,313,15,0.133,0.093,0011171111171111
2100525,132598,2015-11-05T21:00:00Z,42.3940,152.9300,0,6.1,5.1,0.07,0.06,10.37,0.5,313,15,0.198,0.18,0011171111171111
2100525,132598,2015-11-06T00:00:00Z,42.4110,152.9590,0,4.7,5,0.05,0.05,10.4,0.5,313,15,0.247,0.201,0011171111171111
2100525,132598,2015-11-06T03:00:00Z,42.4330,152.9950,0,4.2,5.7,0.04,0.04,10.48,0.5,313,15,0.247,0.201,0011171111171111
2100525,132598,2015-11-06T06:00:00Z,42.4500,153.0240,0,4.3,2.6,0.03,0.02,10.53,0.5,313,15,0.243,0.139,0011171111171111
2100525,132598,2015-11-06T09:00:00Z,42.4600,153.0590,0,2.2,4,0.01,0.01,10.54,0.5,313,15,0.152,0.129,0011171111171111
2100525,132598,2015-11-06T12:00:00Z,42.4750,153.0640,0,2.1,1.7,0.01,0,10.54,0.5,313,15,0.106,0.195,0011171111171111
2100525,132598,2015-11-06T15:00:00Z,42.4980,153.0870,0,2.2,0.8,0.01,0,10.52,0.5,313,15,0.178,0.298,0011171111171111
2100525,132598,2015-11-06T18:00:00Z,42.5330,153.1110,0,6.1,-5.6,0.02,-0.11,10.49,0.5,313,15,0.178,0.247,0011171111171111
2100525,132598,2015-11-06T21:00:00Z,42.5460,153.1340,0,0.5,-9.9,0.03,-0.26,10.4,0.5,313,15,0.193,0.129,0011171111171111
2100525,132598,2015-11-07T00:00:00Z,42.5580,153.1620,0,1.2,-11.8,0.04,-0.32,10.29,0.5,313,15,0.102,0.072,0011171111171111
2100525,132598,2015-11-07T03:00:00Z,42.5600,153.1610,0,1.7,-11.7,0.04,-0.33,10.19,0.5,313,15,-0.011,0.113,0011171111171111
2100525,132598,2015-11-07T06:00:00Z,42.5800,153.1590,0,1.1,-11.3,0.03,-0.26,10.13,0.5,313,15,-0.049,0.293,0011171111171111
2100525,132598,2015-11-07T09:00:00Z,42.6170,153.1480,0,1.7,-9.5,0.03,-0.17,10.08,0.5,313,15,0.072,0.35,0011171111171111
2100525,132598,2015-11-07T12:00:00Z,42.6480,153.1780,0,2.8,-7.2,0.04,-0.11,10.06,0.5,313,15,0.231,0.288,0011171111171111
2100525,132598,2015-11-07T15:00:00Z,42.6730,153.2090,0,4.2,-6.5,0.05,-0.08,10.03,0.5,313,15,0.25,0.231,0011171111171111
2100525,132598,2015-11-07T18:00:00Z,42.6930,153.2440,0,5,-5.2,0.06,-0.07,10,0.5,313,15,0.159,0.175,0011171111171111
2100525,132598,2015-11-07T21:00:00Z,42.7070,153.2510,0,4.7,-5,0.05,-0.05,9.98,0.5,313,15,0.083,0.211,0011171111171111
2100525,132598,2015-11-08T00:00:00Z,42.7340,153.2660,0,2.6,-2.3,0.03,-0.02,9.98,0.5,313,15,0.091,0.288,0011171111171111
2100525,132598,2015-11-08T03:00:00Z,42.7630,153.2750,0,3.5,-0.2,0.02,0,9.99,0.5,313,15,0.125,0.345,0011171111171111
2100525,132598,2015-11-08T06:00:00Z,42.8010,153.2990,0,2.7,0.7,0.02,0,9.98,0.5,313,15,0.196,0.391,0011171111171111
2100525,132598,2015-11-08T09:00:00Z,42.8390,153.3270,0,1.6,2.3,0.01,0.01,9.95,0.5,313,15,0.207,0.334,0011171111171111
2100525,132598,2015-11-08T12:00:00Z,42.8660,153.3540,0,-0.1,3.5,0,0.02,9.94,0.5,313,15,0.185,0.273,0011171111171111
2100525,132598,2015-11-08T15:00:00Z,42.8920,153.3760,0,-1,5.8,-0.02,0.06,9.93,0.5,313,15,0.102,0.278,0011171111171111
2100525,132598,2015-11-08T18:00:00Z,42.9200,153.3810,0,-4.9,6.5,-0.09,0.12,9.92,0.5,313,15,0.041,0.391,0011171111171111
2100525,132598,2015-11-08T21:00:00Z,42.9680,153.3870,0,-8.3,6.6,-0.2,0.2,9.89,0.5,313,15,0.113,0.607,0011171111171111
2100525,132598,2015-11-09T00:00:00Z,43.0380,153.4110,0,-9.5,9.4,-0.33,0.38,9.77,0.5,313,15,0.207,0.71,0011171111171111
2100525,132598,2015-11-09T03:00:00Z,43.1060,153.4420,0,-8.9,14,-0.35,0.61,9.52,0.5,313,15,0.379,0.679,0011171111171111
2100525,132598,2015-11-09T06:00:00Z,43.1700,153.5120,0,-4.5,15.8,-0.22,0.76,9.27,0.5,313,15,0.532,0.576,0011171111171111
2100525,132598,2015-11-09T09:00:00Z,43.2180,153.5840,0,-1.1,16.5,-0.01,0.79,9.09,0.5,313,15,0.528,0.535,0011171111171111
2100525,132598,2015-11-09T12:00:00Z,43.2740,153.6530,0,7.8,14.2,0.25,0.6,8.94,0.5,313,15,0.535,0.396,0011171111171111
2100525,132598,2015-11-09T15:00:00Z,43.2950,153.7270,0,12.6,7.9,0.31,0.14,8.83,0.5,313,15,0.487,0.113,0011171111171111
2100525,132598,2015-11-09T18:00:00Z,43.2960,153.7830,0,5,-12.1,0.18,-0.15,8.76,0.5,313,15,0.221,-0.005,0011171111171111
2100525,132598,2015-11-09T21:00:00Z,43.2940,153.7860,0,1.3,-11.7,0.03,-0.24,8.77,0.5,313,15,-0.022,0.005,0011171111171111
2100525,132598,2015-11-10T00:00:00Z,43.2970,153.7770,0,-3.6,-11.2,-0.06,-0.23,8.8,0.5,313,15,-0.097,0.242,0011171111171111
2100525,132598,2015-11-10T03:00:00Z,43.3410,153.7600,0,-5.5,-9.8,-0.11,-0.19,8.83,0.5,313,15,0,0.494,0011171111171111
2100525,132598,2015-11-10T06:00:00Z,43.3930,153.7770,0,-7,-7.8,-0.13,-0.15,8.85,0.5,313,15,0.247,0.401,0011171111171111
2100525,132598,2015-11-10T09:00:00Z,43.4190,153.8260,0,-7.9,-6.2,-0.14,-0.11,8.86,0.5,313,15,0.336,0.057,0011171111171111
2100525,132598,2015-11-10T12:00:00Z,43.4040,153.8670,0,-8.6,-6,-0.15,-0.1,8.86,0.5,313,15,0.161,-0.051,0011171111171111
2100525,132598,2015-11-10T15:00:00Z,43.4090,153.8690,0,-8.6,-5.7,-0.17,-0.11,8.86,0.5,313,15,-0.022,0.139,0011171111171111
2100525,132598,2015-11-10T18:00:00Z,43.4310,153.8610,0,-9.1,,,,8.86,0.5,313,15,-0.097,0.252,0011171999171111
2100525,132598,2015-11-10T21:00:00Z,43.4580,153.8430,0,-8.9,,,,8.87,0.5,313,15,0,0.309,0011171999171111
2100525,132598,2015-11-11T00:00:00Z,43.4910,153.8610,0,-6.6,-5.9,-0.12,-0.1,8.92,0.5,313,15,0.183,0.304,0011171111171111
2100525,132598,2015-11-11T03:00:00Z,43.5170,153.8920,0,-5.7,-5.5,-0.08,-0.07,8.96,0.5,313,15,0.257,0.175,0011171111171111
2100525,132598,2015-11-11T06:00:00Z,43.5250,153.9300,0,-4.9,-4.9,-0.06,-0.07,8.97,0.5,313,15,0.209,-0.041,0011171111171111
2100525,132598,2015-11-11T09:00:00Z,43.5090,153.9480,0,-5,-5.2,-0.05,-0.05,8.97,0.5,313,15,-0.007,-0.077,0011171111171111
2100525,132598,2015-11-11T12:00:00Z,43.5100,153.9280,0,-5.1,-4,-0.04,-0.04,8.98,0.5,313,15,-0.108,0.232,0011171111171111
2100525,132598,2015-11-11T15:00:00Z,43.5540,153.9190,0,-4.1,-3.3,-0.04,-0.02,8.98,0.5,313,15,0.034,0.442,0011171111171111
2100525,132598,2015-11-11T18:00:00Z,43.5960,153.9370,0,-3.5,-2.6,-0.03,-0.02,8.96,0.5,313,15,0.287,0.293,0011171111171111
2100525,132598,2015-11-11T21:00:00Z,43.6110,153.9960,0,-5.1,-2.7,-0.04,-0.02,8.94,0.5,313,15,0.414,-0.015,0011171111171111
2100525,132598,2015-11-12T00:00:00Z,43.5930,154.0480,0,-5.1,-1.2,-0.03,-0.01,8.96,0.5,313,15,0.149,-0.201,0011171111171111
2100525,132598,2015-11-12T03:00:00Z,43.5720,154.0360,0,-3.9,-1.7,-0.03,-0.01,9,0.5,313,15,-0.108,-0.026,0011171111171111
2100525,132598,2015-11-12T06:00:00Z,43.5880,154.0190,0,-4.9,-2.7,-0.04,-0.02,8.99,0.5,313,15,-0.093,0.231,0011171111171111
2100525,132598,2015-11-12T09:00:00Z,43.6170,154.0110,0,-5.3,-2.3,-0.04,-0.01,8.96,0.5,313,15,0.082,0.324,0011171111171111
2100525,132598,2015-11-12T12:00:00Z,43.6510,154.0410,0,-5.8,-1.7,-0.04,-0.01,8.95,0.5,313,15,0.301,0.206,0011171111171111
2100525,132598,2015-11-12T15:00:00Z,43.6570,154.0920,0,-5.4,-1.8,-0.05,-0.01,8.94,0.5,313,15,0.287,0.01,0011171111171111
2100525,132598,2015-11-12T18:00:00Z,43.6530,154.1180,0,-4.9,-0.8,-0.05,-0.01,8.92,0.5,313,15,0.086,-0.046,0011171111171111
2100525,132598,2015-11-12T21:00:00Z,43.6480,154.1150,0,-5.4,-2.5,-0.05,-0.02,8.9,0.5,313,15,-0.067,0.031,0011171111171111
2100525,132598,2015-11-13T00:00:00Z,43.6590,154.1000,0,-6.1,-1.9,-0.06,-0.02,8.91,0.5,313,15,-0.119,0.268,0011171111171111
2100525,132598,2015-11-13T03:00:00Z,43.7000,154.0830,0,-5.5,-1.5,-0.06,-0.02,8.94,0.5,313,15,0.063,0.365,0011171111171111
2100525,132598,2015-11-13T06:00:00Z,43.7300,154.1170,0,-6.2,-1.9,-0.05,-0.02,9,0.5,313,15,0.297,0.165,0011171111171111
2100525,132598,2015-11-13T09:00:00Z,43.7320,154.1630,0,-5.7,-3.7,-0.07,-0.04,9.1,0.5,313,15,0.283,-0.057,0011171111171111
2100525,132598,2015-11-13T12:00:00Z,43.7190,154.1930,0,-7.2,-3,-0.08,-0.04,9.2,0.5,313,15,0.093,-0.087,0011171111171111
2100525,132598,2015-11-13T15:00:00Z,43.7150,154.1880,0,-5.5,-1,-0.06,-0.01,9.28,0.5,313,15,-0.089,0.041,0011171111171111
2100525,132598,2015-11-13T18:00:00Z,43.7270,154.1690,0,-3.9,-1.8,-0.03,-0.01,9.34,0.5,313,15,0.022,0.195,0011171111171111
2100525,132598,2015-11-13T21:00:00Z,43.7530,154.1940,0,-4.6,-2.6,-0.04,-0.02,9.4,0.5,313,15,0.305,0.18,0011171111171111
2100525,132598,2015-11-14T00:00:00Z,43.7620,154.2510,0,-5.1,-1.8,-0.04,-0.02,9.34,0.5,313,15,0.387,-0.072,0011171111171111
2100525,132598,2015-11-14T03:00:00Z,43.7390,154.2980,0,-4.4,-1.1,-0.03,-0.01,9.13,0.5,313,15,0.257,-0.252,0011171111171111
2100525,132598,2015-11-14T06:00:00Z,43.7130,154.3200,0,-3.1,-0.3,-0.02,0,8.95,0.5,313,15,0.119,-0.159,0011171111171111
2100525,132598,2015-11-14T09:00:00Z,43.7080,154.3300,0,-3,0.3,-0.01,0,8.88,0.5,313,15,0.104,0.015,0011171111171111
2100525,132598,2015-11-14T12:00:00Z,43.7160,154.3480,0,-3.8,2.2,-0.02,0.02,8.87,0.5,313,15,0.297,0.113,0011171111171111
2100525,132598,2015-11-14T15:00:00Z,43.7300,154.4100,0,-3.4,4.1,-0.03,0.04,8.92,0.5,313,15,0.494,0.093,0011171111171111
2100525,132598,2015-11-14T18:00:00Z,43.7340,154.4810,0,-2.1,5.3,-0.02,0.05,8.98,0.5,313,15,0.476,-0.046,0011171111171111
2100525,132598,2015-11-14T21:00:00Z,43.7210,154.5380,0,-0.4,5.7,-0.02,0.06,9.05,0.5,313,15,0.439,-0.149,0011171111171111
2100525,132598,2015-11-15T00:00:00Z,43.7050,154.5990,0,-2.7,7.3,-0.03,0.12,9.14,0.5,313,15,0.324,-0.123,0011171111171111
2100525,132598,2015-11-15T03:00:00Z,43.6970,154.6250,0,-2.6,9.1,-0.05,0.2,9.23,0.5,313,15,0.301,0.031,0011171111171111
2100525,132598,2015-11-15T06:00:00Z,43.7110,154.6800,0,-1.8,10.7,-0.05,0.25,9.29,0.5,313,15,0.413,0.067,0011171111171111
2100525,132598,2015-11-15T09:00:00Z,43.7100,154.7360,0,-2.3,10.6,-0.07,0.26,9.32,0.5,313,15,0.502,0,0011171111171111
2100525,132598,2015-11-15T12:00:00Z,43.7110,154.8150,0,-7.6,11.2,-0.16,0.29,9.36,0.5,313,15,0.58,-0.021,0011171111171111
2100525,132598,2015-11-15T15:00:00Z,43.7060,154.8920,0,-8.5,12.6,-0.39,0.53,9.44,0.5,313,15,0.509,-0.015,0011171111171111
2100525,132598,2015-11-15T18:00:00Z,43.7080,154.9520,0,-11.1,14.3,-0.61,0.88,9.57,0.5,313,15,0.297,0.149,0011171111171111
2100525,132598,2015-11-15T21:00:00Z,43.7350,154.9720,0,-8.2,17.5,-0.48,1.06,9.63,0.5,313,15,0.386,0.324,0011171111171111
2100525,132598,2015-11-16T00:00:00Z,43.7710,155.0560,0,11.5,8.8,0.07,0.59,9.62,0.5,313,15,0.754,0.118,0011171111171111
2100525,132598,2015-11-16T03:00:00Z,43.7580,155.1750,0,15.6,0.5,0.48,0.01,9.57,0.5,313,15,0.796,-0.319,0011171111171111
2100525,132598,2015-11-16T06:00:00Z,43.7090,155.2700,0,14.1,-3.7,0.52,-0.12,9.52,0.5,313,15,0.469,-0.535,0011171111171111
2100525,132598,2015-11-16T09:00:00Z,43.6540,155.3010,0,13.7,-6.1,0.46,-0.19,9.52,0.5,313,15,0.078,-0.437,0011171111171111
2100525,132598,2015-11-16T12:00:00Z,43.6240,155.2910,0,11.3,-6.3,0.3,-0.16,9.59,0.5,313,15,0,-0.041,0011171111171111
2100525,132598,2015-11-16T15:00:00Z,43.6460,155.3010,0,9,-4.2,0.16,-0.08,9.64,0.5,313,15,0.186,0.309,0011171111171111
2100525,132598,2015-11-16T18:00:00Z,43.6840,155.3410,0,6.4,-3.3,0.08,-0.04,9.65,0.5,313,15,0.532,0.252,0011171111171111
2100525,132598,2015-11-16T21:00:00Z,43.6950,155.4440,0,4,-1.2,0.03,-0.01,9.66,0.5,313,15,0.718,-0.082,0011171111171111
2100525,132598,2015-11-17T00:00:00Z,43.6680,155.5340,0,3.3,2.9,0.02,0.02,9.69,0.5,313,15,0.462,-0.376,0011171111171111
2100525,132598,2015-11-17T03:00:00Z,43.6220,155.5680,0,2.9,6.5,0.03,0.06,9.71,0.5,313,15,0.115,-0.278,0011171111171111
2100525,132598,2015-11-17T06:00:00Z,43.6140,155.5650,0,3,8.7,0.04,0.11,9.7,0.5,313,15,0.015,0.062,0011171111171111
2100525,132598,2015-11-17T09:00:00Z,43.6340,155.5720,0,3.5,8.6,0.05,0.14,9.66,0.5,313,15,0.275,0.247,0011171111171111
2100525,132598,2015-11-17T12:00:00Z,43.6620,155.6390,0,1.2,11,0.04,0.17,9.54,0.5,313,15,0.633,0.108,0011171111171111
2100525,132598,2015-11-17T15:00:00Z,43.6550,155.7420,0,1.6,12.4,0.04,0.31,9.35,0.5,313,15,0.737,-0.195,0011171111171111
2100525,132598,2015-11-17T18:00:00Z,43.6240,155.8370,0,3.5,12.5,0.09,0.31,9.12,0.5,313,15,0.44,-0.422,0011171111171111
2100525,132598,2015-11-17T21:00:00Z,43.5730,155.8600,0,8.1,8,0.13,0.17,8.91,0.5,313,15,0.082,-0.37,0011171111171111
2100525,132598,2015-11-18T00:00:00Z,43.5520,155.8590,0,9.3,0.3,0.13,0.01,8.8,0.5,313,15,0.041,-0.057,0011171111171111
2100525,132598,2015-11-18T03:00:00Z,43.5620,155.8710,0,6.8,-6,0.11,-0.07,8.77,0.5,313,15,0.205,0.062,0011171111171111
2100525,132598,2015-11-18T06:00:00Z,43.5640,155.9140,0,7.3,-5.5,0.11,-0.09,8.77,0.5,313,15,0.544,-0.103,0011171111171111
2100525,132598,2015-11-18T09:00:00Z,43.5420,156.0170,0,6.2,-5.9,0.1,-0.09,8.88,0.5,313,15,0.493,-0.391,0011171111171111
2100525,132598,2015-11-18T12:00:00Z,43.4880,156.0460,0,6.6,-5.6,0.09,-0.07,9.02,0.5,313,15,0.105,-0.484,0011171111171111
2100525,132598,2015-11-18T15:00:00Z,43.4480,156.0450,0,5.2,-6.1,0.07,-0.07,9.17,0.5,313,15,-0.011,-0.355,0011171111171111
2100525,132598,2015-11-18T18:00:00Z,43.4190,156.0430,0,4.8,-5.5,0.05,-0.07,9.29,0.5,313,15,0.052,-0.093,0011171111171111
2100525,132598,2015-11-18T21:00:00Z,43.4300,156.0590,0,2.2,-6.9,0.02,-0.08,9.39,0.5,313,15,0.306,0.031,0011171111171111
2100525,132598,2015-11-19T00:00:00Z,43.4250,156.1250,0,-0.8,-6.9,-0.01,-0.08,9.49,0.5,313,15,0.501,-0.226,0011171111171111
2100525,132598,2015-11-19T03:00:00Z,43.3860,156.1930,0,-2.6,-6.8,-0.04,-0.11,9.58,0.5,313,15,0.322,-0.494,0011171111171111
2100525,132598,2015-11-19T06:00:00Z,43.3290,156.2110,0,-3.2,-8.2,-0.06,-0.15,9.64,0.5,313,15,0.071,-0.453,0011171111171111
2100525,132598,2015-11-19T09:00:00Z,43.2980,156.2120,0,-2.2,-9.5,-0.04,-0.19,9.69,0.5,313,15,-0.011,-0.221,0011171111171111
2100525,132598,2015-11-19T12:00:00Z,43.2860,156.2080,0,0.5,-10.5,-0.02,-0.2,9.72,0.5,313,15,0.105,-0.093,0011171111171111
2100525,132598,2015-11-19T15:00:00Z,43.2800,156.2400,0,0.5,-9.9,0.02,-0.2,9.74,0.5,313,15,0.352,-0.082,0011171111171111
2100525,132598,2015-11-19T18:00:00Z,43.2700,156.3020,0,2.2,-8.8,0.04,-0.16,9.77,0.5,313,15,0.424,-0.262,0011171111171111
2100525,132598,2015-11-19T21:00:00Z,43.2290,156.3530,0,3.1,-7.2,0.04,-0.1,9.82,0.5,313,15,0.285,-0.504,0011171111171111
2100525,132598,2015-11-20T00:00:00Z,43.1720,156.3780,0,4.1,-4.8,0.04,-0.06,9.88,0.5,313,15,0.165,-0.458,0011171111171111
2100525,132598,2015-11-20T03:00:00Z,43.1400,156.3970,0,4.4,-3.9,0.04,-0.04,9.93,0.5,313,15,0.015,-0.242,0011171111171111
2100525,132598,2015-11-20T06:00:00Z,43.1250,156.3820,0,1.6,-3.9,0.01,-0.03,9.97,0.5,313,15,0.019,-0.031,0011171111171111
2100525,132598,2015-11-20T09:00:00Z,43.1340,156.4020,0,-0.9,-0.1,0,0,10,0.5,313,15,0.308,-0.046,0011171111171111
2100525,132598,2015-11-20T12:00:00Z,43.1160,156.4640,0,-2,3.7,-0.01,0.02,10.01,0.5,313,15,0.432,-0.293,0011171111171111
2100525,132598,2015-11-20T15:00:00Z,43.0770,156.5170,0,-1.4,6.3,-0.01,0.07,10.03,0.5,313,15,0.263,-0.412,0011171111171111
2100525,132598,2015-11-20T18:00:00Z,43.0360,156.5340,0,-0.8,9,0,0.15,10.08,0.5,313,15,0.041,-0.247,0011171111171111
2100525,132598,2015-11-20T21:00:00Z,43.0290,156.5280,0,0.5,10.3,0,0.22,10.18,0.5,313,15,0.068,-0.031,0011171111171111
2100525,132598,2015-11-21T00:00:00Z,43.0300,156.5520,0,-3.5,13.5,-0.04,0.39,10.24,0.5,313,15,0.207,0,0011171111171111
2100525,132598,2015-11-21T03:00:00Z,43.0290,156.5830,0,-0.2,14.3,0.01,0.52,10.11,0.5,313,15,0.417,-0.026,0011171111171111
2100525,132598,2015-11-21T06:00:00Z,43.0250,156.6630,0,5.2,13.2,0.11,0.41,9.87,0.5,313,15,0.613,-0.19,0011171111171111
2100525,132598,2015-11-21T09:00:00Z,42.9920,156.7460,0,5.9,10.8,0.13,0.21,9.68,0.5,313,15,0.395,-0.412,0011171111171111
2100525,132598,2015-11-21T12:00:00Z,42.9450,156.7680,0,10.6,3,0.22,0.08,9.63,0.5,313,15,0.083,-0.396,0011171111171111
2100525,132598,2015-11-21T15:00:00Z,42.9150,156.7680,0,14.5,-0.3,0.43,-0.01,9.7,0.5,313,15,0.124,-0.221,0011171111171111
2100525,132598,2015-11-21T18:00:00Z,42.9020,156.8010,0,14.2,-3.8,0.61,-0.14,9.79,0.5,313,15,0.253,-0.129,0011171111171111
2100525,132598,2015-11-21T21:00:00Z,42.8900,156.8350,0,12.4,-5.7,0.54,-0.2,9.79,0.5,313,15,0.256,-0.206,0011171111171111
2100525,132598,2015-11-22T00:00:00Z,42.8620,156.8690,0,12.8,-6.1,0.42,-0.18,9.7,0.5,313,15,0.291,-0.37,0011171111171111
2100525,132598,2015-11-22T03:00:00Z,42.8180,156.9120,0,11.9,-4.8,0.37,-0.16,9.58,0.5,313,15,0.174,-0.412,0011171111171111
2100525,132598,2015-11-22T06:00:00Z,42.7820,156.9150,0,11.9,-5.5,0.3,-0.13,9.49,0.5,313,15,-0.026,-0.231,0011171111171111
