PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2100578,129310,2015-11-01T00:00:00Z,25.3370,162.3500,,0,-6.9,1.1,-0.08,0.01,26.96,0.5,313,15,-0.121,-0.35,00111971111171111
2100578,129310,2015-11-01T01:00:00Z,25.3402,162.3519,27,0,,,,,,,,,,,00111179999999999
2100578,129310,2015-11-01T02:00:00Z,25.3148,162.3413,26.92,0,,,,,,,,,,,00111179999999999
2100578,129310,2015-11-01T03:00:00Z,25.3030,162.3430,,0,-6.6,0.6,-0.06,0,27.1,0.5,313,15,-0.07,-0.417,00111971111171111
2100578,129310,2015-11-01T04:00:00Z,25.2949,162.3436,27.16,0,,,,,,,,,,,00111179999999999
2100578,129310,2015-11-01T05:00:00Z,25.2623,162.3357,27.24,0,,,,,,,,,,,00111179999999999
2100578,129310,2015-11-01T06:00:00Z,25.2560,162.3350,,0,-6.8,-0.9,-0.07,0,27.27,0.5,313,15,-0.037,-0.458,00111971111171111
2100578,129310,2015-11-01T07:00:00Z,25.2412,162.3343,27.4,0,,,,,,,,,,,00111179999999999
2100578,129310,2015-11-01T08:00:00Z,25.2262,162.3384,27.4,0,,,,,,,,,,,00111179999999999
2100578,129310,2015-11-01T09:00:00Z,25.2140,162.3350,,0,-7.7,-0.2,-0.08,0,27.38,0.5,313,15,-0.009,-0.412,00111971111171111
2100578,129310,2015-11-01T10:00:00Z,25.1960,162.3320,27.4,0,,,,,,,,,,,00111179999999999
2100578,129310,2015-11-01T11:00:00Z,25.1784,162.3341,27.4,0,,,,,,,,,,,00111179999999999
2100578,129310,2015-11-01T12:00:00Z,25.1760,162.3330,,0,-6.7,-0.8,-0.08,0,27.42,0.5,313,15,-0.014,-0.478,00111971111171111
2100578,129310,2015-11-01T13:00:00Z,25.1793,162.3331,27.4,0,,,,,,,,,,,00111179999999999
2100578,129310,2015-11-01T14:00:00Z,25.1333,162.3325,27.48,0,,,,,,,,,,,00111179999999999
