PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
5100720,127384,2016-02-06T10:00:00Z,13.2889,164.9867,26.8,0,0014417
5100720,127384,2016-02-06T11:00:00Z,13.2911,164.9804,26.79,0,0011117
5100720,127384,2016-02-06T12:00:00Z,13.2911,164.9804,26.78,0,0011117
5100720,127384,2016-02-06T13:00:00Z,13.2912,164.9421,26.78,0,0011117
5100720,127384,2016-02-06T14:00:00Z,13.2912,164.9421,26.77,0,0011117
5100720,127384,2016-02-06T16:00:00Z,13.2912,164.9421,26.75,0,0011117
5100720,127384,2016-02-06T17:00:00Z,13.2981,164.9028,26.75,0,0011117
5100720,127384,2016-02-06T18:00:00Z,13.2998,164.8936,26.75,0,0011117
5100720,127384,2016-02-06T19:00:00Z,13.2997,164.8739,26.75,0,0011117
5100720,127384,2016-02-06T20:00:00Z,13.2997,164.8644,26.78,0,0011117
5100720,127384,2016-02-06T21:00:00Z,13.3055,164.8494,26.78,0,0011117
5100720,127384,2016-02-06T22:00:00Z,13.3055,164.8494,26.77,0,0011117
5100720,127384,2016-02-06T23:00:00Z,13.3055,164.8494,26.78,0,0011117
5100720,127384,2016-02-07T00:00:00Z,13.3043,164.8297,26.78,0,0011117
5100720,127384,2016-02-07T01:00:00Z,13.3043,164.8297,26.79,0,0011117
5100720,127384,2016-02-07T02:00:00Z,13.2953,164.7732,26.8,0,0014417
5100720,127384,2016-02-07T03:00:00Z,13.2953,164.7732,26.8,0,0011117
5100720,127384,2016-02-07T04:00:00Z,13.2953,164.7732,26.81,0,0011117
5100720,127384,2016-02-07T05:00:00Z,13.2881,164.7307,26.81,0,0011117
5100720,127384,2016-02-07T06:00:00Z,13.2885,164.7224,26.8,0,0011117
5100720,127384,2016-02-07T07:00:00Z,13.2914,164.7219,26.78,0,0011117
5100720,127384,2016-02-07T08:00:00Z,13.2914,164.7219,26.78,0,0011117
5100720,127384,2016-02-07T09:00:00Z,13.2791,164.6744,26.78,0,0011117
5100720,127384,2016-02-07T10:00:00Z,13.2791,164.6744,26.77,0,0011117
5100720,127384,2016-02-07T11:00:00Z,13.2672,164.6469,26.78,0,0011117
5100720,127384,2016-02-07T12:00:00Z,13.2653,164.6460,26.78,0,0011117
5100720,127384,2016-02-07T13:00:00Z,13.2487,164.6074,26.78,0,0011117
5100720,127384,2016-02-07T14:00:00Z,13.2487,164.6074,26.79,0,0011117
5100720,127384,2016-02-07T15:00:00Z,13.2473,164.6076,26.78,0,0011117
5100720,127384,2016-02-07T16:00:00Z,13.2473,164.6076,26.78,0,0011117
5100720,127384,2016-02-07T17:00:00Z,13.2478,164.5893,26.76,0,0011117
5100720,127384,2016-02-07T18:00:00Z,13.2444,164.5430,26.76,0,0011117
5100720,127384,2016-02-07T19:00:00Z,13.2444,164.5430,26.76,0,0011117
5100720,127384,2016-02-07T20:00:00Z,13.2402,164.5425,26.74,0,0011117
5100720,127384,2016-02-07T21:00:00Z,13.2402,164.5425,26.76,0,0011117
5100720,127384,2016-02-07T22:00:00Z,13.2249,164.5039,26.77,0,0011117
5100720,127384,2016-02-07T23:00:00Z,13.2158,164.4832,26.78,0,0011117
5100720,127384,2016-02-08T00:00:00Z,13.2158,164.4832,26.8,0,0011117
5100720,127384,2016-02-08T01:00:00Z,13.2158,164.4832,26.82,0,0011117
5100720,127384,2016-02-08T02:00:00Z,13.1931,164.4032,26.86,0,0014417
5100720,127384,2016-02-08T03:00:00Z,13.1931,164.4032,26.88,0,0011117
5100720,127384,2016-02-08T04:00:00Z,13.1931,164.4032,26.89,0,0011117
5100720,127384,2016-02-08T05:00:00Z,13.2073,164.3800,26.88,0,0011117
5100720,127384,2016-02-08T06:00:00Z,13.2073,164.3800,26.86,0,0011117
5100720,127384,2016-02-08T07:00:00Z,13.2061,164.3962,26.82,0,0011117
5100720,127384,2016-02-08T08:00:00Z,13.2038,164.3490,26.81,0,0011117
5100720,127384,2016-02-08T09:00:00Z,13.1971,164.3460,26.8,0,0011117
5100720,127384,2016-02-08T10:00:00Z,13.2040,164.3217,26.8,0,0011117
5100720,127384,2016-02-08T11:00:00Z,13.2006,164.3111,26.8,0,0011117
5100720,127384,2016-02-08T12:00:00Z,13.2006,164.3111,26.79,0,0011117
5100720,127384,2016-02-08T13:00:00Z,13.2006,164.3111,26.79,0,0011117
5100720,127384,2016-02-08T14:00:00Z,13.1910,164.2501,26.78,0,0014417
5100720,127384,2016-02-08T15:00:00Z,13.1910,164.2501,26.79,0,0011117
5100720,127384,2016-02-08T16:00:00Z,13.1910,164.2501,26.79,0,0011117
5100720,127384,2016-02-08T17:00:00Z,13.1910,164.2501,26.78,0,0011117
5100720,127384,2016-02-08T18:00:00Z,13.1886,164.2241,26.79,0,0011117
5100720,127384,2016-02-08T19:00:00Z,13.1894,164.2139,26.78,0,0011117
5100720,127384,2016-02-08T20:00:00Z,13.1894,164.2139,26.78,0,0011117
5100720,127384,2016-02-08T21:00:00Z,13.1894,164.2139,26.79,0,0011117
5100720,127384,2016-02-08T22:00:00Z,13.2020,164.1930,26.79,0,0011117
5100720,127384,2016-02-08T23:00:00Z,13.2020,164.1930,26.81,0,0011117
5100720,127384,2016-02-09T00:00:00Z,13.2084,164.1639,26.83,0,0011117
