PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2100950,132628,2015-11-01T00:00:00Z,38.7740,144.9900,,0,8.6,-1.9,0.14,-0.04,14.54,0.5,313,15,-0.301,-0.525,00111971111171111
2100950,132628,2015-11-01T03:00:00Z,38.7180,144.9550,,0,5.9,-3.4,0.07,-0.03,14.53,0.5,313,15,-0.309,-0.545,00111971111171111
2100950,132628,2015-11-01T06:00:00Z,38.6680,144.9130,,0,3.6,-2.3,0.03,-0.02,14.5,0.5,313,15,-0.422,-0.478,00111971111171111
2100950,132628,2015-11-01T09:00:00Z,38.6250,144.8500,,0,2.7,-0.6,0.01,0,14.41,0.5,313,15,-0.434,-0.514,00111971111171111
2100950,132628,2015-11-01T12:00:00Z,38.5680,144.8050,,0,2.5,1.8,0.01,0,14.34,0.5,313,15,-0.366,-0.571,00111971111171111
2100950,132628,2015-11-01T15:00:00Z,38.5140,144.7590,,0,2.6,2.7,0.01,0.01,14.34,0.5,313,15,-0.302,-0.586,00111971111171111
2100950,132628,2015-11-01T18:00:00Z,38.4540,144.7300,,0,2.8,3.1,0.01,0.02,14.41,0.5,313,15,-0.266,-0.689,00111971111171111
2100950,132628,2015-11-01T21:00:00Z,38.3800,144.6930,,0,-1.3,4.8,-0.02,0.05,14.51,0.5,313,15,-0.384,-0.756,00111971111171111
2100950,132628,2015-11-02T00:00:00Z,38.3070,144.6350,,0,-5.7,8,-0.08,0.17,14.55,0.5,313,15,-0.38,-0.813,00111971111171111
2100950,132628,2015-11-02T03:00:00Z,38.2220,144.5990,,0,-4.8,10.6,-0.12,0.25,14.59,0.5,313,15,-0.247,-0.736,00111971111171111
2100950,132628,2015-11-02T06:00:00Z,38.1640,144.5740,,0,-9.3,7.3,-0.21,0.17,14.61,0.5,313,15,-0.162,-0.53,00111971111171111
2100950,132628,2015-11-02T09:00:00Z,38.1190,144.5590,,0,-15.4,2.1,-0.31,0.17,14.59,0.5,313,15,-0.247,-0.622,00111971111171111
2100950,132628,2015-11-02T12:00:00Z,38.0430,144.5130,,0,6.5,8.1,-0.04,-0.06,14.56,0.5,313,15,-0.28,-0.756,00111971111171111
2100950,132628,2015-11-02T15:00:00Z,37.9720,144.4900,,0,5.7,-6.9,0.14,-0.21,14.53,0.5,313,15,-0.219,-0.792,00111971111171111
2100950,132628,2015-11-02T18:00:00Z,37.8890,144.4590,,0,5.6,-7.9,0.1,-0.12,14.5,0.5,313,15,-0.264,-0.787,00111971111171111
2100950,132628,2015-11-02T21:00:00Z,37.8190,144.4250,,0,3.2,-7.2,0.05,-0.1,14.51,0.5,313,15,-0.256,-0.664,00111971111171111
2100950,132628,2015-11-03T00:00:00Z,37.7600,144.3960,,0,3,-5.5,0.03,-0.07,14.64,0.5,313,15,-0.224,-0.54,00111971111171111
2100950,132628,2015-11-03T03:00:00Z,37.7140,144.3700,,0,4,-5.8,0.04,-0.08,14.84,0.5,313,15,-0.09,-0.391,00111971111171111
2100950,132628,2015-11-03T06:00:00Z,37.6840,144.3740,,0,3.1,-8.4,0.04,-0.11,14.91,0.5,313,15,0.11,-0.381,00111971111171111
2100950,132628,2015-11-03T09:00:00Z,37.6400,144.3970,,0,1.7,-8.1,0.02,-0.12,14.83,0.5,313,15,0.183,-0.576,00111971111171111
2100950,132628,2015-11-03T12:00:00Z,37.5720,144.4190,,0,0.7,-8,0.01,-0.1,14.73,0.5,313,15,0.147,-0.705,00111971111171111
2100950,132628,2015-11-03T15:00:00Z,37.5030,144.4330,,0,0.6,-8.2,0,-0.09,14.7,0.5,313,15,0.135,-0.581,00111971111171111
2100950,132628,2015-11-03T18:00:00Z,37.4590,144.4520,,0,-0.6,,,,14.68,0.5,313,15,0.172,-0.437,00111971999171111
