PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2200646,63713440,2015-11-30T18:00:00Z,21.1290,118.6780,0,-4,-4.7,-0.03,-0.05,26.59,0.5,213,15,-0.293,-0.185,0011171111171111
2200646,63713440,2015-11-30T21:00:00Z,21.0930,118.6520,0,-3.5,-6.5,-0.04,-0.07,26.59,0.5,213,15,-0.293,-0.185,0011171111171111
2200646,63713440,2015-12-01T00:00:00Z,21.0930,118.6170,0,-3.7,-7.6,-0.05,-0.09,26.59,0.5,213,15,-0.298,0.067,0011171111171111
2200646,63713440,2015-12-01T03:00:00Z,21.1060,118.5900,0,-3.6,-7.2,-0.04,-0.09,26.6,0.5,213,15,-0.403,0.108,0011171111171111
2200646,63713440,2015-12-01T06:00:00Z,21.1140,118.5330,0,-3.5,-6.7,-0.05,-0.09,26.62,0.5,213,15,-0.518,0.087,0011171111171111
2200646,63713440,2015-12-01T09:00:00Z,21.1230,118.4820,0,-4.6,-6.5,-0.05,-0.08,26.6,0.5,213,15,-0.278,0.185,0011171111171111
2200646,63713440,2015-12-01T12:00:00Z,21.1500,118.4750,0,-3.9,-6.1,-0.05,-0.07,26.57,0.5,213,15,0.005,0.257,0011171111171111
2200646,63713440,2015-12-01T15:00:00Z,21.1730,118.4830,0,-4,-6.1,-0.04,-0.07,26.55,0.5,213,15,0.086,0.149,0011171111171111
2200646,63713440,2015-12-01T18:00:00Z,21.1790,118.4930,0,-4.3,-5.7,-0.05,-0.06,26.52,0.5,213,15,0.125,-0.118,0011171111171111
2200646,63713440,2015-12-01T21:00:00Z,21.1500,118.5090,0,-4.5,-4.1,-0.04,-0.04,26.5,0.5,213,15,-0.048,-0.221,0011171111171111
2200646,63713440,2015-12-02T00:00:00Z,21.1360,118.4830,0,-3.2,-4.4,-0.03,-0.03,26.52,0.5,213,15,-0.197,-0.026,0011171111171111
2200646,63713440,2015-12-02T03:00:00Z,21.1450,118.4680,0,-2.2,-4.2,-0.02,-0.03,26.57,0.5,213,15,-0.115,0.036,0011171111171111
2200646,63713440,2015-12-02T06:00:00Z,21.1430,118.4590,0,-2.1,-3.9,-0.01,-0.03,26.64,0.5,213,15,-0.264,0.031,0011171111171111
2200646,63713440,2015-12-02T09:00:00Z,21.1510,118.4130,0,-2.1,-5,-0.02,-0.04,26.63,0.5,213,15,-0.225,0.149,0011171111171111
2200646,63713440,2015-12-02T12:00:00Z,21.1720,118.4120,0,-1,-6,-0.03,-0.07,26.56,0.5,213,15,0.101,0.149,0011171111171111
2200646,63713440,2015-12-02T15:00:00Z,21.1800,118.4340,0,-0.6,-6.4,-0.01,-0.07,26.5,0.5,213,15,0.139,0.026,0011171111171111
2200646,63713440,2015-12-02T18:00:00Z,21.1770,118.4410,0,-1.7,-8.2,-0.03,-0.11,26.47,0.5,213,15,0.091,-0.175,0011171111171111
2200646,63713440,2015-12-02T21:00:00Z,21.1460,118.4530,0,-4.6,-8,-0.07,-0.13,26.44,0.5,213,15,-0.096,-0.278,0011171111171111
