PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
52821,2016-03-08T09:00:00Z,3.7660,164.9620,28.9,0,011117
52821,2016-03-08T09:45:00Z,3.7620,164.9450,28.8,0,011117
52821,2016-03-08T15:30:00Z,3.7580,164.8510,28.8,0,011117
52821,2016-03-08T18:00:00Z,3.7600,164.8090,28.8,0,011117
52821,2016-03-08T18:15:00Z,3.7620,164.8060,28.8,0,011117
52821,2016-03-08T18:30:00Z,3.7690,164.7690,28.8,0,014417
52821,2016-03-08T18:45:00Z,3.7690,164.7690,28.8,0,011117
52821,2016-03-08T19:45:00Z,3.7690,164.7690,28.8,0,011117
52821,2016-03-08T20:00:00Z,3.7530,164.7740,28.8,0,014417
52821,2016-03-08T21:00:00Z,3.7490,164.7700,28.8,0,011117
52821,2016-03-08T21:30:00Z,3.7430,164.7240,28.8,0,014417
52821,2016-03-08T21:45:00Z,3.7480,164.7450,28.8,0,014417
52821,2016-03-08T22:30:00Z,3.7430,164.7240,28.8,0,011117
52821,2016-03-08T22:45:00Z,3.7430,164.7240,28.8,0,011117
52821,2016-03-08T23:15:00Z,3.7430,164.7240,28.9,0,011117
52821,2016-03-08T23:30:00Z,3.7480,164.7100,28.9,0,014417
