PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2100530,109432,2016-01-18T03:00:00Z,44.9990,157.2190,0,6.9,-8,0.14,-0.18,2.45,0.5,313,15,0.04,-0.149,0011171111171111
2100530,109432,2016-01-18T06:00:00Z,44.9920,157.2170,0,7.5,-8.1,0.1,-0.15,2.47,0.5,313,15,-0.036,-0.046,0011171111171111
2100530,109432,2016-01-18T09:00:00Z,44.9900,157.2090,0,1.3,-9.8,0.04,-0.16,2.48,0.5,313,15,-0.069,-0.077,0011171111171111
2100530,109432,2016-01-18T12:00:00Z,44.9770,157.1980,0,0.2,-9.6,0.02,-0.13,2.5,0.5,313,15,0.047,-0.077,0011171111171111
2100530,109432,2016-01-18T15:00:00Z,44.9750,157.2220,0,-1.4,-7.7,-0.04,-0.13,2.51,0.5,313,15,0.2,-0.01,0011171111171111
2100530,109432,2016-01-18T18:00:00Z,44.9750,157.2530,0,-7.8,-7.4,-0.15,-0.13,2.53,0.5,313,15,0.131,-0.087,0011171111171111
2100530,109432,2016-01-18T21:00:00Z,44.9580,157.2580,0,-10.9,-3,-0.26,-0.1,2.61,0.5,313,15,0.022,-0.17,0011171111171111
2100530,109432,2016-01-19T00:00:00Z,44.9420,157.2590,0,-11.2,-3.4,-0.32,-0.05,2.67,0.5,313,15,-0.062,-0.103,0011171111171111
2100530,109432,2016-01-19T03:00:00Z,44.9380,157.2410,0,-12,0.1,-0.39,-0.01,2.68,0.5,313,15,-0.066,0.015,0011171111171111
2100530,109432,2016-01-19T06:00:00Z,44.9450,157.2410,0,-13.6,1.2,-0.43,0.06,2.65,0.5,313,15,0.04,0.139,0011171111171111
2100530,109432,2016-01-19T09:00:00Z,44.9650,157.2520,0,-13.5,4.2,-0.48,0.08,2.63,0.5,313,15,0.069,0.067,0011171111171111
2100530,109432,2016-01-19T12:00:00Z,44.9580,157.2600,0,-15,1.3,-0.59,0.1,2.59,0.5,313,15,0.055,-0.087,0011171111171111
2100530,109432,2016-01-19T15:00:00Z,44.9480,157.2670,0,-14.1,3.5,-0.37,0.09,2.56,0.5,313,15,-0.04,0.01,0011171111171111
2100530,109432,2016-01-19T18:00:00Z,44.9600,157.2490,0,9.5,6.8,-0.02,0.09,2.55,0.5,313,15,-0.033,0.134,0011171111171111
2100530,109432,2016-01-19T21:00:00Z,44.9740,157.2580,0,4.1,4.9,0.04,0.05,2.55,0.5,313,15,0.226,0.021,0011171111171111
2100530,109432,2016-01-20T00:00:00Z,44.9640,157.3110,0,-2.8,4.8,0,0.04,2.57,0.5,313,15,0.262,-0.129,0011171111171111
2100530,109432,2016-01-20T03:00:00Z,44.9490,157.3300,0,2,8.1,0.01,0.06,2.61,0.5,313,15,0.106,-0.154,0011171111171111
2100530,109432,2016-01-20T06:00:00Z,44.9340,157.3400,0,-2.1,4.8,-0.01,0.05,2.62,0.5,313,15,0.04,-0.113,0011171111171111
2100530,109432,2016-01-20T09:00:00Z,44.9270,157.3410,0,-5.4,5.6,-0.04,0.04,2.61,0.5,313,15,0.015,-0.031,0011171111171111
2100530,109432,2016-01-20T12:00:00Z,44.9280,157.3440,0,-8.2,2.3,-0.05,0.03,2.61,0.5,313,15,-0.011,0.005,0011171111171111
2100530,109432,2016-01-20T15:00:00Z,44.9280,157.3380,0,-7.8,1.4,-0.07,0.01,2.61,0.5,313,15,0.117,-0.015,0011171111171111
2100530,109432,2016-01-20T18:00:00Z,44.9250,157.3760,0,-6.9,-0.3,-0.05,0,2.6,0.5,313,15,0.062,0.005,0011171111171111
2100530,109432,2016-01-20T21:00:00Z,44.9290,157.3550,0,-4,-4.3,-0.03,-0.04,2.61,0.5,313,15,-0.055,0.01,0011171111171111
2100530,109432,2016-01-21T00:00:00Z,44.9270,157.3610,0,-2.2,-8.2,-0.05,-0.12,2.64,0.5,313,15,0.095,-0.087,0011171111171111
2100530,109432,2016-01-21T03:00:00Z,44.9120,157.3810,0,-5.7,-12.1,-0.08,-0.24,2.66,0.5,313,15,0.018,-0.134,0011171111171111
2100530,109432,2016-01-21T06:00:00Z,44.9010,157.3660,0,-3.6,-13.8,-0.1,-0.4,2.68,0.5,313,15,-0.084,-0.067,0011171111171111
2100530,109432,2016-01-21T09:00:00Z,44.8990,157.3580,0,-3.5,-16.3,-0.12,-0.56,2.72,0.5,313,15,-0.069,0.005,0011171111171111
