PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
5100627,127307,2016-01-22T02:00:00Z,12.9507,164.9979,27.15,0,0014417
5100627,127307,2016-01-22T03:00:00Z,12.9507,164.9979,27.18,0,0011117
5100627,127307,2016-01-22T04:00:00Z,12.9507,164.9979,27.19,0,0011117
5100627,127307,2016-01-22T05:00:00Z,12.9507,164.9979,27.17,0,0011117
5100627,127307,2016-01-22T06:00:00Z,12.9507,164.9979,27.15,0,0011117
5100627,127307,2016-01-22T07:00:00Z,12.9516,164.9465,27.12,0,0014417
5100627,127307,2016-01-22T08:00:00Z,12.9516,164.9465,27.09,0,0011117
5100627,127307,2016-01-22T09:00:00Z,12.9453,164.9038,27.07,0,0011117
5100627,127307,2016-01-22T10:00:00Z,12.9427,164.8912,27.05,0,0011117
5100627,127307,2016-01-22T11:00:00Z,12.9427,164.8912,27.04,0,0011117
5100627,127307,2016-01-22T12:00:00Z,12.9357,164.8787,27.04,0,0011117
5100627,127307,2016-01-22T13:00:00Z,12.9357,164.8787,27.05,0,0011117
5100627,127307,2016-01-22T14:00:00Z,12.9389,164.8242,27.03,0,0014417
5100627,127307,2016-01-22T15:00:00Z,12.9389,164.8242,27.04,0,0011117
5100627,127307,2016-01-22T16:00:00Z,12.9390,164.8246,27.03,0,0011117
5100627,127307,2016-01-22T17:00:00Z,12.9390,164.8246,27.03,0,0011117
5100627,127307,2016-01-22T18:00:00Z,12.9454,164.8135,27.03,0,0011117
5100627,127307,2016-01-22T19:00:00Z,12.9423,164.7843,27.01,0,0011117
5100627,127307,2016-01-22T20:00:00Z,12.9399,164.7795,27.01,0,0011117
5100627,127307,2016-01-22T21:00:00Z,12.9399,164.7795,27.03,0,0011117
5100627,127307,2016-01-22T22:00:00Z,12.9427,164.7432,27.02,0,0011117
5100627,127307,2016-01-22T23:00:00Z,12.9427,164.7432,27.04,0,0011117
5100627,127307,2016-01-23T00:00:00Z,12.9457,164.7251,27.05,0,0011117
5100627,127307,2016-01-23T01:00:00Z,12.9457,164.7251,27.04,0,0011117
5100627,127307,2016-01-23T02:00:00Z,12.9370,164.6891,27.04,0,0011117
5100627,127307,2016-01-23T03:00:00Z,12.9370,164.6891,27.05,0,0011117
5100627,127307,2016-01-23T04:00:00Z,12.9370,164.6891,27.05,0,0011117
5100627,127307,2016-01-23T05:00:00Z,12.9192,164.6642,27.06,0,0011117
5100627,127307,2016-01-23T06:00:00Z,12.9370,164.6891,27.05,0,0011117
5100627,127307,2016-01-23T07:00:00Z,12.9230,164.6532,27.03,0,0011117
5100627,127307,2016-01-23T08:00:00Z,12.9242,164.6335,27.03,0,0011117
5100627,127307,2016-01-23T09:00:00Z,12.9267,164.6308,27.04,0,0011117
5100627,127307,2016-01-23T10:00:00Z,12.9266,164.6309,27.04,0,0011117
5100627,127307,2016-01-23T11:00:00Z,12.9240,164.6244,27.04,0,0011117
5100627,127307,2016-01-23T12:00:00Z,12.9205,164.6093,27.03,0,0011117
5100627,127307,2016-01-23T13:00:00Z,12.9205,164.6093,27.03,0,0011117
5100627,127307,2016-01-23T14:00:00Z,12.8949,164.5929,27.04,0,0011117
5100627,127307,2016-01-23T15:00:00Z,12.8949,164.5929,27.03,0,0011117
5100627,127307,2016-01-23T16:00:00Z,12.8947,164.5943,27.04,0,0011117
5100627,127307,2016-01-23T17:00:00Z,12.8947,164.5943,27.05,0,0011117
5100627,127307,2016-01-23T18:00:00Z,12.8705,164.5442,27.03,0,0014417
5100627,127307,2016-01-23T19:00:00Z,12.8658,164.5467,27.03,0,0011117
5100627,127307,2016-01-23T20:00:00Z,12.8658,164.5467,27.02,0,0011117
5100627,127307,2016-01-23T21:00:00Z,12.8658,164.5467,27.03,0,0011117
5100627,127307,2016-01-23T22:00:00Z,12.8449,164.5043,27.05,0,0011117
5100627,127307,2016-01-23T23:00:00Z,12.8449,164.5043,27.04,0,0011117
5100627,127307,2016-01-24T00:00:00Z,12.8492,164.4806,27.06,0,0011117
5100627,127307,2016-01-24T01:00:00Z,12.8555,164.4315,27.09,0,0011117
5100627,127307,2016-01-24T02:00:00Z,12.8555,164.4315,27.09,0,0011117
5100627,127307,2016-01-24T03:00:00Z,12.8555,164.4315,27.11,0,0011117
5100627,127307,2016-01-24T04:00:00Z,12.8661,164.4038,27.12,0,0011117
5100627,127307,2016-01-24T05:00:00Z,12.8661,164.4038,27.11,0,0011117
5100627,127307,2016-01-24T06:00:00Z,12.8588,164.3771,27.09,0,0011117
5100627,127307,2016-01-24T07:00:00Z,12.8539,164.3602,27.08,0,0011117
5100627,127307,2016-01-24T08:00:00Z,12.8539,164.3602,27.07,0,0011117
5100627,127307,2016-01-24T09:00:00Z,12.8563,164.3366,27.06,0,0011117
5100627,127307,2016-01-24T10:00:00Z,12.8541,164.3428,27.04,0,0011117
5100627,127307,2016-01-24T11:00:00Z,12.8669,164.3156,27.03,0,0011117
5100627,127307,2016-01-24T12:00:00Z,12.8669,164.3156,27.03,0,0011117
5100627,127307,2016-01-24T13:00:00Z,12.8669,164.3156,27.02,0,0011117
5100627,127307,2016-01-24T14:00:00Z,12.8817,164.2752,27.02,0,0011117
