PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5200677,132647,2015-11-01T00:00:00Z,29.2240,130.6090,,0,-3.9,-5.7,-0.04,-0.06,25.83,0.5,213,15,0.301,0.278,00111971111171111
5200677,132647,2015-11-01T01:00:00Z,29.2348,130.6185,25.8,0,,,,,,,,,,,00111179999999999
5200677,132647,2015-11-01T02:00:00Z,29.2479,130.6278,25.85,0,,,,,,,,,,,00111179999999999
5200677,132647,2015-11-01T03:00:00Z,29.2560,130.6380,,0,-3.9,-5.1,-0.04,-0.05,25.83,0.5,213,15,0.319,0.278,00111971111171111
5200677,132647,2015-11-01T04:00:00Z,29.2470,130.6277,25.8,0,,,,,,,,,,,00111179999999999
5200677,132647,2015-11-01T05:00:00Z,29.2470,130.6277,25.85,0,,,,,,,,,,,00111179999999999
5200677,132647,2015-11-01T06:00:00Z,29.2780,130.6800,,0,-4.9,-5,-0.03,-0.03,25.81,0.5,213,15,0.39,0.262,00111971111171111
5200677,132647,2015-11-01T07:00:00Z,29.2470,130.6277,25.8,0,,,,,,,,,,,00111179999999999
5200677,132647,2015-11-01T08:00:00Z,29.2868,130.6983,25.8,0,,,,,,,,,,,00144179999999999
5200677,132647,2015-11-01T09:00:00Z,29.3070,130.7250,,0,-2,-2.7,-0.01,-0.02,25.8,0.5,213,15,0.435,0.345,00111971111171111
5200677,132647,2015-11-01T10:00:00Z,29.3148,130.7305,25.8,0,,,,,,,,,,,00111179999999999
5200677,132647,2015-11-01T11:00:00Z,29.3399,130.7709,25.8,0,,,,,,,,,,,00111179999999999
5200677,132647,2015-11-01T12:00:00Z,29.3450,130.7770,,0,0.5,-4.8,0.01,-0.02,25.8,0.5,213,15,0.507,0.391,00111971111171111
5200677,132647,2015-11-01T13:00:00Z,29.3592,130.7969,25.8,0,,,,,,,,,,,00111179999999999
5200677,132647,2015-11-01T14:00:00Z,29.3637,130.8016,25.8,0,,,,,,,,,,,00111179999999999
5200677,132647,2015-11-01T15:00:00Z,29.3830,130.8380,,0,2.9,-3.4,0.02,-0.03,25.79,0.5,213,15,0.6,0.401,00111971111171111
5200677,132647,2015-11-01T16:00:00Z,29.4192,130.9053,25.8,0,,,,,,,,,,,00144179999999999
5200677,132647,2015-11-01T17:00:00Z,29.4192,130.9053,25.75,0,,,,,,,,,,,00111179999999999
5200677,132647,2015-11-01T18:00:00Z,29.4230,130.9110,,0,4.7,-6.5,0.04,-0.06,25.75,0.5,213,15,0.699,0.36,00111971111171111
5200677,132647,2015-11-01T19:00:00Z,29.4409,130.9472,25.75,0,,,,,,,,,,,00111179999999999
5200677,132647,2015-11-01T20:00:00Z,29.4311,130.9523,25.7,0,,,,,,,,,,,00111179999999999
5200677,132647,2015-11-01T21:00:00Z,29.4530,130.9940,,0,4.1,-6.9,0.05,-0.08,25.71,0.5,213,15,0.627,0.319,00111971111171111
5200677,132647,2015-11-01T22:00:00Z,29.4644,131.0119,25.7,0,,,,,,,,,,,00111179999999999
5200677,132647,2015-11-01T23:00:00Z,29.4644,131.0119,25.7,0,,,,,,,,,,,00111179999999999
5200677,132647,2015-11-02T00:00:00Z,29.4850,131.0510,,0,1.9,-4.7,0.03,-0.05,25.7,0.5,213,15,0.434,0.376,00111971111171111
5200677,132647,2015-11-02T01:00:00Z,29.4876,131.0568,25.7,0,,,,,,,,,,,00111179999999999
5200677,132647,2015-11-02T02:00:00Z,29.5099,131.0760,25.7,0,,,,,,,,,,,00111179999999999
5200677,132647,2015-11-02T03:00:00Z,29.5260,131.0910,,0,1.3,-2.7,0.01,-0.02,25.69,0.5,213,15,0.412,0.535,00111971111171111
5200677,132647,2015-11-02T04:00:00Z,29.5608,131.1226,25.7,0,,,,,,,,,,,00111179999999999
5200677,132647,2015-11-02T05:00:00Z,29.5608,131.1226,25.65,0,,,,,,,,,,,00111179999999999
5200677,132647,2015-11-02T06:00:00Z,29.5890,131.1430,,0,-1.5,-5.6,-0.01,-0.04,25.68,0.5,213,15,0.545,0.638,00111971111171111
5200677,132647,2015-11-02T07:00:00Z,29.5630,131.1277,25.7,0,,,,,,,,,,,00111179999999999
