PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2100617,129000,2015-11-01T00:00:00Z,24.1530,148.7250,,0,-5.1,0.6,-0.04,0.01,27.55,0.5,313,15,-0.061,-0.576,00111971111171111
2100617,129000,2015-11-01T01:00:00Z,24.1401,148.7335,27.56,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-01T02:00:00Z,24.1401,148.7335,27.64,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-01T03:00:00Z,24.1000,148.6910,,0,-4.7,0.4,-0.03,0,27.67,0.5,313,15,-0.507,-0.36,00111971111171111
2100617,129000,2015-11-01T04:00:00Z,24.0931,148.6768,27.8,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-01T05:00:00Z,24.0844,148.6358,27.72,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-01T06:00:00Z,24.0830,148.6170,,0,-5.5,-0.8,-0.04,-0.01,27.68,0.5,313,15,-0.625,-0.041,00111971111171111
2100617,129000,2015-11-01T07:00:00Z,24.0856,148.5942,27.64,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-01T09:00:00Z,24.0920,148.5580,,0,-6.8,-1.6,-0.06,-0.01,27.63,0.5,313,15,-0.418,0.149,00111971111171111
2100617,129000,2015-11-01T12:00:00Z,24.1120,148.5280,,0,-6.3,-1.7,-0.08,-0.01,27.56,0.5,313,15,-0.169,0.206,00111971111171111
2100617,129000,2015-11-01T15:00:00Z,24.1320,148.5220,,0,-6.9,-0.9,-0.06,-0.01,27.51,0.5,313,15,0.061,0.062,00111971111171111
2100617,129000,2015-11-01T17:00:00Z,24.1308,148.5429,27.48,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-01T18:00:00Z,24.1240,148.5410,,0,-7,-1.7,-0.07,-0.02,27.45,0.5,313,15,0.155,-0.139,00111971111171111
2100617,129000,2015-11-01T19:00:00Z,24.1196,148.5435,27.4,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-01T20:00:00Z,24.1194,148.5415,27.4,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-01T21:00:00Z,24.1050,148.5550,,0,-7.8,-2.8,-0.1,-0.03,27.43,0.5,313,15,-0.009,-0.319,00111971111171111
2100617,129000,2015-11-01T22:00:00Z,24.0809,148.5567,27.4,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-01T23:00:00Z,24.0692,148.5404,27.48,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-02T00:00:00Z,24.0620,148.5390,,0,-8.2,-0.6,-0.11,-0.01,27.47,0.5,313,15,-0.338,-0.36,00111971111171111
2100617,129000,2015-11-02T01:00:00Z,24.0462,148.5256,27.48,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-02T02:00:00Z,24.0462,148.5256,27.48,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-02T03:00:00Z,24.0350,148.4830,,0,-7.4,0.1,-0.09,0,27.52,0.5,313,15,-0.503,-0.093,00111971111171111
2100617,129000,2015-11-02T04:00:00Z,24.0353,148.4746,27.56,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-02T05:00:00Z,24.0407,148.4434,27.56,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-02T06:00:00Z,24.0440,148.4320,,0,-8.2,-0.5,-0.1,0,27.52,0.5,313,15,-0.348,0.087,00111971111171111
2100617,129000,2015-11-02T09:00:00Z,24.0520,148.4090,,0,-8.7,0.9,-0.11,0.01,27.46,0.5,313,15,-0.193,0.036,00111971111171111
2100617,129000,2015-11-02T10:00:00Z,24.0543,148.4036,27.4,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-02T12:00:00Z,24.0510,148.3910,,0,-8.4,1.4,-0.12,0.02,27.4,0.5,313,15,-0.202,0,00111971111171111
2100617,129000,2015-11-02T13:00:00Z,24.0511,148.3901,27.4,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-02T15:00:00Z,24.0520,148.3660,,0,-7.8,1.8,-0.09,0.02,27.34,0.5,313,15,-0.108,0.005,00111971111171111
2100617,129000,2015-11-02T16:00:00Z,24.0522,148.3612,27.32,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-02T17:00:00Z,24.0525,148.3652,27.32,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-02T18:00:00Z,24.0520,148.3680,,0,-7.2,1.8,-0.08,0.01,27.3,0.5,313,15,0.014,-0.175,00111971111171111
2100617,129000,2015-11-02T19:00:00Z,24.0425,148.3628,27.32,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-02T20:00:00Z,24.0326,148.3777,27.24,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-02T21:00:00Z,24.0180,148.3690,,0,-7.9,1,-0.08,0.01,27.26,0.5,313,15,-0.16,-0.329,00111971111171111
2100617,129000,2015-11-02T22:00:00Z,24.0162,148.3709,27.24,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-02T23:00:00Z,23.9985,148.3464,27.24,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-03T00:00:00Z,23.9880,148.3340,,0,-7.6,1.1,-0.08,0.01,27.27,0.5,313,15,-0.428,-0.216,00111971111171111
2100617,129000,2015-11-03T01:00:00Z,23.9813,148.3225,27.24,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-03T02:00:00Z,23.9853,148.3138,27.32,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-03T03:00:00Z,23.9760,148.2780,,0,-7,0.6,-0.07,0,27.32,0.5,313,15,-0.291,0.031,00111971111171111
2100617,129000,2015-11-03T04:00:00Z,23.9920,148.2726,27.4,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-03T05:00:00Z,23.9922,148.2723,27.4,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-03T06:00:00Z,23.9940,148.2720,,0,-6.7,-0.3,-0.06,-0.01,27.3,0.5,313,15,0.038,-0.01,00111971111171111
2100617,129000,2015-11-03T07:00:00Z,23.9929,148.2733,27.32,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-03T09:00:00Z,23.9740,148.2860,,0,-6.7,-1.5,-0.07,-0.01,27.22,0.5,313,15,-0.042,-0.293,00111971111171111
2100617,129000,2015-11-03T10:00:00Z,23.9636,148.2878,27.16,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-03T11:00:00Z,23.9479,148.2713,27.16,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-03T12:00:00Z,23.9370,148.2630,,0,-6.7,-3.1,-0.08,-0.02,27.14,0.5,313,15,-0.277,-0.319,00111971111171111
2100617,129000,2015-11-03T15:00:00Z,23.9120,148.2270,,0,-7.4,-3,-0.09,-0.04,27.09,0.5,313,15,-0.259,-0.247,00111971111171111
2100617,129000,2015-11-03T16:00:00Z,23.9064,148.2213,27.08,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-03T17:00:00Z,23.8949,148.2095,27.08,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-03T18:00:00Z,23.8890,148.2080,,0,-8.4,,,,27.03,0.5,313,15,-0.155,-0.247,00111971999171111
2100617,129000,2015-11-03T19:00:00Z,23.8764,148.2042,27,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-03T20:00:00Z,23.8737,148.1990,27,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-03T21:00:00Z,23.8640,148.1940,,0,-8.3,,,,26.98,0.5,313,15,-0.136,-0.237,00111971999171111
2100617,129000,2015-11-03T22:00:00Z,23.8584,148.1910,26.92,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-03T23:00:00Z,23.8471,148.1811,26.92,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-04T00:00:00Z,23.8430,148.1790,,0,-7.7,,-0.1,,26.97,0.5,313,15,-0.193,-0.298,00111971919171111
2100617,129000,2015-11-04T02:00:00Z,23.8239,148.1673,27,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-04T03:00:00Z,23.8060,148.1530,,0,-8.1,,-0.1,,27,0.5,313,15,-0.226,-0.206,00111971919171111
2100617,129000,2015-11-04T04:00:00Z,23.8102,148.1462,27.08,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-04T05:00:00Z,23.8111,148.1483,27.08,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-04T06:00:00Z,23.8030,148.1310,,0,-8.4,,,,27.01,0.5,313,15,-0.169,-0.051,00111971999171111
2100617,129000,2015-11-04T07:00:00Z,23.7995,148.1231,27,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-04T08:00:00Z,23.8020,148.1193,27,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-04T09:00:00Z,23.7960,148.1170,,0,-9.8,,,,26.95,0.5,313,15,-0.184,-0.077,00111971999171111
2100617,129000,2015-11-04T10:00:00Z,23.7917,148.1157,26.92,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-04T12:00:00Z,23.7880,148.0920,,0,-9,,,,26.86,0.5,313,15,-0.221,-0.015,00111971999171111
2100617,129000,2015-11-04T13:00:00Z,23.7880,148.0961,26.84,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-04T14:00:00Z,23.7931,148.0669,26.84,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-04T15:00:00Z,23.7930,148.0700,,0,-8.7,,,,26.81,0.5,313,15,-0.113,-0.021,00111971999171111
2100617,129000,2015-11-04T16:00:00Z,23.7931,148.0669,26.76,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-04T17:00:00Z,23.7853,148.0698,26.76,0,,,,,,,,,,,00111179999999999
2100617,129000,2015-11-04T18:00:00Z,23.7840,148.0680,,0,-8.2,,,,26.81,0.5,313,15,-0.014,-0.108,00111971999171111
2100617,129000,2015-11-04T20:00:00Z,23.7822,148.0629,26.84,0,,,,,,,,,,,00111179999999999
