PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2200622,61506350,2015-11-01T00:00:00Z,11.4520,118.0510,0,-2.9,-3.3,-0.02,-0.02,29.87,0.5,313,15,0.146,0.118,0011171111171111
2200622,61506350,2015-11-01T03:00:00Z,11.4570,118.0670,0,-3.6,-3.9,-0.03,-0.03,29.95,0.5,313,15,0.166,0.026,0011171111171111
2200622,61506350,2015-11-01T06:00:00Z,11.4570,118.0840,0,-4.4,-5.1,-0.04,-0.04,30.02,0.5,313,15,0.146,-0.01,0011171111171111
2200622,61506350,2015-11-01T09:00:00Z,11.4550,118.0960,0,-5.8,-5.3,-0.06,-0.06,29.99,0.5,313,15,0.096,-0.036,0011171111171111
2200622,61506350,2015-11-01T12:00:00Z,11.4500,118.1030,0,-5.2,-5.1,-0.08,-0.06,29.92,0.5,313,15,0.045,-0.015,0011171111171111
2200622,61506350,2015-11-01T15:00:00Z,11.4520,118.1050,0,-4.6,-4.3,-0.04,-0.04,29.88,0.5,313,15,0.055,0.005,0011171111171111
2200622,61506350,2015-11-01T18:00:00Z,11.4510,118.1140,0,-4.8,-4.7,-0.04,-0.04,29.86,0.5,313,15,0.071,0.015,0011171111171111
2200622,61506350,2015-11-01T21:00:00Z,11.4550,118.1190,0,-5.3,-5.3,-0.06,-0.05,29.86,0.5,313,15,0.076,0.062,0011171111171111
2200622,61506350,2015-11-02T00:00:00Z,11.4630,118.1290,0,-5.4,-6,-0.07,-0.06,29.86,0.5,313,15,0.126,0.051,0011171111171111
2200622,61506350,2015-11-02T03:00:00Z,11.4650,118.1440,0,-5.4,-5.6,-0.06,-0.06,29.91,0.5,313,15,0.136,-0.026,0011171111171111
2200622,61506350,2015-11-02T06:00:00Z,11.4580,118.1560,0,-5.8,-4.6,-0.05,-0.05,29.96,0.5,313,15,0.086,-0.067,0011171111171111
2200622,61506350,2015-11-02T09:00:00Z,11.4520,118.1610,0,-5.4,-4.1,-0.05,-0.03,29.95,0.5,313,15,0.01,-0.046,0011171111171111
2200622,61506350,2015-11-02T12:00:00Z,11.4490,118.1580,0,-4.6,-3.1,-0.05,-0.03,29.88,0.5,313,15,-0.061,0,0011171111171111
2200622,61506350,2015-11-02T15:00:00Z,11.4520,118.1490,0,-5.1,-3.2,-0.04,-0.02,29.82,0.5,313,15,-0.086,0.087,0011171111171111
2200622,61506350,2015-11-02T18:00:00Z,11.4660,118.1410,0,-6.9,-2.4,-0.07,-0.02,29.79,0.5,313,15,-0.06,0.154,0011171111171111
2200622,61506350,2015-11-02T21:00:00Z,11.4820,118.1370,0,-7.5,-2.2,-0.08,-0.02,29.79,0.5,313,15,-0.005,0.211,0011171111171111
