PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
21951,2015-11-04T13:00:00Z,44.6500,149.6870,7.4,0,011117
21951,2015-11-04T14:00:00Z,44.6500,149.6870,7.4,0,011117
21951,2015-11-04T15:00:00Z,44.6350,149.6790,7.3,0,011117
21951,2015-11-04T16:00:00Z,44.6500,149.6870,7.3,0,011117
21951,2015-11-04T17:00:00Z,44.6350,149.6790,7.2,0,011117
21951,2015-11-04T18:00:00Z,44.6350,149.6790,7.2,0,011117
21951,2015-11-04T19:00:00Z,44.6020,149.6670,7.2,0,011117
21951,2015-11-04T20:00:00Z,44.5850,149.6770,7.2,0,011117
21951,2015-11-04T21:00:00Z,44.5940,149.6620,7.2,0,011117
21951,2015-11-04T22:00:00Z,44.5940,149.6620,7.2,0,011117
21951,2015-11-04T23:00:00Z,44.5940,149.6620,7.2,0,011117
21951,2015-11-05T00:00:00Z,44.5820,149.6350,7.2,0,011117
21951,2015-11-05T01:00:00Z,44.5820,149.6350,7.3,0,011117
21951,2015-11-05T02:00:00Z,44.5770,149.6310,7.3,0,011117
21951,2015-11-05T03:00:00Z,44.5750,149.6140,7.3,0,011117
21951,2015-11-05T04:00:00Z,44.5810,149.6120,7.4,0,011117
21951,2015-11-05T05:00:00Z,44.5770,149.6100,7.4,0,011117
21951,2015-11-05T06:00:00Z,44.5780,149.6030,7.4,0,011117
21951,2015-11-05T07:00:00Z,44.5780,149.6030,7.4,0,011117
21951,2015-11-05T08:00:00Z,44.5790,149.6170,7.4,0,011117
21951,2015-11-05T09:00:00Z,44.5750,149.5910,7.3,0,011117
21951,2015-11-05T10:00:00Z,44.5690,149.5760,7.3,0,011117
21951,2015-11-05T11:00:00Z,44.5660,149.5550,7.3,0,011117
21951,2015-11-05T12:00:00Z,44.5660,149.5550,7.3,0,011117
21951,2015-11-05T14:00:00Z,44.5680,149.5420,7.3,0,011117
21951,2015-11-05T15:00:00Z,44.5680,149.5420,7.3,0,011117
21951,2015-11-05T16:00:00Z,44.5720,149.5360,7.3,0,011117
21951,2015-11-05T17:00:00Z,44.5650,149.5180,7.3,0,011117
21951,2015-11-05T18:00:00Z,44.5320,149.5370,7.3,0,011117
21951,2015-11-05T19:00:00Z,44.5430,149.5310,7.3,0,011117
21951,2015-11-05T20:00:00Z,44.5280,149.5110,7.3,0,011117
21951,2015-11-05T21:00:00Z,44.5240,149.5210,7.3,0,011117
21951,2015-11-05T22:00:00Z,44.5240,149.5210,7.4,0,011117
21951,2015-11-05T23:00:00Z,44.4990,149.4920,7.4,0,011117
21951,2015-11-06T00:00:00Z,44.4810,149.5030,7.5,0,011117
21951,2015-11-06T01:00:00Z,44.4660,149.4870,7.5,0,011117
21951,2015-11-06T02:00:00Z,44.4660,149.4870,7.5,0,011117
21951,2015-11-06T03:00:00Z,44.4590,149.4730,7.5,0,011117
21951,2015-11-06T04:00:00Z,44.4560,149.4800,7.4,0,011117
21951,2015-11-06T05:00:00Z,44.4590,149.4860,7.4,0,011117
21951,2015-11-06T06:00:00Z,44.4450,149.4920,7.4,0,011117
21951,2015-11-06T07:00:00Z,44.4430,149.5020,7.3,0,011117
21951,2015-11-06T08:00:00Z,44.4370,149.5010,7.3,0,011117
21951,2015-11-06T11:00:00Z,44.4280,149.5090,7.3,0,011117
21951,2015-11-06T13:00:00Z,44.4290,149.5180,7.3,0,011117
21951,2015-11-06T14:00:00Z,44.4290,149.5180,7.8,0,011117
21951,2015-11-06T15:00:00Z,44.4290,149.5180,8,0,011117
21951,2015-11-06T16:00:00Z,44.4520,149.5690,8,0,011117
21951,2015-11-06T17:00:00Z,44.4520,149.5700,7.9,0,011117
21951,2015-11-06T18:00:00Z,44.4520,149.5700,7.8,0,011117
21951,2015-11-06T19:00:00Z,44.4620,149.5810,7.7,0,011117
21951,2015-11-06T20:00:00Z,44.4750,149.5920,7.8,0,011117
21951,2015-11-06T21:00:00Z,44.4780,149.5850,7.8,0,011117
21951,2015-11-06T22:00:00Z,44.4910,149.5900,7.8,0,011117
21951,2015-11-06T23:00:00Z,44.4970,149.5740,7.8,0,011117
21951,2015-11-07T00:00:00Z,44.4970,149.5740,7.8,0,011117
21951,2015-11-07T01:00:00Z,44.5070,149.5600,7.8,0,011117
21951,2015-11-07T03:00:00Z,44.5110,149.5430,7.8,0,011117
21951,2015-11-07T04:00:00Z,44.5110,149.5430,7.8,0,011117
21951,2015-11-07T05:00:00Z,44.5160,149.5290,7.8,0,011117
21951,2015-11-07T07:00:00Z,44.5140,149.4920,7.7,0,011117
21951,2015-11-07T08:00:00Z,44.5080,149.4780,7.7,0,011117
21951,2015-11-07T09:00:00Z,44.5110,149.4660,7.6,0,011117
21951,2015-11-07T10:00:00Z,44.5070,149.4650,7.6,0,011117
21951,2015-11-07T11:00:00Z,44.4930,149.4580,7.6,0,011117
21951,2015-11-07T12:00:00Z,44.4820,149.4460,7.6,0,011117
21951,2015-11-07T13:00:00Z,44.4820,149.4460,7.5,0,011117
21951,2015-11-07T14:00:00Z,44.4460,149.4420,7.5,0,011117
21951,2015-11-07T15:00:00Z,44.4820,149.4460,7.5,0,011117
21951,2015-11-07T16:00:00Z,44.4460,149.4420,7.4,0,011117
21951,2015-11-07T17:00:00Z,44.4440,149.4430,7.4,0,011117
21951,2015-11-07T18:00:00Z,44.4350,149.4390,7.4,0,011117
21951,2015-11-07T19:00:00Z,44.4280,149.4590,7.4,0,011117
21951,2015-11-07T20:00:00Z,44.4220,149.4500,7.3,0,011117
21951,2015-11-07T21:00:00Z,44.4160,149.4420,7.3,0,011117
