PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),VGHS LEVEL0 (meter),VGTA LEVEL0 (second),QC
21638,2015-11-10T05:00:00Z,29.5340,128.1090,25.9,0,2.3,7,01111711
21638,2015-11-10T06:00:00Z,29.5510,128.1370,25.9,0,2.2,7,01111711
21638,2015-11-10T07:00:00Z,29.5680,128.1640,25.9,0,2.3,7,01111711
21638,2015-11-10T08:00:00Z,29.5840,128.1910,25.9,0,1.8,7,01111711
21638,2015-11-10T09:00:00Z,29.5980,128.2170,26,0,2.1,7,01111711
21638,2015-11-10T10:00:00Z,29.6120,128.2440,26,0,2,7,01111711
21638,2015-11-10T11:00:00Z,29.6240,128.2690,26,0,1.9,7,01111711
21638,2015-11-10T12:00:00Z,29.6350,128.2930,26,0,1.8,7,01111711
21638,2015-11-10T15:00:00Z,29.6740,128.3680,26,0,1.6,7,01111711
21638,2015-11-10T18:00:00Z,29.7160,128.4450,25.9,0,1.6,7,01111711
21638,2015-11-10T21:00:00Z,29.7520,128.5180,25.9,0,1.4,7,01111711
21638,2015-11-11T00:00:00Z,29.7870,128.5920,25.9,0,1.4,7,01111711
21638,2015-11-11T03:00:00Z,29.8200,128.6660,25.9,0,1.2,7,01111711
21638,2015-11-11T06:00:00Z,29.8440,128.7330,26,0,1.1,7,01111711
21638,2015-11-11T09:00:00Z,29.8680,128.8090,25.9,0,0.9,7,01111711
21638,2015-11-11T12:00:00Z,29.8700,128.8870,25.9,0,0.9,7,01111711
21638,2015-11-11T15:00:00Z,29.8720,128.9360,25.9,0,1.1,6,01111711
21638,2015-11-11T18:00:00Z,29.8670,128.9810,25.9,0,1.4,7,01111711
21638,2015-11-11T21:00:00Z,29.8640,129.0290,25.8,0,1.6,7,01111711
21638,2015-11-12T00:00:00Z,29.8700,129.0590,25.8,0,1.3,7,01111711
21638,2015-11-12T03:00:00Z,29.8810,129.0860,25.8,0,1.5,7,01111711
21638,2015-11-12T06:00:00Z,29.9030,129.1150,25.7,0,1.9,7,01111711
21638,2015-11-12T09:00:00Z,29.9140,129.1500,25.6,0,2.2,7,01111711
21638,2015-11-12T10:00:00Z,29.9180,129.1560,25.6,0,2.2,7,01111711
21638,2015-11-12T11:00:00Z,29.9220,129.1610,25.6,0,2.4,7,01111711
21638,2015-11-12T12:00:00Z,29.9280,129.1700,25.6,0,2.5,7,01111711
21638,2015-11-12T13:00:00Z,29.9320,129.1810,25.6,0,2.5,7,01111711
21638,2015-11-12T14:00:00Z,29.9360,129.1940,25.6,0,2.4,7,01111711
21638,2015-11-12T15:00:00Z,29.9400,129.2090,25.6,0,2.6,7,01111711
21638,2015-11-12T16:00:00Z,29.9430,129.2250,25.6,0,2.7,7,01111711
21638,2015-11-12T17:00:00Z,29.9460,129.2430,25.6,0,2.4,7,01111711
21638,2015-11-12T18:00:00Z,29.9460,129.2580,25.6,0,2.3,7,01111711
21638,2015-11-12T19:00:00Z,29.9470,129.2720,25.5,0,2,7,01111711
21638,2015-11-12T20:00:00Z,29.9500,129.2860,25.5,0,2,7,01111711
21638,2015-11-12T21:00:00Z,29.9570,129.2990,25.5,0,1.8,7,01111711
21638,2015-11-13T00:00:00Z,29.9840,129.3720,25.5,0,1.6,7,01111711
21638,2015-11-13T03:00:00Z,29.9980,129.4710,25.6,0,1.4,9,01111711
21638,2015-11-13T06:00:00Z,29.9900,129.5990,25.6,0,1.3,9,01111711
21638,2015-11-13T09:00:00Z,29.9640,129.7090,25.5,0,1.2,8,01111711
21638,2015-11-13T12:00:00Z,29.9330,129.7550,25.6,0,1,8,01111711
21638,2015-11-13T15:00:00Z,29.8980,129.8080,25.6,0,1,9,01111711
21638,2015-11-13T18:00:00Z,29.8840,129.8400,25.6,0,0.9,8,01111711
21638,2015-11-13T21:00:00Z,29.8730,129.9210,25.6,0,1.7,8,01111711
21638,2015-11-14T00:00:00Z,29.8330,129.9800,25.6,0,1.7,8,01111711
21638,2015-11-14T03:00:00Z,29.8350,130.0470,25.6,0,1.7,8,01111711
21638,2015-11-14T06:00:00Z,29.7990,130.0810,25.6,0,1.5,9,01111711
21638,2015-11-14T09:00:00Z,29.7000,130.1390,25.6,0,1.6,9,01111711
21638,2015-11-14T12:00:00Z,29.6470,130.1780,25.5,0,1.4,8,01111711
21638,2015-11-14T15:00:00Z,29.5990,130.2490,25.5,0,1.3,8,01111711
21638,2015-11-14T18:00:00Z,29.5450,130.3090,25.5,0,1.6,10,01111711
21638,2015-11-14T21:00:00Z,29.5220,130.3470,25.5,0,1.5,9,01111711
21638,2015-11-15T00:00:00Z,29.4730,130.3920,25.5,0,1.6,8,01111711
21638,2015-11-15T03:00:00Z,29.4530,130.4340,25.4,0,1.4,8,01111711
21638,2015-11-15T06:00:00Z,29.4490,130.5150,25.5,0,1.5,8,01111711
21638,2015-11-15T09:00:00Z,29.4370,130.5960,25.4,0,1.3,8,01111711
21638,2015-11-15T12:00:00Z,29.4310,130.6370,25.4,0,1.2,8,01111711
21638,2015-11-15T15:00:00Z,29.4540,130.6850,25.3,0,1.1,8,01111711
21638,2015-11-15T18:00:00Z,29.4660,130.7580,25.3,0,1.1,8,01111711
21638,2015-11-15T21:00:00Z,29.4590,130.8020,25.4,0,1,8,01111711
21638,2015-11-16T00:00:00Z,29.4630,130.8410,25.4,0,1,8,01111711
21638,2015-11-16T03:00:00Z,29.4990,130.8960,25.6,0,1,9,01111711
21638,2015-11-16T06:00:00Z,29.5490,130.9770,25.6,0,1,8,01111711
21638,2015-11-16T09:00:00Z,29.5800,131.0700,25.5,0,0.9,8,01111711
21638,2015-11-16T12:00:00Z,29.6080,131.1480,25.4,0,1,8,01111711
21638,2015-11-16T15:00:00Z,29.6540,131.2080,25.4,0,0.9,9,01111711
21638,2015-11-16T18:00:00Z,29.7230,131.2620,25.4,0,1,8,01111711
21638,2015-11-16T21:00:00Z,29.8050,131.3190,25.4,0,0.9,9,01111711
21638,2015-11-17T00:00:00Z,29.8980,131.3780,25.4,0,0.9,9,01111711
21638,2015-11-17T03:00:00Z,29.9990,131.4330,25.5,0,1,10,01111711
21638,2015-11-17T06:00:00Z,30.0970,131.4830,25.5,0,0.9,9,01111711
21638,2015-11-17T09:00:00Z,30.1970,131.5230,25.3,0,0.9,9,01111711
21638,2015-11-17T12:00:00Z,30.3050,131.5660,25.3,0,1,9,01111711
21638,2015-11-17T15:00:00Z,30.4000,131.6070,25.3,0,1.3,7,01111711
21638,2015-11-17T18:00:00Z,30.4900,131.6380,25.3,0,1.2,6,01111711
21638,2015-11-17T21:00:00Z,30.5850,131.6650,25.2,0,1.4,8,01111711
21638,2015-11-18T00:00:00Z,30.6710,131.7010,25.3,0,1.4,7,01111711
21638,2015-11-18T03:00:00Z,30.7650,131.7430,25.3,0,1.7,7,01111711
21638,2015-11-18T06:00:00Z,30.8630,131.7790,25.3,0,2.4,7,01111711
21638,2015-11-18T07:00:00Z,30.8940,131.7950,25.3,0,2.2,7,01111711
21638,2015-11-18T08:00:00Z,30.9210,131.8140,25.3,0,2.1,7,01111711
21638,2015-11-18T09:00:00Z,30.9500,131.8380,25.2,0,1.9,7,01111711
21638,2015-11-18T12:00:00Z,31.0230,131.9230,25.2,0,2.2,7,01111711
21638,2015-11-18T13:00:00Z,31.0400,131.9530,25.1,0,2,7,01111711
21638,2015-11-18T14:00:00Z,31.0560,131.9810,25.1,0,2,7,01111711
21638,2015-11-18T15:00:00Z,31.0720,132.0050,25.1,0,1.8,7,01111711
21638,2015-11-18T18:00:00Z,31.1150,132.0580,25.1,0,1.6,7,01111711
21638,2015-11-18T21:00:00Z,31.1550,132.0790,25.1,0,2,7,01111711
21638,2015-11-18T22:00:00Z,31.1690,132.0840,25,0,2.2,7,01111711
21638,2015-11-18T23:00:00Z,31.1810,132.0900,25,0,2.4,7,01111711
21638,2015-11-19T00:00:00Z,31.1930,132.0940,25,0,2.4,7,01111711
21638,2015-11-19T01:00:00Z,31.2080,132.0970,25,0,2.5,7,01111711
21638,2015-11-19T02:00:00Z,31.2240,132.0990,25,0,2.5,7,01111711
21638,2015-11-19T03:00:00Z,31.2400,132.1040,25,0,2.1,7,01111711
21638,2015-11-19T04:00:00Z,31.2580,132.1100,25,0,2,7,01111711
21638,2015-11-19T05:00:00Z,31.2780,132.1150,25,0,1.9,7,01111711
21638,2015-11-19T06:00:00Z,31.2980,132.1210,24.9,0,1.7,7,01111711
21638,2015-11-19T09:00:00Z,31.3680,132.1460,24.8,0,1.8,8,01111711
21638,2015-11-19T12:00:00Z,31.4360,132.1870,24.7,0,2.1,8,01111711
21638,2015-11-19T13:00:00Z,31.4570,132.2060,24.7,0,2,7,01111711
21638,2015-11-19T14:00:00Z,31.4770,132.2260,24.7,0,2,8,01111711
21638,2015-11-19T15:00:00Z,31.4950,132.2470,24.7,0,1.7,7,01111711
21638,2015-11-19T18:00:00Z,31.5460,132.3030,24.7,0,1.5,7,01111711
21638,2015-11-19T21:00:00Z,31.5990,132.3640,24.7,0,1.6,8,01111711
21638,2015-11-20T00:00:00Z,31.6460,132.4290,24.8,0,1.4,9,01111711
21638,2015-11-20T03:00:00Z,31.6920,132.4980,24.9,0,1.3,9,01111711
21638,2015-11-20T06:00:00Z,31.7390,132.5710,24.9,0,1.8,9,01111711
21638,2015-11-20T09:00:00Z,31.7790,132.6480,24.8,0,2.2,9,01111711
21638,2015-11-20T10:00:00Z,31.7920,132.6740,24.8,0,1.9,9,01111711
21638,2015-11-20T11:00:00Z,31.8040,132.7010,24.8,0,2.1,9,01111711
21638,2015-11-20T12:00:00Z,31.8150,132.7270,24.8,0,2,9,01111711
21638,2015-11-20T13:00:00Z,31.8240,132.7520,24.8,0,2,9,01111711
21638,2015-11-20T14:00:00Z,31.8310,132.7770,24.8,0,1.8,9,01111711
21638,2015-11-20T15:00:00Z,31.8370,132.8010,24.7,0,1.8,8,01111711
21638,2015-11-20T18:00:00Z,31.8600,132.8670,24.7,0,1.6,9,01111711
21638,2015-11-20T21:00:00Z,31.8800,132.9300,24.8,0,1.5,9,01111711
21638,2015-11-21T00:00:00Z,31.8990,132.9820,24.9,0,1.7,9,01111711
21638,2015-11-21T03:00:00Z,31.9060,133.0520,25,0,2.1,10,01111711
21638,2015-11-21T04:00:00Z,31.9130,133.0750,25.1,0,1.8,10,01111711
21638,2015-11-21T05:00:00Z,31.9240,133.0990,25.1,0,1.8,9,01111711
21638,2015-11-21T06:00:00Z,31.9360,133.1240,25,0,2,10,01111711
21638,2015-11-21T07:00:00Z,31.9490,133.1490,25.1,0,2,9,01111711
21638,2015-11-21T08:00:00Z,31.9630,133.1770,25.1,0,1.8,9,01111711
21638,2015-11-21T09:00:00Z,31.9780,133.2110,25,0,1.9,9,01111711
21638,2015-11-21T12:00:00Z,32.0170,133.3010,24.9,0,1.8,9,01111711
21638,2015-11-21T15:00:00Z,32.0510,133.3850,25.1,0,1.5,9,01111711
21638,2015-11-21T18:00:00Z,32.0770,133.4610,25.1,0,1.6,9,01111711
21638,2015-11-21T21:00:00Z,32.0910,133.5140,25.1,0,1.7,10,01111711
21638,2015-11-22T00:00:00Z,32.1110,133.5620,25,0,1.5,9,01111711
21638,2015-11-22T03:00:00Z,32.1480,133.6100,25.1,0,1.4,9,01111711
21638,2015-11-22T06:00:00Z,32.1900,133.6640,25,0,1.3,9,01111711
21638,2015-11-22T09:00:00Z,32.2330,133.7270,25,0,1.8,9,01111711
21638,2015-11-22T12:00:00Z,32.2700,133.7830,24.9,0,2,8,01111711
21638,2015-11-22T13:00:00Z,32.2860,133.8040,24.9,0,2,8,01111711
21638,2015-11-22T14:00:00Z,32.3030,133.8250,24.8,0,2.2,8,01111711
21638,2015-11-22T15:00:00Z,32.3180,133.8470,24.8,0,2.4,8,01111711
21638,2015-11-22T16:00:00Z,32.3300,133.8720,24.8,0,2.4,8,01111711
21638,2015-11-22T17:00:00Z,32.3410,133.8940,24.9,0,2.4,8,01111711
21638,2015-11-22T18:00:00Z,32.3550,133.9160,24.9,0,2.4,8,01111711
21638,2015-11-22T19:00:00Z,32.3720,133.9380,24.9,0,2.6,8,01111711
21638,2015-11-22T20:00:00Z,32.3890,133.9600,25,0,2.4,8,01111711
21638,2015-11-22T21:00:00Z,32.4080,133.9870,24.9,0,2.2,8,01111711
21638,2015-11-22T22:00:00Z,32.4300,134.0210,24.9,0,2.5,9,01111711
21638,2015-11-22T23:00:00Z,32.4530,134.0530,24.9,0,2.3,8,01111711
21638,2015-11-23T00:00:00Z,32.4710,134.0830,24.9,0,2.7,8,01111711
21638,2015-11-23T01:00:00Z,32.4870,134.1090,25,0,2.9,8,01111711
21638,2015-11-23T02:00:00Z,32.5010,134.1350,24.9,0,2.8,8,01111711
21638,2015-11-23T03:00:00Z,32.5160,134.1620,24.9,0,2.9,8,01111711
21638,2015-11-23T04:00:00Z,32.5310,134.1880,24.9,0,3.1,8,01111711
21638,2015-11-23T05:00:00Z,32.5450,134.2180,25,0,3.1,8,01111711
21638,2015-11-23T06:00:00Z,32.5580,134.2480,24.9,0,2.7,8,01111711
21638,2015-11-23T07:00:00Z,32.5720,134.2760,24.9,0,3.2,8,01111711
21638,2015-11-23T08:00:00Z,32.5830,134.3050,24.9,0,3.2,8,01111711
21638,2015-11-23T09:00:00Z,32.5950,134.3320,24.9,0,3.2,8,01111711
21638,2015-11-23T10:00:00Z,32.6070,134.3600,24.9,0,3.3,8,01111711
21638,2015-11-23T11:00:00Z,32.6180,134.3880,24.9,0,3.2,8,01111711
21638,2015-11-23T12:00:00Z,32.6330,134.4180,24.9,0,3,8,01111711
21638,2015-11-23T13:00:00Z,32.6480,134.4470,24.9,0,2.7,8,01111711
21638,2015-11-23T14:00:00Z,32.6640,134.4770,24.8,0,3,7,01111711
21638,2015-11-23T15:00:00Z,32.6770,134.5080,24.8,0,2.8,8,01111711
21638,2015-11-23T16:00:00Z,32.6900,134.5380,24.8,0,2.9,8,01111711
21638,2015-11-23T17:00:00Z,32.7020,134.5690,24.8,0,2.8,8,01111711
21638,2015-11-23T18:00:00Z,32.7150,134.6000,24.8,0,2.3,7,01111711
21638,2015-11-23T19:00:00Z,32.7250,134.6330,24.8,0,2.5,7,01111711
21638,2015-11-23T20:00:00Z,32.7330,134.6690,24.8,0,2.5,8,01111711
21638,2015-11-23T21:00:00Z,32.7420,134.7050,24.8,0,2.3,8,01111711
21638,2015-11-23T22:00:00Z,32.7480,134.7450,24.7,0,2.3,8,01111711
21638,2015-11-23T23:00:00Z,32.7530,134.7830,24.7,0,2.1,8,01111711
21638,2015-11-24T00:00:00Z,32.7560,134.8180,24.7,0,2.4,9,01111711
21638,2015-11-24T01:00:00Z,32.7580,134.8500,24.7,0,2.5,8,01111711
21638,2015-11-24T02:00:00Z,32.7590,134.8830,24.7,0,2.7,9,01111711
21638,2015-11-24T03:00:00Z,32.7580,134.9150,24.7,0,3,8,01111711
21638,2015-11-24T04:00:00Z,32.7540,134.9480,24.7,0,3,7,01111711
21638,2015-11-24T05:00:00Z,32.7500,134.9760,24.7,0,2.8,7,01111711
21638,2015-11-24T06:00:00Z,32.7480,135.0050,24.6,0,3,8,01111711
21638,2015-11-24T07:00:00Z,32.7450,135.0300,24.6,0,3.3,8,01111711
21638,2015-11-24T08:00:00Z,32.7430,135.0550,24.4,0,3.3,8,01111711
21638,2015-11-24T09:00:00Z,32.7430,135.0840,24.4,0,3.5,8,01111711
21638,2015-11-24T10:00:00Z,32.7410,135.1130,24.4,0,2.9,7,01111711
21638,2015-11-24T11:00:00Z,32.7400,135.1430,24.3,0,3,8,01111711
21638,2015-11-24T12:00:00Z,32.7380,135.1770,24.3,0,3,7,01111711
21638,2015-11-24T13:00:00Z,32.7370,135.2100,24.3,0,3.2,7,01111711
21638,2015-11-24T14:00:00Z,32.7360,135.2400,24.3,0,3,7,01111711
21638,2015-11-24T15:00:00Z,32.7360,135.2720,24.3,0,3.1,7,01111711
21638,2015-11-24T16:00:00Z,32.7350,135.3050,24.3,0,3.4,7,01111711
21638,2015-11-24T17:00:00Z,32.7350,135.3370,24.4,0,3.1,8,01111711
21638,2015-11-24T18:00:00Z,32.7360,135.3700,24.4,0,3,7,01111711
21638,2015-11-24T19:00:00Z,32.7380,135.4030,24.4,0,3,7,01111711
21638,2015-11-24T20:00:00Z,32.7400,135.4360,24.4,0,2.5,7,01111711
21638,2015-11-24T21:00:00Z,32.7400,135.4690,24.4,0,2.4,7,01111711
21638,2015-11-24T22:00:00Z,32.7400,135.5040,24.4,0,2.2,8,01111711
21638,2015-11-24T23:00:00Z,32.7410,135.5370,24.4,0,2,8,01111711
21638,2015-11-25T00:00:00Z,32.7440,135.5680,24.4,0,1.8,8,01111711
21638,2015-11-25T03:00:00Z,32.7450,135.6490,24.4,0,1.9,7,01111711
21638,2015-11-25T06:00:00Z,32.7410,135.7230,24.3,0,2,8,01111711
21638,2015-11-25T07:00:00Z,32.7420,135.7430,24.2,0,2,8,01111711
21638,2015-11-25T08:00:00Z,32.7410,135.7610,24.2,0,2,8,01111711
21638,2015-11-25T09:00:00Z,32.7390,135.7810,24.2,0,2.1,8,01111711
21638,2015-11-25T10:00:00Z,32.7360,135.8030,24.2,0,2.6,8,01111711
21638,2015-11-25T11:00:00Z,32.7300,135.8230,24.1,0,2.8,8,01111711
21638,2015-11-25T12:00:00Z,32.7260,135.8410,24.1,0,3.5,8,01111711
21638,2015-11-25T13:00:00Z,32.7210,135.8590,24,0,3.4,8,01111711
21638,2015-11-25T14:00:00Z,32.7180,135.8760,24,0,3.7,8,01111711
21638,2015-11-25T15:00:00Z,32.7180,135.8920,23.9,0,3.3,8,01111711
21638,2015-11-25T16:00:00Z,32.7140,135.9100,23.9,0,3.8,8,01111711
21638,2015-11-25T17:00:00Z,32.7110,135.9280,23.9,0,3.3,8,01111711
21638,2015-11-25T18:00:00Z,32.7080,135.9470,23.9,0,3.3,8,01111711
21638,2015-11-25T19:00:00Z,32.7050,135.9660,23.9,0,3.2,9,01111711
21638,2015-11-25T20:00:00Z,32.7040,135.9850,23.9,0,3.1,9,01111711
21638,2015-11-25T21:00:00Z,32.7030,136.0070,24,0,3.2,9,01111711
21638,2015-11-25T22:00:00Z,32.7050,136.0350,24,0,2.8,9,01111711
21638,2015-11-25T23:00:00Z,32.7070,136.0700,24,0,2.9,9,01111711
21638,2015-11-26T00:00:00Z,32.7100,136.1030,24,0,2.7,9,01111711
21638,2015-11-26T01:00:00Z,32.7120,136.1450,24,0,3.4,9,01111711
21638,2015-11-26T02:00:00Z,32.7110,136.1870,24.1,0,2.9,9,01111711
21638,2015-11-26T03:00:00Z,32.7130,136.2250,24.1,0,3.4,10,01111711
21638,2015-11-26T04:00:00Z,32.7130,136.2650,24.1,0,2.9,9,01111711
21638,2015-11-26T05:00:00Z,32.7120,136.3050,24.1,0,2.9,9,01111711
21638,2015-11-26T06:00:00Z,32.7040,136.3450,24,0,2.8,9,01111711
21638,2015-11-26T07:00:00Z,32.6940,136.3810,24,0,2.6,9,01111711
21638,2015-11-26T08:00:00Z,32.6820,136.4130,24,0,2.7,9,01111711
21638,2015-11-26T09:00:00Z,32.6680,136.4440,23.9,0,2.2,8,01111711
21638,2015-11-26T10:00:00Z,32.6540,136.4730,23.8,0,2.3,8,01111711
21638,2015-11-26T11:00:00Z,32.6420,136.5000,23.7,0,2.8,7,01111711
21638,2015-11-26T12:00:00Z,32.6370,136.5270,23.5,0,2.7,7,01111711
21638,2015-11-26T13:00:00Z,32.6340,136.5560,23.5,0,2.6,7,01111711
21638,2015-11-26T14:00:00Z,32.6310,136.5870,23.6,0,3,8,01111711
21638,2015-11-26T15:00:00Z,32.6290,136.6190,23.6,0,2.8,8,01111711
21638,2015-11-26T16:00:00Z,32.6280,136.6510,23.5,0,2.7,8,01111711
21638,2015-11-26T17:00:00Z,32.6270,136.6850,23.6,0,2.5,8,01111711
21638,2015-11-26T18:00:00Z,32.6220,136.7210,23.6,0,3.1,8,01111711
21638,2015-11-26T19:00:00Z,32.6170,136.7540,23.6,0,3.2,7,01111711
21638,2015-11-26T20:00:00Z,32.6120,136.7900,23.5,0,3.6,8,01111711
21638,2015-11-26T21:00:00Z,32.6070,136.8310,23.5,0,3.8,8,01111711
21638,2015-11-26T22:00:00Z,32.6040,136.8710,23.5,0,4.1,9,01111711
21638,2015-11-26T23:00:00Z,32.5980,136.9130,23.5,0,4.9,9,01111711
21638,2015-11-27T00:00:00Z,32.5930,136.9540,23.5,0,4.3,8,01111711
21638,2015-11-27T01:00:00Z,32.5880,136.9960,23.5,0,4.4,9,01111711
21638,2015-11-27T02:00:00Z,32.5800,137.0380,23.5,0,3.9,9,01111711
21638,2015-11-27T03:00:00Z,32.5650,137.0760,23.6,0,4.3,9,01111711
21638,2015-11-27T04:00:00Z,32.5510,137.1120,23.6,0,4,9,01111711
21638,2015-11-27T05:00:00Z,32.5350,137.1440,23.6,0,3.5,8,01111711
21638,2015-11-27T06:00:00Z,32.5200,137.1710,23.6,0,3.4,8,01111711
21638,2015-11-27T07:00:00Z,32.5060,137.1950,23.5,0,3.5,8,01111711
21638,2015-11-27T08:00:00Z,32.4950,137.2170,23.5,0,2.8,8,01111711
21638,2015-11-27T09:00:00Z,32.4860,137.2400,23.6,0,3,8,01111711
21638,2015-11-27T10:00:00Z,32.4780,137.2630,23.6,0,2.7,8,01111711
21638,2015-11-27T11:00:00Z,32.4720,137.2870,23.5,0,2.6,8,01111711
21638,2015-11-27T12:00:00Z,32.4680,137.3120,23.5,0,2.5,8,01111711
21638,2015-11-27T13:00:00Z,32.4660,137.3380,23.5,0,2,8,01111711
21638,2015-11-27T14:00:00Z,32.4630,137.3630,23.6,0,2,8,01111711
21638,2015-11-27T15:00:00Z,32.4620,137.3880,23.6,0,1.8,8,01111711
21638,2015-11-27T18:00:00Z,32.4600,137.4780,23.6,0,1.7,7,01111711
21638,2015-11-27T21:00:00Z,32.4470,137.5700,23.6,0,1.7,7,01111711
21638,2015-11-28T00:00:00Z,32.4100,137.6590,23.7,0,1.6,8,01111711
21638,2015-11-28T03:00:00Z,32.3670,137.7300,23.7,0,1.6,7,01111711
21638,2015-11-28T06:00:00Z,32.3320,137.7880,23.5,0,1.6,7,01111711
21638,2015-11-28T09:00:00Z,32.3000,137.8430,23.3,0,1.3,7,01111711
21638,2015-11-28T12:00:00Z,32.2880,137.9150,23.4,0,1.4,7,01111711
21638,2015-11-28T15:00:00Z,32.2760,137.9960,23.5,0,1.6,7,01111711
