PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5200618,127236,2015-11-01T00:00:00Z,5.5040,137.3120,0,-3.9,-0.4,-0.02,0.01,29.09,0.5,212,15,0.399,0.288,0011171111171111
5200618,127236,2015-11-01T03:00:00Z,5.5320,137.3470,0,-3.7,0.4,-0.03,0,29.17,0.5,212,15,0.312,0.298,0011171111171111
5200618,127236,2015-11-01T06:00:00Z,5.5620,137.3730,0,-4.3,0.5,-0.03,0,29.25,0.5,212,15,0.215,0.365,0011171111171111
5200618,127236,2015-11-01T09:00:00Z,5.6030,137.3890,0,-4.9,-0.3,-0.04,0,29.22,0.5,212,15,0.036,0.355,0011171111171111
5200618,127236,2015-11-01T12:00:00Z,5.6310,137.3800,0,-4.4,-0.4,-0.04,0,29.15,0.5,212,15,0.067,0.185,0011171111171111
5200618,127236,2015-11-01T15:00:00Z,5.6390,137.4020,0,-5.4,1,-0.03,0,29.11,0.5,212,15,0.087,0.159,0011171111171111
5200618,127236,2015-11-01T18:00:00Z,5.6620,137.3970,0,-5.6,0.5,-0.02,0,29.09,0.5,212,15,-0.036,0.257,0011171111171111
5200618,127236,2015-11-01T21:00:00Z,5.6890,137.3950,0,-3.6,-0.3,-0.02,0,29.09,0.5,212,15,-0.077,0.175,0011171111171111
5200618,127236,2015-11-02T00:00:00Z,5.6960,137.3820,0,-4.8,0,-0.03,0,29.16,0.5,212,15,-0.174,0.015,0011171111171111
5200618,127236,2015-11-02T03:00:00Z,5.6920,137.3610,0,-5.5,-0.4,-0.04,0,29.29,0.5,212,15,-0.184,-0.026,0011171111171111
5200618,127236,2015-11-02T06:00:00Z,5.6910,137.3460,0,-5.3,-0.5,-0.03,0,29.35,0.5,212,15,-0.123,-0.015,0011171111171111
5200618,127236,2015-11-02T09:00:00Z,5.6890,137.3370,0,-4,0.2,-0.03,0,29.31,0.5,212,15,-0.082,-0.108,0011171111171111
5200618,127236,2015-11-02T12:00:00Z,5.6700,137.3300,0,-4,-2,-0.03,-0.01,29.25,0.5,212,15,-0.128,-0.242,0011171111171111
5200618,127236,2015-11-02T15:00:00Z,5.6420,137.3120,0,-4.2,-1.7,-0.03,-0.01,29.19,0.5,212,15,-0.087,-0.195,0011171111171111
5200618,127236,2015-11-02T18:00:00Z,5.6320,137.3130,0,-5.3,-1.1,-0.03,0,29.14,0.5,212,15,-0.005,-0.087,0011171111171111
5200618,127236,2015-11-02T21:00:00Z,5.6250,137.3110,0,-4.6,0.9,-0.03,0.01,29.12,0.5,212,15,0.051,-0.046,0011171111171111
5200618,127236,2015-11-03T00:00:00Z,5.6230,137.3230,0,-4.7,-0.8,-0.03,0,29.22,0.5,212,15,0.102,-0.031,0011171111171111
5200618,127236,2015-11-03T03:00:00Z,5.6190,137.3310,0,-4.1,1.4,-0.02,0,29.35,0.5,212,15,0.097,-0.108,0011171111171111
5200618,127236,2015-11-03T06:00:00Z,5.6020,137.3420,0,-3.3,-1,-0.02,0,29.36,0.5,212,15,0.169,-0.211,0011171111171111
5200618,127236,2015-11-03T09:00:00Z,5.5780,137.3640,0,-2.7,-0.9,-0.02,0,29.28,0.5,212,15,0.251,-0.314,0011171111171111
5200618,127236,2015-11-03T12:00:00Z,5.5410,137.3910,0,-3.8,0.5,-0.02,-0.01,29.19,0.5,212,15,0.271,-0.319,0011171111171111
5200618,127236,2015-11-03T15:00:00Z,5.5160,137.4170,0,-4.1,-1.1,-0.03,-0.01,29.14,0.5,212,15,0.225,-0.257,0011171111171111
5200618,127236,2015-11-03T18:00:00Z,5.4910,137.4350,0,-5,,,,29.12,0.5,212,15,0.23,-0.139,0011171999171111
5200618,127236,2015-11-03T21:00:00Z,5.4890,137.4620,0,-6,,,,29.12,0.5,212,15,0.292,-0.051,0011171999171111
5200618,127236,2015-11-04T00:00:00Z,5.4810,137.4920,0,-5.2,,-0.04,,29.2,0.5,212,15,0.405,-0.103,0011171919171111
5200618,127236,2015-11-04T03:00:00Z,5.4690,137.5410,0,-4.9,,-0.03,,29.38,0.5,212,15,0.425,-0.113,0011171919171111
5200618,127236,2015-11-04T06:00:00Z,5.4590,137.5750,0,-4,,,,29.46,0.5,212,15,0.384,-0.082,0011171999171111
5200618,127236,2015-11-04T09:00:00Z,5.4530,137.6160,0,-5.2,,,,29.39,0.5,212,15,0.492,-0.031,0011171999171111
5200618,127236,2015-11-04T12:00:00Z,5.4530,137.6710,0,-3.7,,,,29.31,0.5,212,15,0.466,0.026,0011171999171111
5200618,127236,2015-11-04T15:00:00Z,5.4580,137.7070,0,-3.5,,,,29.27,0.5,212,15,0.476,0.093,0011171999171111
5200618,127236,2015-11-04T18:00:00Z,5.4710,137.7640,0,-4.4,,,,29.24,0.5,212,15,0.655,0.185,0011171999171111
5200618,127236,2015-11-04T21:00:00Z,5.4940,137.8350,0,-3.4,,,,29.25,0.5,212,15,0.594,0.262,0011171999171111
5200618,127236,2015-11-05T00:00:00Z,5.5220,137.8800,0,-3.1,1.4,-0.02,0,29.39,0.5,212,15,0.445,0.314,0011171111171111
5200618,127236,2015-11-05T03:00:00Z,5.5550,137.9220,0,-4.6,0.1,-0.02,0,29.59,0.5,212,15,0.44,0.355,0011171111171111
5200618,127236,2015-11-05T06:00:00Z,5.5910,137.9660,0,-3,-1.5,-0.02,-0.01,29.67,0.5,212,15,0.343,0.242,0011171111171111
