PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5300574,82381,2015-11-01T00:00:00Z,20.5740,122.5710,0,-6.8,-2.5,-0.08,-0.03,26.96,0.5,213,15,0.814,-0.046,0011171111171111
5300574,82381,2015-11-01T03:00:00Z,20.5500,122.6430,0,-7.1,-2.6,-0.07,-0.03,27.02,0.5,213,15,0.583,-0.35,0011171111171111
5300574,82381,2015-11-01T06:00:00Z,20.5060,122.6920,0,-6.4,-2.5,-0.07,-0.02,27.13,0.5,213,15,0.313,-0.406,0011171111171111
5300574,82381,2015-11-01T09:00:00Z,20.4710,122.7080,0,-6.7,-1.8,-0.06,-0.02,27.21,0.5,213,15,0.072,-0.36,0011171111171111
5300574,82381,2015-11-01T12:00:00Z,20.4360,122.7070,0,-6.2,-1.6,-0.06,-0.02,27.36,0.5,213,15,-0.058,-0.298,0011171111171111
5300574,82381,2015-11-01T15:00:00Z,20.4130,122.6960,0,-7.2,-2.5,-0.07,-0.02,27.64,0.5,213,15,-0.077,-0.015,0011171111171111
5300574,82381,2015-11-01T18:00:00Z,20.4330,122.6910,0,-7.5,-2.3,-0.08,-0.04,27.8,0.5,213,15,0.13,0.288,0011171111171111
5300574,82381,2015-11-01T21:00:00Z,20.4690,122.7230,0,-6.4,-5,-0.08,-0.05,27.76,0.5,213,15,0.53,0.252,0011171111171111
5300574,82381,2015-11-02T00:00:00Z,20.4820,122.8010,0,-7,-2.7,-0.08,-0.05,27.73,0.5,213,15,0.805,-0.093,0011171111171111
5300574,82381,2015-11-02T03:00:00Z,20.4510,122.8900,0,-6.5,-4.3,-0.08,-0.05,27.8,0.5,213,15,0.709,-0.453,0011171111171111
5300574,82381,2015-11-02T06:00:00Z,20.3940,122.9480,0,-6.7,-4.2,-0.08,-0.06,27.87,0.5,213,15,0.376,-0.545,0011171111171111
5300574,82381,2015-11-02T09:00:00Z,20.3450,122.9680,0,-7.8,-5.1,-0.1,-0.07,27.84,0.5,213,15,0.125,-0.499,0011171111171111
5300574,82381,2015-11-02T12:00:00Z,20.2970,122.9740,0,-7.7,-4.2,-0.09,-0.06,27.77,0.5,213,15,-0.048,-0.448,0011171111171111
5300574,82381,2015-11-02T15:00:00Z,20.2580,122.9580,0,-7.2,-4.3,-0.09,-0.05,27.71,0.5,213,15,-0.077,-0.329,0011171111171111
5300574,82381,2015-11-02T18:00:00Z,20.2330,122.9580,0,-7.4,-2.8,-0.08,-0.04,27.69,0.5,213,15,0.024,-0.231,0011171111171111
5300574,82381,2015-11-02T21:00:00Z,20.2130,122.9630,0,-6.1,-4.3,-0.07,-0.04,27.69,0.5,213,15,0.097,-0.067,0011171111171111
5300574,82381,2015-11-03T00:00:00Z,20.2200,122.9780,0,-7.2,-2.4,-0.08,-0.04,27.75,0.5,213,15,0.294,0.103,0011171111171111
5300574,82381,2015-11-03T03:00:00Z,20.2330,123.0240,0,-7.7,-3.8,-0.09,-0.03,27.82,0.5,213,15,0.734,-0.159,0011171111171111
5300574,82381,2015-11-03T06:00:00Z,20.1890,123.1300,0,-6.8,-1.6,-0.07,-0.02,27.83,0.5,213,15,0.981,-0.7,0011171111171111
5300574,82381,2015-11-03T09:00:00Z,20.0970,123.2270,0,-7.5,-0.5,-0.07,-0.01,27.77,0.5,213,15,0.638,-1.055,0011171111171111
5300574,82381,2015-11-03T12:00:00Z,19.9840,123.2620,0,-7.1,-0.4,-0.08,-0.01,27.68,0.5,213,15,0.082,-1.055,0011171111171111
5300574,82381,2015-11-03T15:00:00Z,19.8920,123.2440,0,-6.9,-2.1,-0.07,-0.02,27.68,0.5,213,15,-0.179,-0.695,0011171111171111
5300574,82381,2015-11-03T18:00:00Z,19.8490,123.2250,0,-7.7,,,,27.78,0.5,213,15,-0.063,-0.355,0011171999171111
5300574,82381,2015-11-03T21:00:00Z,19.8230,123.2310,0,-8.8,,,,27.91,0.5,213,15,0.179,-0.288,0011171999171111
5300574,82381,2015-11-04T00:00:00Z,19.7930,123.2620,0,-7.1,,-0.08,,28.03,0.5,213,15,0.276,-0.247,0011171919171111
5300574,82381,2015-11-04T03:00:00Z,19.7750,123.2880,0,-6.3,,-0.06,,28.14,0.5,213,15,0.3,-0.093,0011171919171111
5300574,82381,2015-11-04T06:00:00Z,19.7750,123.3240,0,-6.5,,,,28.19,0.5,213,15,0.421,-0.062,0011171999171111
5300574,82381,2015-11-04T09:00:00Z,19.7630,123.3750,0,-6.9,,,,28.13,0.5,213,15,0.562,-0.334,0011171999171111
5300574,82381,2015-11-04T12:00:00Z,19.7100,123.4400,0,-7.3,,,,28.03,0.5,213,15,0.441,-0.576,0011171999171111
5300574,82381,2015-11-04T15:00:00Z,19.6510,123.4660,0,-6.9,,,,27.96,0.5,213,15,0.121,-0.571,0011171999171111
5300574,82381,2015-11-04T18:00:00Z,19.5990,123.4650,0,-7,,,,27.91,0.5,213,15,-0.087,-0.422,0011171999171111
5300574,82381,2015-11-04T21:00:00Z,19.5690,123.4480,0,-6.9,,,,27.88,0.5,213,15,-0.223,-0.293,0011171999171111
5300574,82381,2015-11-05T00:00:00Z,19.5420,123.4190,0,-4.8,-1.2,-0.05,-0.01,27.91,0.5,213,15,-0.228,-0.118,0011171111171111
5300574,82381,2015-11-05T03:00:00Z,19.5460,123.4010,0,-5.7,-0.3,-0.04,0,28.02,0.5,213,15,-0.058,0.082,0011171111171111
5300574,82381,2015-11-05T06:00:00Z,19.5580,123.4070,0,-5.4,0.2,-0.05,0,28.12,0.5,213,15,0.155,0.082,0011171111171111
5300574,82381,2015-11-05T09:00:00Z,19.5620,123.4330,0,-7.3,0.3,-0.07,0,28.12,0.5,213,15,0.208,-0.051,0011171111171111
5300574,82381,2015-11-05T12:00:00Z,19.5480,123.4500,0,-6.4,-0.7,-0.07,0,28.06,0.5,213,15,0.048,-0.268,0011171111171111
5300574,82381,2015-11-05T15:00:00Z,19.5100,123.4430,0,-6.9,-0.5,-0.06,0,27.98,0.5,213,15,-0.175,-0.417,0011171111171111
5300574,82381,2015-11-05T18:00:00Z,19.4670,123.4140,0,-5.6,-0.4,-0.05,0.01,27.9,0.5,213,15,-0.267,-0.401,0011171111171111
5300574,82381,2015-11-05T21:00:00Z,19.4320,123.3880,0,-5.5,-0.2,-0.05,0,27.85,0.5,213,15,-0.252,-0.36,0011171111171111
5300574,82381,2015-11-06T00:00:00Z,19.3970,123.3620,0,-7.4,-0.4,-0.06,0,27.84,0.5,213,15,-0.218,-0.376,0011171111171111
5300574,82381,2015-11-06T03:00:00Z,19.3590,123.3430,0,-6.6,1.5,-0.06,0.01,27.85,0.5,213,15,-0.121,-0.448,0011171111171111
5300574,82381,2015-11-06T06:00:00Z,19.3100,123.3370,0,-6.4,1,-0.05,0.01,27.84,0.5,213,15,0.005,-0.463,0011171111171111
5300574,82381,2015-11-06T09:00:00Z,19.2690,123.3440,0,-7,-0.2,-0.07,0,27.84,0.5,213,15,0.155,-0.391,0011171111171111
5300574,82381,2015-11-06T12:00:00Z,19.2340,123.3690,0,-6.4,0.7,-0.08,0.01,27.84,0.5,213,15,0.316,-0.391,0011171111171111
5300574,82381,2015-11-06T15:00:00Z,19.1930,123.4090,0,-7.6,-0.1,-0.07,0,27.89,0.5,213,15,0.505,-0.509,0011171111171111
5300574,82381,2015-11-06T18:00:00Z,19.1350,123.4730,0,-6.8,-0.3,-0.07,0,27.9,0.5,213,15,0.622,-0.633,0011171111171111
5300574,82381,2015-11-06T21:00:00Z,19.0700,123.5370,0,-8,-0.2,-0.08,0,27.86,0.5,213,15,0.574,-0.617,0011171111171111
5300574,82381,2015-11-07T00:00:00Z,19.0150,123.5910,0,-7,-0.2,-0.08,0,27.84,0.5,213,15,0.521,-0.417,0011171111171111
5300574,82381,2015-11-07T03:00:00Z,18.9890,123.6440,0,-6.5,-0.6,-0.06,-0.01,27.88,0.5,213,15,0.603,-0.232,0011171111171111
5300574,82381,2015-11-07T06:00:00Z,18.9700,123.7150,0,-6.2,-0.9,-0.05,-0.01,27.95,0.5,213,15,0.608,-0.221,0011171111171111
5300574,82381,2015-11-07T09:00:00Z,18.9460,123.7690,0,-6.5,-1.1,-0.06,-0.01,28,0.5,213,15,0.501,-0.206,0011171111171111
5300574,82381,2015-11-07T12:00:00Z,18.9300,123.8180,0,-7.3,-0.8,-0.07,-0.01,28.01,0.5,213,15,0.457,-0.18,0011171111171111
5300574,82381,2015-11-07T15:00:00Z,18.9110,123.8630,0,-7.7,-0.4,-0.08,0,27.96,0.5,213,15,0.35,-0.17,0011171111171111
5300574,82381,2015-11-07T18:00:00Z,18.8970,123.8900,0,-7.2,-0.3,-0.07,0,27.87,0.5,213,15,0.161,-0.113,0011171111171111
5300574,82381,2015-11-07T21:00:00Z,18.8890,123.8960,0,-6.8,-1.3,-0.07,-0.01,27.77,0.5,213,15,0.136,-0.015,0011171111171111
5300574,82381,2015-11-08T00:00:00Z,18.8940,123.9180,0,-6.7,0,-0.06,-0.01,27.75,0.5,213,15,0.282,-0.046,0011171111171111
5300574,82381,2015-11-08T03:00:00Z,18.8800,123.9540,0,-4.9,-1,-0.03,-0.01,27.84,0.5,213,15,0.331,-0.221,0011171111171111
5300574,82381,2015-11-08T06:00:00Z,18.8510,123.9860,0,-4.8,-0.7,-0.03,-0.01,27.93,0.5,213,15,0.248,-0.36,0011171111171111
5300574,82381,2015-11-08T09:00:00Z,18.8100,124.0050,0,-5.6,-1.4,-0.04,-0.01,27.91,0.5,213,15,0.224,-0.417,0011171111171111
5300574,82381,2015-11-08T12:00:00Z,18.7700,124.0320,0,-4.4,-0.8,-0.05,0,27.84,0.5,213,15,0.38,-0.396,0011171111171111
5300574,82381,2015-11-08T15:00:00Z,18.7330,124.0830,0,-4,-1.4,-0.02,-0.01,27.8,0.5,213,15,0.448,-0.396,0011171111171111
5300574,82381,2015-11-08T18:00:00Z,18.6930,124.1240,0,-4.9,-1.1,-0.03,-0.01,27.8,0.5,213,15,0.4,-0.35,0011171111171111
5300574,82381,2015-11-08T21:00:00Z,18.6650,124.1650,0,-4.8,-1.3,-0.03,-0.01,27.8,0.5,213,15,0.434,-0.247,0011171111171111
5300574,82381,2015-11-09T00:00:00Z,18.6450,124.2130,0,-5.7,-1.3,-0.05,-0.01,27.82,0.5,213,15,0.424,-0.154,0011171111171111
5300574,82381,2015-11-09T03:00:00Z,18.6350,124.2520,0,-6,-1.2,-0.05,-0.01,27.89,0.5,213,15,0.356,-0.149,0011171111171111
5300574,82381,2015-11-09T06:00:00Z,18.6160,124.2860,0,-5.4,-0.9,-0.05,-0.01,27.94,0.5,213,15,0.254,-0.082,0011171111171111
5300574,82381,2015-11-09T09:00:00Z,18.6190,124.3040,0,-5.7,-0.6,-0.05,-0.01,27.92,0.5,213,15,0.19,0.077,0011171111171111
5300574,82381,2015-11-09T12:00:00Z,18.6310,124.3250,0,-5.7,-2.2,-0.05,-0.02,27.87,0.5,213,15,0.229,0.149,0011171111171111
5300574,82381,2015-11-09T15:00:00Z,18.6480,124.3510,0,-5.8,-2.6,-0.05,-0.02,27.83,0.5,213,15,0.258,0.098,0011171111171111
5300574,82381,2015-11-09T18:00:00Z,18.6500,124.3780,0,-5.2,-2.8,-0.04,-0.03,27.8,0.5,213,15,0.112,-0.015,0011171111171111
5300574,82381,2015-11-09T21:00:00Z,18.6450,124.3740,0,-5,-4.5,-0.05,-0.04,27.78,0.5,213,15,-0.195,0.062,0011171111171111
5300574,82381,2015-11-10T00:00:00Z,18.6620,124.3380,0,-5.9,-4,-0.06,-0.04,27.81,0.5,213,15,-0.244,0.19,0011171111171111
5300574,82381,2015-11-10T03:00:00Z,18.6820,124.3240,0,-5.4,-3,-0.05,-0.03,27.88,0.5,213,15,-0.01,0.108,0011171111171111
5300574,82381,2015-11-10T06:00:00Z,18.6830,124.3360,0,-4.9,-3.6,-0.04,-0.03,27.91,0.5,213,15,0.078,-0.067,0011171111171111
5300574,82381,2015-11-10T09:00:00Z,18.6690,124.3400,0,-6.5,-4.2,-0.06,-0.04,27.87,0.5,213,15,-0.019,-0.134,0011171111171111
5300574,82381,2015-11-10T12:00:00Z,18.6570,124.3320,0,-6.7,-3.3,-0.08,-0.05,27.82,0.5,213,15,-0.054,-0.113,0011171111171111
5300574,82381,2015-11-10T15:00:00Z,18.6470,124.3290,0,-6.3,-1.5,-0.06,-0.02,27.78,0.5,213,15,0.068,-0.159,0011171111171111
5300574,82381,2015-11-10T18:00:00Z,18.6260,124.3460,0,-6.9,,,,27.74,0.5,213,15,0.117,-0.221,0011171999171111
5300574,82381,2015-11-10T21:00:00Z,18.6040,124.3530,0,-7.5,,,,27.7,0.5,213,15,0.098,-0.087,0011171999171111
5300574,82381,2015-11-11T00:00:00Z,18.6090,124.3660,0,-7.3,-0.6,-0.08,0,27.7,0.5,213,15,0.205,0.108,0011171111171111
5300574,82381,2015-11-11T03:00:00Z,18.6250,124.3950,0,-7.2,-1,-0.07,-0.01,27.75,0.5,213,15,0.385,0.113,0011171111171111
5300574,82381,2015-11-11T06:00:00Z,18.6310,124.4450,0,-7,-1.5,-0.07,-0.01,27.79,0.5,213,15,0.38,-0.041,0011171111171111
5300574,82381,2015-11-11T09:00:00Z,18.6170,124.4730,0,-6.9,-2.1,-0.07,-0.02,27.78,0.5,213,15,0.063,0.005,0011171111171111
5300574,82381,2015-11-11T12:00:00Z,18.6320,124.4580,0,-6.3,-1.3,-0.08,-0.02,27.74,0.5,213,15,-0.102,0.252,0011171111171111
5300574,82381,2015-11-11T15:00:00Z,18.6660,124.4520,0,-6.5,-1.9,-0.06,-0.02,27.7,0.5,213,15,0.039,0.309,0011171111171111
5300574,82381,2015-11-11T18:00:00Z,18.6920,124.4660,0,-5.6,-1.7,-0.06,-0.01,27.67,0.5,213,15,0.024,0.067,0011171111171111
5300574,82381,2015-11-11T21:00:00Z,18.6790,124.4570,0,-6.8,-1.6,-0.06,-0.02,27.65,0.5,213,15,-0.327,-0.077,0011171111171111
5300574,82381,2015-11-12T00:00:00Z,18.6770,124.3990,0,-6.6,-1.1,-0.06,-0.01,27.68,0.5,213,15,-0.434,0.154,0011171111171111
5300574,82381,2015-11-12T03:00:00Z,18.7090,124.3680,0,-5.8,0.2,-0.04,0,27.78,0.5,213,15,-0.112,0.252,0011171111171111
5300574,82381,2015-11-12T06:00:00Z,18.7260,124.3760,0,-5.4,-0.5,-0.04,0,27.84,0.5,213,15,0.073,0.005,0011171111171111
5300574,82381,2015-11-12T09:00:00Z,18.7100,124.3830,0,-5.6,-0.6,-0.04,-0.01,27.8,0.5,213,15,-0.054,-0.051,0011171111171111
5300574,82381,2015-11-12T12:00:00Z,18.7160,124.3650,0,-5.2,-1.1,-0.04,0,27.75,0.5,213,15,-0.024,0.129,0011171111171111
5300574,82381,2015-11-12T15:00:00Z,18.7350,124.3780,0,-7.2,0.4,-0.06,0.01,27.72,0.5,213,15,0.248,0.165,0011171111171111
5300574,82381,2015-11-12T18:00:00Z,18.7480,124.4160,0,-6.7,1.1,-0.06,0.01,27.69,0.5,213,15,0.258,0.021,0011171111171111
5300574,82381,2015-11-12T21:00:00Z,18.7390,124.4310,0,-5.9,1.7,-0.05,0.01,27.68,0.5,213,15,-0.054,-0.026,0011171111171111
5300574,82381,2015-11-13T00:00:00Z,18.7430,124.4050,0,-5.7,1.6,-0.05,0.01,27.77,0.5,213,15,-0.248,0.165,0011171111171111
5300574,82381,2015-11-13T03:00:00Z,18.7710,124.3800,0,-5.4,2.6,-0.04,0.02,27.98,0.5,213,15,-0.136,0.37,0011171111171111
5300574,82381,2015-11-13T06:00:00Z,18.8150,124.3770,0,-3.7,1.9,-0.02,0.01,28.14,0.5,213,15,-0.044,0.334,0011171111171111
5300574,82381,2015-11-13T09:00:00Z,18.8360,124.3710,0,-3.5,1.1,-0.02,0.01,28.07,0.5,213,15,-0.239,0.098,0011171111171111
5300574,82381,2015-11-13T12:00:00Z,18.8340,124.3280,0,-4.2,-0.3,-0.02,0,27.92,0.5,213,15,-0.463,0.046,0011171111171111
5300574,82381,2015-11-13T15:00:00Z,18.8450,124.2760,0,-4.7,0.5,-0.03,0,27.84,0.5,213,15,-0.492,0.201,0011171111171111
5300574,82381,2015-11-13T18:00:00Z,18.8730,124.2270,0,-5.1,0.7,-0.03,0.01,27.82,0.5,213,15,-0.506,0.221,0011171111171111
5300574,82381,2015-11-13T21:00:00Z,18.8880,124.1720,0,-5.3,1.3,-0.04,0.01,27.79,0.5,213,15,-0.516,0.17,0011171111171111
5300574,82381,2015-11-14T00:00:00Z,18.9060,124.1210,0,-4.8,1,-0.04,0.01,27.84,0.5,213,15,-0.341,0.134,0011171111171111
5300574,82381,2015-11-14T03:00:00Z,18.9140,124.1020,0,-5.2,2.9,-0.04,0.02,27.97,0.5,213,15,-0.204,-0.041,0011171111171111
5300574,82381,2015-11-14T06:00:00Z,18.8980,124.0790,0,-4.3,3.3,-0.03,0.02,28.05,0.5,213,15,-0.214,-0.165,0011171111171111
5300574,82381,2015-11-14T09:00:00Z,18.8820,124.0580,0,-3.5,2.2,-0.02,0.01,28.05,0.5,213,15,-0.224,-0.17,0011171111171111
5300574,82381,2015-11-14T12:00:00Z,18.8650,124.0330,0,-3.5,0.5,-0.02,0,28,0.5,213,15,-0.185,-0.185,0011171111171111
5300574,82381,2015-11-14T15:00:00Z,18.8460,124.0200,0,-4.6,-1.1,-0.03,-0.01,27.95,0.5,213,15,-0.073,-0.391,0011171111171111
5300574,82381,2015-11-14T18:00:00Z,18.7890,124.0180,0,-4.8,-2.9,-0.04,-0.02,27.89,0.5,213,15,-0.175,-0.201,0011171111171111
5300574,82381,2015-11-14T21:00:00Z,18.8070,123.9840,0,-5.9,-2.8,-0.06,-0.03,27.87,0.5,213,15,-0.229,0.113,0011171111171111
5300574,82381,2015-11-15T00:00:00Z,18.8110,123.9710,0,,,,,27.9,0.5,213,15,-0.161,0.046,0011179999171111
5300574,82381,2015-11-15T03:00:00Z,18.8160,123.9510,0,,,,,27.98,0.5,213,15,-0.151,0.046,0011179999171111
5300574,82381,2015-11-15T06:00:00Z,18.8200,123.9400,0,,,,,28.03,0.5,213,15,-0.073,0.036,0011179999171111
5300574,82381,2015-11-15T09:00:00Z,18.8230,123.9360,0,,,,,28.01,0.5,213,15,-0.068,0.067,0011179999171111
5300574,82381,2015-11-15T12:00:00Z,18.8330,123.9260,0,,,,,27.97,0.5,213,15,-0.049,0.026,0011179999171111
5300574,82381,2015-12-06T00:00:00Z,19.7590,124.4060,0,-8,4.1,-0.1,0.05,26.85,0.5,213,15,0.107,0.159,0011171111171111
5300574,82381,2015-12-06T03:00:00Z,19.7760,124.4080,0,-7.5,3.1,-0.08,0.04,26.87,0.5,213,15,0.058,0.231,0011171111171111
5300574,82381,2015-12-06T06:00:00Z,19.8040,124.4180,0,-5.1,5.5,-0.04,0.03,26.87,0.5,213,15,0.179,0.268,0011171111171111
5300574,82381,2015-12-06T09:00:00Z,19.8280,124.4450,0,-1.3,2.7,-0.01,0.01,26.86,0.5,213,15,0.237,0.206,0011171111171111
5300574,82381,2015-12-06T12:00:00Z,19.8440,124.4670,0,-5.9,1.5,-0.01,-0.03,26.85,0.5,213,15,0.208,0.165,0011171111171111
5300574,82381,2015-12-06T15:00:00Z,19.8600,124.4880,0,-5.3,1.5,-0.04,0.02,26.82,0.5,213,15,0.145,0.237,0011171111171111
5300574,82381,2015-12-06T18:00:00Z,19.8900,124.4970,0,0.4,2.2,-0.03,0.02,26.8,0.5,213,15,0.126,0.298,0011171111171111
5300574,82381,2015-12-06T21:00:00Z,19.9180,124.5140,0,-2.5,0.3,-0.01,0,26.79,0.5,213,15,0.164,0.242,0011171111171111
5300574,82381,2015-12-07T00:00:00Z,19.9370,124.5310,0,1.2,-4.9,-0.03,-0.04,26.8,0.5,213,15,0.111,0.237,0011171111171111
5300574,82381,2015-12-07T03:00:00Z,19.9640,124.5370,0,-5.9,-6.7,-0.07,-0.09,26.81,0.5,213,15,0.106,0.34,0011171111171111
5300574,82381,2015-12-07T06:00:00Z,20.0030,124.5530,0,-6.1,-8.4,-0.11,-0.13,26.82,0.5,213,15,0.179,0.381,0011171111171111
5300574,82381,2015-12-07T09:00:00Z,20.0380,124.5740,0,-7.8,-7.6,-0.12,-0.12,26.81,0.5,213,15,0.237,0.334,0011171111171111
5300574,82381,2015-12-07T12:00:00Z,20.0680,124.6020,0,-7.1,-5.4,-0.12,-0.07,26.8,0.5,213,15,0.188,0.257,0011171111171111
5300574,82381,2015-12-07T15:00:00Z,20.0880,124.6130,0,-6.9,-4.8,-0.1,-0.06,26.78,0.5,213,15,0.014,0.257,0011171111171111
5300574,82381,2015-12-07T18:00:00Z,20.1180,124.6050,0,-8.3,-2.9,-0.1,-0.07,26.76,0.5,213,15,-0.058,0.442,0011171111171111
