PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
21957,2016-01-21T21:00:00Z,42.7470,146.5550,1.9,0,011117
21957,2016-01-21T22:00:00Z,42.7430,146.5430,1.9,0,011117
21957,2016-01-21T23:00:00Z,42.7090,146.5820,2,0,011117
21957,2016-01-22T00:00:00Z,42.7090,146.5820,1.9,0,011117
21957,2016-01-22T01:00:00Z,42.6800,146.6000,1.9,0,011117
21957,2016-01-22T02:00:00Z,42.6820,146.5990,1.9,0,011117
21957,2016-01-22T03:00:00Z,42.6570,146.6220,1.9,0,011117
21957,2016-01-22T04:00:00Z,42.6570,146.6220,1.9,0,011117
21957,2016-01-22T05:00:00Z,42.6390,146.6320,1.8,0,011117
21957,2016-01-22T06:00:00Z,42.6390,146.6320,1.9,0,011117
21957,2016-01-22T07:00:00Z,42.6150,146.6540,2,0,011117
21957,2016-01-22T08:00:00Z,42.6150,146.6540,2,0,011117
21957,2016-01-22T09:00:00Z,42.5960,146.6890,1.9,0,011117
21957,2016-01-22T10:00:00Z,42.5800,146.7120,1.9,0,011117
21957,2016-01-22T11:00:00Z,42.5560,146.7400,1.9,0,011117
21957,2016-01-22T12:00:00Z,42.5360,146.7350,1.9,0,011117
21957,2016-01-22T13:00:00Z,42.5360,146.7350,1.9,0,011117
21957,2016-01-22T14:00:00Z,42.5060,146.7720,1.9,0,011117
21957,2016-01-22T15:00:00Z,42.5060,146.7720,1.9,0,011117
21957,2016-01-22T16:00:00Z,42.5060,146.7720,1.9,0,011117
21957,2016-01-22T17:00:00Z,42.4910,146.7590,1.9,0,011117
21957,2016-01-22T19:00:00Z,42.4910,146.7590,2,0,011117
21957,2016-01-22T20:00:00Z,42.4680,146.8510,2,0,014417
21957,2016-01-22T21:00:00Z,42.4670,146.8290,2,0,011117
21957,2016-01-22T22:00:00Z,42.4680,146.8270,2,0,011117
21957,2016-01-22T23:00:00Z,42.4680,146.8680,2,0,011117
21957,2016-01-23T00:00:00Z,42.4680,146.8680,2,0,011117
21957,2016-01-23T01:00:00Z,42.4570,146.8910,2,0,011117
21957,2016-01-23T02:00:00Z,42.4570,146.8910,2,0,011117
21957,2016-01-23T03:00:00Z,42.4570,146.8910,2,0,011117
21957,2016-01-23T04:00:00Z,42.4500,146.9110,2,0,011117
21957,2016-01-23T05:00:00Z,42.4430,146.9250,2,0,011117
21957,2016-01-23T06:00:00Z,42.4430,146.9250,2,0,011117
21957,2016-01-23T07:00:00Z,42.4430,146.9250,2,0,011117
21957,2016-01-23T08:00:00Z,42.4270,146.9500,2,0,011117
21957,2016-01-23T09:00:00Z,42.4280,146.9610,2,0,011117
21957,2016-01-23T10:00:00Z,42.4240,146.9820,2,0,011117
21957,2016-01-23T11:00:00Z,42.4240,146.9820,2,0,011117
21957,2016-01-23T12:00:00Z,42.4220,147.0080,2,0,011117
21957,2016-01-23T13:00:00Z,42.4220,147.0080,2.3,0,011117
21957,2016-01-23T14:00:00Z,42.4220,147.0080,2.3,0,011117
21957,2016-01-23T16:00:00Z,42.4280,147.0560,2.3,0,011117
21957,2016-01-23T17:00:00Z,42.4260,147.0920,2.2,0,011117
21957,2016-01-23T18:00:00Z,42.4230,147.1370,2.2,0,011117
21957,2016-01-23T19:00:00Z,42.4210,147.1320,2.2,0,011117
21957,2016-01-23T20:00:00Z,42.4210,147.1590,2.2,0,011117
21957,2016-01-23T21:00:00Z,42.4160,147.1620,2.2,0,011117
21957,2016-01-23T22:00:00Z,42.4140,147.1900,2.2,0,011117
21957,2016-01-23T23:00:00Z,42.4140,147.2010,2.3,0,011117
