PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2902990,149981,2017-08-17T13:31:12Z,27.0140,128.9560,00111
2902990,149981,2017-08-17T14:14:48Z,27.0150,128.9540,00144
2902990,149981,2017-08-17T17:27:21Z,27.0420,128.9590,00144
2902990,149981,2017-08-17T19:06:25Z,27.0520,128.9620,00144
2902990,149981,2017-08-17T19:20:44Z,27.0550,128.9450,00144
2902990,149981,2017-08-17T20:35:28Z,27.0650,128.9430,00144
2902990,149981,2017-08-17T20:46:50Z,27.0680,128.9410,00144
2902990,149981,2017-08-17T20:59:18Z,27.0660,128.9400,00144
2902990,149981,2017-08-17T22:18:20Z,27.0750,128.9420,00144
2902990,149981,2017-08-17T22:20:00Z,27.0750,128.9390,00144
2902990,149981,2017-08-17T22:38:47Z,27.0740,128.9390,00144
2902990,149981,2017-08-17T23:18:15Z,27.0790,128.9440,00144
2902990,149981,2017-08-17T23:56:46Z,27.0820,128.9390,00144
