PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
5100722,127383,2017-08-13T00:00:00Z,24.9897,128.3834,30.79,0,0011117
5100722,127383,2017-08-13T01:00:00Z,24.9769,128.3793,31.38,0,0011117
5100722,127383,2017-08-13T02:00:00Z,24.9704,128.3757,31.66,0,0011117
5100722,127383,2017-08-13T03:00:00Z,24.9706,128.3757,31.87,0,0011117
5100722,127383,2017-08-13T04:00:00Z,24.9655,128.3687,32.05,0,0011117
5100722,127383,2017-08-13T05:00:00Z,24.9655,128.3687,31.77,0,0011117
5100722,127383,2017-08-13T06:00:00Z,24.9655,128.3687,31.71,0,0011117
5100722,127383,2017-08-13T07:00:00Z,24.9679,128.3706,31.64,0,0011117
5100722,127383,2017-08-13T08:00:00Z,24.9668,128.3781,31.53,0,0011117
5100722,127383,2017-08-13T09:00:00Z,24.9709,128.3860,31.42,0,0011117
5100722,127383,2017-08-13T10:00:00Z,24.9625,128.3982,31.1,0,0011117
5100722,127383,2017-08-13T11:00:00Z,24.9610,128.4044,30.91,0,0011117
5100722,127383,2017-08-13T12:00:00Z,24.9519,128.4102,30.68,0,0011117
5100722,127383,2017-08-13T13:00:00Z,24.9505,128.4053,30.68,0,0011117
5100722,127383,2017-08-13T14:00:00Z,24.9505,128.4053,30.73,0,0011117
5100722,127383,2017-08-13T15:00:00Z,24.9505,128.4053,30.78,0,0011117
5100722,127383,2017-08-13T16:00:00Z,24.9421,128.4282,30.77,0,0011117
5100722,127383,2017-08-13T17:00:00Z,24.9433,128.4274,30.77,0,0011117
5100722,127383,2017-08-13T18:00:00Z,24.9433,128.4274,30.73,0,0011117
5100722,127383,2017-08-13T19:00:00Z,24.9421,128.4282,30.68,0,0011117
5100722,127383,2017-08-13T20:00:00Z,24.9326,128.4349,30.63,0,0011117
5100722,127383,2017-08-13T21:00:00Z,24.9329,128.4404,30.61,0,0011117
