PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2903193,162011,2017-08-13T12:16:41Z,26.5800,129.8410,00111
2903193,162011,2017-08-13T13:14:12Z,26.5940,129.8450,00144
2903193,162011,2017-08-13T13:57:22Z,26.6040,129.8440,00144
2903193,162011,2017-08-13T18:11:33Z,26.6800,129.8650,00144
2903193,162011,2017-08-13T19:43:58Z,26.6940,129.8780,00144
2903193,162011,2017-08-13T19:53:06Z,26.6970,129.8780,00144
2903193,162011,2017-08-13T20:36:59Z,26.7020,129.8780,00144
2903193,162011,2017-08-13T21:23:52Z,26.7100,129.8820,00144
2903193,162011,2017-08-13T21:24:10Z,26.7110,129.8800,00144
2903193,162011,2017-08-13T22:19:39Z,26.7210,129.8790,00144
2903193,162011,2017-08-13T23:05:38Z,26.7320,129.8790,00144
2903193,162011,2017-08-13T23:51:05Z,26.7390,129.8860,00144
2903193,162011,2017-08-13T23:55:08Z,26.7390,129.8870,00144
