PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2903186,162004,2017-08-17T12:33:22Z,25.0980,131.3440,00111
2903186,162004,2017-08-17T13:31:05Z,25.0890,131.3430,00144
2903186,162004,2017-08-17T14:14:35Z,25.0880,131.3430,00144
2903186,162004,2017-08-17T17:27:35Z,25.0420,131.3270,00144
2903186,162004,2017-08-17T19:07:31Z,25.0260,131.3150,00144
2903186,162004,2017-08-17T19:19:53Z,25.0240,131.3170,00144
2903186,162004,2017-08-17T20:36:03Z,25.0110,131.3080,00144
2903186,162004,2017-08-17T20:39:44Z,25.0130,131.3070,00144
2903186,162004,2017-08-17T20:47:25Z,25.0120,131.3040,00144
2903186,162004,2017-08-17T20:59:14Z,25.0100,131.3020,00144
2903186,162004,2017-08-17T22:18:58Z,24.9900,131.2910,00144
2903186,162004,2017-08-17T22:20:13Z,24.9900,131.2910,00144
2903186,162004,2017-08-17T22:38:09Z,24.9830,131.2830,00144
2903186,162004,2017-08-17T23:14:48Z,24.9760,131.2810,00144
