PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER,DATA_MODE
2901169,80611,2008-12-20T16:40:27Z,21.4710,118.7130,4.3,25.514,34.251,4.3,25.514,34.251,00111111111,0060_80611_025,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,20/03/2020 13:26:22,Primary sampling: discrete,1,1,D
2901169,80611,2008-12-20T16:40:27Z,21.4710,118.7130,9.3,25.509,34.251,9.3,25.509,34.251,00111111111,0060_80611_025,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,20/03/2020 13:26:22,Primary sampling: discrete,1,1,D
2901169,80611,2008-12-20T16:40:27Z,21.4710,118.7130,19.6,25.516,34.251,19.6,25.516,34.251,00111111111,0060_80611_025,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,20/03/2020 13:26:22,Primary sampling: discrete,1,1,D
2901169,80611,2008-12-20T16:40:27Z,21.4710,118.7130,29.5,25.516,34.251,29.5,25.516,34.251,00111111111,0060_80611_025,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,20/03/2020 13:26:22,Primary sampling: discrete,1,1,D
2901169,80611,2008-12-20T16:40:27Z,21.4710,118.7130,39.3,25.522,34.251,39.3,25.522,34.251,00111111111,0060_80611_025,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,20/03/2020 13:26:22,Primary sampling: discrete,1,1,D
2901169,80611,2008-12-20T16:40:27Z,21.4710,118.7130,48.9,25.523,34.25,48.9,25.523,34.25,00111111111,0060_80611_025,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,20/03/2020 13:26:22,Primary sampling: discrete,1,1,D
2901169,80611,2008-12-20T16:40:27Z,21.4710,118.7130,58.7,25.522,34.25,58.7,25.522,34.25,00111111111,0060_80611_025,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,20/03/2020 13:26:22,Primary sampling: discrete,1,1,D
2901169,80611,2008-12-20T16:40:27Z,21.4710,118.7130,68.8,25.525,34.25,68.8,25.525,34.25,00111111111,0060_80611_025,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,20/03/2020 13:26:22,Primary sampling: discrete,1,1,D
2901169,80611,2008-12-20T16:40:27Z,21.4710,118.7130,79.2,25.528,34.25,79.2,25.528,34.25,00111111111,0060_80611_025,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,20/03/2020 13:26:22,Primary sampling: discrete,1,1,D
2901169,80611,2008-12-20T16:40:27Z,21.4710,118.7130,89.5,25.529,34.25,89.5,25.529,34.25,00111111111,0060_80611_025,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,20/03/2020 13:26:22,Primary sampling: discrete,1,1,D
2901169,80611,2008-12-20T16:40:27Z,21.4710,118.7130,99.5,25.526,34.251,99.5,25.526,34.2511,00111111111,0060_80611_025,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,20/03/2020 13:26:22,Primary sampling: discrete,1,1,D
2901169,80611,2008-12-20T16:40:27Z,21.4710,118.7130,109.3,25.511,34.251,109.3,25.511,34.2535,00111111111,0060_80611_025,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,20/03/2020 13:26:22,Primary sampling: discrete,1,1,D
2901169,80611,2008-12-20T16:40:27Z,21.4710,118.7130,119.7,24.762,34.332,119.7,24.762,34.3405,00111111111,0060_80611_025,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,20/03/2020 13:26:22,Primary sampling: discrete,1,1,D
2901169,80611,2008-12-20T16:40:27Z,21.4710,118.7130,129.1,22.477,34.53,129.1,22.477,34.5324,00111111111,0060_80611_025,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,20/03/2020 13:26:22,Primary sampling: discrete,1,1,D
2901169,80611,2008-12-20T16:40:27Z,21.4710,118.7130,139.2,21.745,34.479,139.2,21.745,34.4833,00111111111,0060_80611_025,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,20/03/2020 13:26:22,Primary sampling: discrete,1,1,D
2901169,80611,2008-12-20T16:40:27Z,21.4710,118.7130,149.4,20.506,34.436,149.4,20.506,34.4398,00111111111,0060_80611_025,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,20/03/2020 13:26:22,Primary sampling: discrete,1,1,D
2901169,80611,2008-12-20T16:40:27Z,21.4710,118.7130,159.4,19.52,34.495,159.4,19.52,34.4986,00111111111,0060_80611_025,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,20/03/2020 13:26:22,Primary sampling: discrete,1,1,D
2901169,80611,2008-12-20T16:40:27Z,21.4710,118.7130,169.8,18.488,34.517,169.8,18.488,34.5193,00111111111,0060_80611_025,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,20/03/2020 13:26:22,Primary sampling: discrete,1,1,D
2901169,80611,2008-12-20T16:40:27Z,21.4710,118.7130,179.4,17.888,34.525,179.4,17.888,34.5283,00111111111,0060_80611_025,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,20/03/2020 13:26:22,Primary sampling: discrete,1,1,D
2901169,80611,2008-12-20T16:40:27Z,21.4710,118.7130,189,17.058,34.538,189,17.058,34.5411,00111111111,0060_80611_025,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,20/03/2020 13:26:22,Primary sampling: discrete,1,1,D
2901169,80611,2008-12-20T16:40:27Z,21.4710,118.7130,198.8,16.26,34.542,198.8,16.26,34.5436,00111111111,0060_80611_025,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,20/03/2020 13:26:22,Primary sampling: discrete,1,1,D
2901169,80611,2008-12-20T16:40:27Z,21.4710,118.7130,239.3,14.554,34.521,239.3,14.554,34.5229,00111111111,0060_80611_025,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,20/03/2020 13:26:22,Primary sampling: discrete,1,1,D
