PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2901169,80611,2008-12-20T16:44:07Z,21.4710,118.7130,00111
2901169,80611,2008-12-20T18:25:41Z,21.4500,118.7170,00111
2901169,80611,2008-12-20T20:20:49Z,21.4500,118.7200,00111
2901169,80611,2008-12-20T21:22:47Z,21.4460,118.7170,00111
2901169,80611,2008-12-20T21:58:43Z,21.4450,118.7140,00111
2901169,80611,2008-12-21T01:23:41Z,21.4570,118.6910,00111
2901169,80611,2008-12-21T01:28:27Z,21.4560,118.6920,00111
2901169,80611,2008-12-21T03:03:03Z,21.4520,118.7000,00111
2901169,80611,2008-12-23T17:53:12Z,21.3130,118.7160,00111
2901169,80611,2008-12-23T20:48:06Z,21.3080,118.7040,00111
2901169,80611,2008-12-23T22:26:22Z,21.3060,118.6980,00111
2901169,80611,2008-12-23T22:28:34Z,21.3090,118.6910,00111
2901169,80611,2008-12-24T00:23:42Z,21.3080,118.6760,00111
2901169,80611,2008-12-24T01:52:26Z,21.3180,118.6730,00111
2901169,80611,2008-12-24T02:03:48Z,21.3180,118.6670,00111
2901169,80611,2008-12-26T17:20:42Z,21.1660,118.6400,00111
2901169,80611,2008-12-26T19:02:16Z,21.1730,118.6140,00111
2901169,80611,2008-12-26T19:35:16Z,21.1480,118.6070,00111
2901169,80611,2008-12-26T20:11:34Z,21.1740,118.5990,00111
2901169,80611,2008-12-26T21:50:56Z,21.1860,118.5830,00111
2901169,80611,2008-12-27T00:44:22Z,21.1990,118.5500,00111
2901169,80611,2008-12-27T01:02:20Z,21.2000,118.5430,00111
2901169,80611,2008-12-27T02:24:06Z,21.2070,118.5220,00111
2901169,80611,2008-12-27T02:42:04Z,21.2100,118.5230,00111
2901169,80611,2008-12-29T18:29:53Z,21.3160,118.4240,00111
2901169,80611,2008-12-29T20:04:51Z,21.3020,118.4110,00111
2901169,80611,2008-12-29T21:17:05Z,21.3000,118.4010,00111
2901169,80611,2008-12-29T21:44:57Z,21.2980,118.3950,00111
2901169,80611,2008-12-29T22:56:49Z,21.2960,118.3720,00111
2901169,80611,2008-12-30T01:14:41Z,21.2930,118.3530,00111
2901169,80611,2008-12-30T01:39:15Z,21.2990,118.3520,00111
2901169,80611,2008-12-30T02:54:47Z,21.3070,118.3390,00111
