PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2900834,52905,2008-12-22T02:42:42Z,16.8160,116.4240,00111
2900834,52905,2008-12-22T02:46:27Z,16.8160,116.4230,00111
2900834,52905,2008-12-22T05:27:12Z,16.8040,116.3840,00111
2900834,52905,2008-12-22T07:08:12Z,16.8080,116.3570,00111
2900834,52905,2008-12-22T08:24:27Z,16.7960,116.3440,00111
2900834,52905,2008-12-22T08:43:42Z,16.7990,116.3420,00111
2900834,52905,2008-12-22T10:03:57Z,16.7970,116.3280,00111
2900834,52905,2008-12-22T10:22:12Z,16.8000,116.3200,00111
2900834,52905,2008-12-26T02:47:45Z,16.8500,116.1280,00111
2900834,52905,2008-12-26T03:03:30Z,16.8490,116.1240,00111
2900834,52905,2008-12-26T04:46:15Z,16.8460,116.0980,00111
2900834,52905,2008-12-26T06:27:45Z,16.8480,116.0750,00111
2900834,52905,2008-12-26T09:18:00Z,16.8440,116.0390,00111
2900834,52905,2008-12-30T02:55:17Z,16.9510,115.8580,00111
2900834,52905,2008-12-30T03:20:02Z,16.9510,115.8500,00111
2900834,52905,2008-12-30T08:28:32Z,16.9710,115.7780,00111
2900834,52905,2008-12-30T08:51:17Z,16.9740,115.7680,00111
2900834,52905,2008-12-30T10:12:02Z,16.9890,115.7600,00111
