PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
2900834,52905,2008-12-22T01:57:43Z,16.8160,116.4240,4.6,25.911,33.524,4.6,25.911,33.524,00111111111,3111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 23:27:44,Primary sampling: discrete [],1,1
2900834,52905,2008-12-22T01:57:43Z,16.8160,116.4240,9.6,25.91,33.525,9.6,25.91,33.525,00111111111,3111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 23:27:44,Primary sampling: discrete [],1,1
2900834,52905,2008-12-22T01:57:43Z,16.8160,116.4240,14.6,25.909,33.525,14.6,25.909,33.525,00111111111,3111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 23:27:44,Primary sampling: discrete [],1,1
2900834,52905,2008-12-22T01:57:43Z,16.8160,116.4240,19.5,25.91,33.525,19.5,25.91,33.525,00111111111,3111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 23:27:44,Primary sampling: discrete [],1,1
2900834,52905,2008-12-22T01:57:43Z,16.8160,116.4240,24.4,25.911,33.525,24.4,25.911,33.525,00111111111,3111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 23:27:44,Primary sampling: discrete [],1,1
2900834,52905,2008-12-22T01:57:43Z,16.8160,116.4240,29.2,25.911,33.526,29.2,25.911,33.526,00111111111,3111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 23:27:44,Primary sampling: discrete [],1,1
2900834,52905,2008-12-22T01:57:43Z,16.8160,116.4240,34.4,25.913,33.525,34.4,25.913,33.525,00111111111,3111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 23:27:44,Primary sampling: discrete [],1,1
2900834,52905,2008-12-22T01:57:43Z,16.8160,116.4240,39.5,25.915,33.526,39.5,25.915,33.526,00111111111,3111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 23:27:44,Primary sampling: discrete [],1,1
2900834,52905,2008-12-22T01:57:43Z,16.8160,116.4240,44.4,25.913,33.526,44.4,25.913,33.526,00111111111,3111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 23:27:44,Primary sampling: discrete [],1,1
2900834,52905,2008-12-22T01:57:43Z,16.8160,116.4240,49.4,25.908,33.528,49.4,25.908,33.528,00111111111,3111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 23:27:44,Primary sampling: discrete [],1,1
2900834,52905,2008-12-22T01:57:43Z,16.8160,116.4240,54.5,25.864,33.556,54.5,25.864,33.556,00111111111,3111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 23:27:44,Primary sampling: discrete [],1,1
2900834,52905,2008-12-22T01:57:43Z,16.8160,116.4240,59.7,23.973,34.069,59.7,23.973,34.069,00111111111,3111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 23:27:44,Primary sampling: discrete [],1,1
2900834,52905,2008-12-22T01:57:43Z,16.8160,116.4240,64.4,22.322,34.283,64.4,22.322,34.283,00111111111,3111,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 23:27:44,Primary sampling: discrete [],1,1
