PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
2900823,52871,2008-12-20T23:55:14Z,20.2570,119.0310,179.4,15.853,34.568,178,15.853,34.568,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=1.40 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-20T23:55:14Z,20.2570,119.0310,199.2,15.293,34.558,197.8,15.293,34.558,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=1.40 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-20T23:55:14Z,20.2570,119.0310,224.5,14.699,34.543,223.1,14.699,34.543,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=1.40 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-20T23:55:14Z,20.2570,119.0310,249.5,13.777,34.511,248.1,13.777,34.511,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=1.40 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-20T23:55:14Z,20.2570,119.0310,274.4,13.106,34.495,273,13.106,34.495,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=1.40 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-20T23:55:14Z,20.2570,119.0310,299.6,12.378,34.476,298.2,12.378,34.476,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=1.40 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-20T23:55:14Z,20.2570,119.0310,324.1,11.851,34.463,322.7,11.851,34.463,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=1.40 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-20T23:55:14Z,20.2570,119.0310,349.5,10.93,34.447,348.1,10.93,34.447,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=1.40 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-20T23:55:14Z,20.2570,119.0310,377.5,,,376.1,,,00111199199,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=1.40 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-20T23:55:14Z,20.2570,119.0310,,10.185,34.435,,10.185,34.435,00111911911,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=1.40 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-20T23:55:14Z,20.2570,119.0310,449.3,,,447.9,,,00111199199,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=1.40 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-20T23:55:14Z,20.2570,119.0310,499.2,8.647,34.425,497.8,8.647,34.425,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=1.40 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-20T23:55:14Z,20.2570,119.0310,549.1,7.993,34.427,547.7,7.993,34.427,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=1.40 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-20T23:55:14Z,20.2570,119.0310,599.3,7.429,34.435,597.9,7.429,34.435,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=1.40 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-20T23:55:14Z,20.2570,119.0310,673.9,6.854,34.445,672.5,6.854,34.445,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=1.40 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-20T23:55:14Z,20.2570,119.0310,749.4,6.397,34.456,748,6.397,34.456,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=1.40 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-20T23:55:14Z,20.2570,119.0310,824.4,6.002,34.466,823,6.002,34.466,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=1.40 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-20T23:55:14Z,20.2570,119.0310,899.6,5.43,34.484,898.2,5.43,34.484,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=1.40 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-20T23:55:14Z,20.2570,119.0310,999.5,4.76,34.503,998.1,4.76,34.503,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=1.40 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-20T23:55:14Z,20.2570,119.0310,1099.1,4.208,34.53,1097.7,4.208,34.53,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=1.40 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-20T23:55:14Z,20.2570,119.0310,1199.3,3.593,34.555,1197.9,3.593,34.555,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=1.40 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-20T23:55:14Z,20.2570,119.0310,1215.5,3.556,34.557,1214.1,3.556,34.557,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=1.40 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,6.5,25.898,33.579,4.2,25.898,33.579,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,9.1,25.898,33.579,6.8,25.898,33.579,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,14.4,25.901,33.579,12.1,25.901,33.579,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,19.3,25.902,33.579,17,25.902,33.579,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,24.6,25.894,33.579,22.3,25.894,33.579,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,,25.902,33.579,,25.902,33.579,00111911911,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,34.3,25.903,33.578,32,25.903,33.578,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,39.9,25.586,33.733,37.6,25.586,33.733,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,44.7,,33.968,42.4,,33.968,00111191191,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,49.4,24.896,34.043,47.1,24.896,34.043,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,54.6,24.775,34.121,52.3,24.775,34.121,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,59.3,24.779,34.194,57,24.779,34.194,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,64.1,24.823,34.23,61.8,24.823,34.23,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,69.4,24.84,34.243,67.1,24.84,34.243,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,74.6,24.856,34.265,72.3,24.856,34.265,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,79.7,24.814,34.264,77.4,24.814,34.264,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,84.4,24.794,34.301,82.1,24.794,34.301,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,89.8,24.242,34.333,87.5,24.242,34.333,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,94.7,23.65,34.376,92.4,23.65,34.376,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,99.7,22.897,34.461,97.4,22.897,34.461,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,104.8,22.282,34.563,102.5,22.282,34.563,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,109.5,21.87,34.601,107.2,21.87,34.601,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,119.4,21.284,34.632,117.1,21.284,34.632,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,129.6,20.926,34.638,127.3,20.926,34.638,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,139.4,19.817,34.622,137.1,19.817,34.622,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,159.4,18.992,34.628,157.1,18.992,34.628,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,179.4,17.996,34.613,177.1,17.996,34.613,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,199.3,17.168,34.6,197,17.168,34.6,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,224.6,14.956,34.541,222.3,14.956,34.541,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,249.5,13.735,34.514,247.2,13.735,34.514,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,274.4,13.021,34.494,272.1,13.021,34.494,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,299.3,12.486,34.479,297,12.486,34.479,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,324.5,12.017,34.467,322.2,12.017,34.467,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,349.4,11.344,34.45,347.1,11.344,34.45,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,374.7,10.674,34.437,372.4,10.674,34.437,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,399.4,10.252,34.431,397.1,10.252,34.431,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,449.4,9.488,34.42,447.1,9.488,34.42,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,499.5,9,34.421,497.2,9,34.421,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,549.4,8.603,34.422,547.1,8.603,34.422,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,599.5,7.844,34.426,597.2,7.844,34.426,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
2900823,52871,2008-12-24T23:57:54Z,20.3450,118.7740,674.3,7.272,34.434,672,7.272,34.434,00111111111,3008,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=2.30 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,20/11/2018 22:56:40,Primary sampling: discrete [],1,1
