PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
2900825,52883,2008-12-21T00:46:37Z,19.7530,116.9540,4.7,24.452,33.754,4.7,24.452,33.754,00111111111,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:20:20,Primary sampling: discrete [],1,1
2900825,52883,2008-12-21T00:46:37Z,19.7530,116.9540,9.7,24.452,33.754,9.7,24.452,33.754,00111111111,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:20:20,Primary sampling: discrete [],1,1
2900825,52883,2008-12-21T00:46:37Z,19.7530,116.9540,14.4,24.455,33.754,14.4,24.455,33.754,00111111111,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:20:20,Primary sampling: discrete [],1,1
2900825,52883,2008-12-21T00:46:37Z,19.7530,116.9540,19.5,24.455,33.754,19.5,24.455,33.754,00111111111,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:20:20,Primary sampling: discrete [],1,1
2900825,52883,2008-12-21T00:46:37Z,19.7530,116.9540,24.4,24.443,33.757,24.4,24.443,33.757,00111111111,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:20:20,Primary sampling: discrete [],1,1
2900825,52883,2008-12-21T00:46:37Z,19.7530,116.9540,29.4,24.381,33.768,29.4,24.381,33.768,00111111111,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:20:20,Primary sampling: discrete [],1,1
2900825,52883,2008-12-21T00:46:37Z,19.7530,116.9540,34.5,24.18,33.801,34.5,24.18,33.801,00111111111,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:20:20,Primary sampling: discrete [],1,1
2900825,52883,2008-12-21T00:46:37Z,19.7530,116.9540,39.4,24.023,33.824,39.4,24.023,33.824,00111111111,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:20:20,Primary sampling: discrete [],1,1
2900825,52883,2008-12-21T00:46:37Z,19.7530,116.9540,44.2,24.005,33.827,44.2,24.005,33.827,00111111111,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:20:20,Primary sampling: discrete [],1,1
2900825,52883,2008-12-21T00:46:37Z,19.7530,116.9540,49.2,23.983,33.831,49.2,23.983,33.831,00111111111,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:20:20,Primary sampling: discrete [],1,1
2900825,52883,2008-12-21T00:46:37Z,19.7530,116.9540,54.6,23.969,33.834,54.6,23.969,33.834,00111111111,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:20:20,Primary sampling: discrete [],1,1
2900825,52883,2008-12-21T00:46:37Z,19.7530,116.9540,59.7,23.955,33.837,59.7,23.955,33.837,00111111111,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:20:20,Primary sampling: discrete [],1,1
2900825,52883,2008-12-21T00:46:37Z,19.7530,116.9540,64.5,23.951,33.838,64.5,23.951,33.838,00111111111,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:20:20,Primary sampling: discrete [],1,1
2900825,52883,2008-12-21T00:46:37Z,19.7530,116.9540,69.5,23.948,33.838,69.5,23.948,33.838,00111111111,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:20:20,Primary sampling: discrete [],1,1
