PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2901118,79481,2008-12-22T02:43:12Z,16.1080,118.1360,00111
2901118,79481,2008-12-22T02:47:10Z,16.1040,118.1370,00111
2901118,79481,2008-12-22T05:27:00Z,16.0980,118.1460,00111
2901118,79481,2008-12-22T08:23:10Z,16.0970,118.1590,00111
2901118,79481,2008-12-22T08:42:04Z,16.0990,118.1540,00111
2901118,79481,2008-12-22T10:04:12Z,16.0960,118.1550,00111
2901118,79481,2008-12-23T02:27:30Z,16.1580,118.2360,00111
2901118,79481,2008-12-23T05:17:36Z,16.1540,118.2310,00111
2901118,79481,2008-12-23T06:59:06Z,16.1580,118.2290,00111
2901118,79481,2008-12-23T08:10:58Z,16.1810,118.2400,00111
2901118,79481,2008-12-23T08:17:16Z,16.1780,118.2300,00111
2901118,79481,2008-12-23T09:53:24Z,16.1970,118.2350,00111
2901118,79481,2008-12-23T09:56:54Z,16.1930,118.2430,00111
2901118,79481,2008-12-26T01:25:13Z,16.1840,118.2480,00111
2901118,79481,2008-12-26T02:48:31Z,16.1890,118.2510,00111
2901118,79481,2008-12-26T03:03:27Z,16.1920,118.2510,00111
2901118,79481,2008-12-26T04:46:35Z,16.2050,118.2660,00111
2901118,79481,2008-12-26T06:26:41Z,16.2110,118.2820,00111
2901118,79481,2008-12-26T09:16:47Z,16.2160,118.3100,00111
2901118,79481,2008-12-27T02:42:53Z,16.2830,118.4070,00111
2901118,79481,2008-12-27T04:35:35Z,16.2970,118.4300,00111
2901118,79481,2008-12-27T06:16:23Z,16.3090,118.4480,00111
2901118,79481,2008-12-27T08:23:33Z,16.3210,118.4700,00111
2901118,79481,2008-12-27T09:06:29Z,16.3240,118.4760,00111
2901118,79481,2008-12-27T10:02:29Z,16.3230,118.4900,00111
2901118,79481,2008-12-30T01:39:35Z,16.3080,118.4560,00111
2901118,79481,2008-12-30T02:55:11Z,16.3150,118.4640,00111
2901118,79481,2008-12-30T03:19:27Z,16.3200,118.4690,00111
2901118,79481,2008-12-30T05:44:49Z,16.3240,118.5060,00111
2901118,79481,2008-12-30T08:30:15Z,16.3260,118.5510,00111
2901118,79481,2008-12-30T10:10:07Z,16.3280,118.5700,00111
2901118,79481,2008-12-31T02:32:13Z,16.3440,118.6850,00111
2901118,79481,2008-12-31T02:59:59Z,16.3500,118.6840,00111
2901118,79481,2008-12-31T08:20:07Z,16.4250,118.7280,00111
2901118,79481,2008-12-31T08:27:21Z,16.4060,118.7290,00111
2901118,79481,2008-12-31T09:59:59Z,16.4120,118.7490,00111
