PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER,DATA_MODE
2901172,80614,2008-12-28T04:20:54Z,20.9770,120.0670,4.6,25.5,34.283,4.6,25.5,34.283,00111111222,0063_80614_008,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,TNPD: APEX float that truncated negative pressure drift; Unknown surface pressure drift (not corrected); Druck serial number greater than 2324175, no detectable T/S anomaly, indicative 20 db error applies,PRES,24/03/2020 01:15:07,Primary sampling: discrete,1,1,D
2901172,80614,2008-12-28T04:20:54Z,20.9770,120.0670,9.6,25.503,34.283,9.6,25.503,34.283,00111111222,0063_80614_008,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,TNPD: APEX float that truncated negative pressure drift; Unknown surface pressure drift (not corrected); Druck serial number greater than 2324175, no detectable T/S anomaly, indicative 20 db error applies,PRES,24/03/2020 01:15:07,Primary sampling: discrete,1,1,D
2901172,80614,2008-12-28T04:20:54Z,20.9770,120.0670,19.6,25.506,34.284,19.6,25.506,34.284,00111111222,0063_80614_008,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,TNPD: APEX float that truncated negative pressure drift; Unknown surface pressure drift (not corrected); Druck serial number greater than 2324175, no detectable T/S anomaly, indicative 20 db error applies,PRES,24/03/2020 01:15:07,Primary sampling: discrete,1,1,D
2901172,80614,2008-12-28T04:20:54Z,20.9770,120.0670,29.4,25.508,34.285,29.4,25.508,34.2851,00111111222,0063_80614_008,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,TNPD: APEX float that truncated negative pressure drift; Unknown surface pressure drift (not corrected); Druck serial number greater than 2324175, no detectable T/S anomaly, indicative 20 db error applies,PRES,24/03/2020 01:15:07,Primary sampling: discrete,1,1,D
2901172,80614,2008-12-28T04:20:54Z,20.9770,120.0670,39.2,25.477,34.278,39.2,25.477,34.2781,00111111222,0063_80614_008,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,TNPD: APEX float that truncated negative pressure drift; Unknown surface pressure drift (not corrected); Druck serial number greater than 2324175, no detectable T/S anomaly, indicative 20 db error applies,PRES,24/03/2020 01:15:07,Primary sampling: discrete,1,1,D
2901172,80614,2008-12-28T04:20:54Z,20.9770,120.0670,49.2,25.445,34.271,49.2,25.445,34.2711,00111111222,0063_80614_008,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,TNPD: APEX float that truncated negative pressure drift; Unknown surface pressure drift (not corrected); Druck serial number greater than 2324175, no detectable T/S anomaly, indicative 20 db error applies,PRES,24/03/2020 01:15:07,Primary sampling: discrete,1,1,D
2901172,80614,2008-12-28T04:20:54Z,20.9770,120.0670,59.4,25.422,34.281,59.4,25.422,34.2817,00111111222,0063_80614_008,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,TNPD: APEX float that truncated negative pressure drift; Unknown surface pressure drift (not corrected); Druck serial number greater than 2324175, no detectable T/S anomaly, indicative 20 db error applies,PRES,24/03/2020 01:15:07,Primary sampling: discrete,1,1,D
2901172,80614,2008-12-28T04:20:54Z,20.9770,120.0670,69.5,25.224,34.291,69.5,25.224,34.2937,00111111222,0063_80614_008,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,TNPD: APEX float that truncated negative pressure drift; Unknown surface pressure drift (not corrected); Druck serial number greater than 2324175, no detectable T/S anomaly, indicative 20 db error applies,PRES,24/03/2020 01:15:07,Primary sampling: discrete,1,1,D
2901172,80614,2008-12-28T04:20:54Z,20.9770,120.0670,79.7,24.457,34.391,79.7,24.457,34.3976,00111111222,0063_80614_008,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,TNPD: APEX float that truncated negative pressure drift; Unknown surface pressure drift (not corrected); Druck serial number greater than 2324175, no detectable T/S anomaly, indicative 20 db error applies,PRES,24/03/2020 01:15:07,Primary sampling: discrete,1,1,D
2901172,80614,2008-12-28T04:20:54Z,20.9770,120.0670,89.4,22.507,34.212,89.4,22.507,34.215,00111111222,0063_80614_008,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,TNPD: APEX float that truncated negative pressure drift; Unknown surface pressure drift (not corrected); Druck serial number greater than 2324175, no detectable T/S anomaly, indicative 20 db error applies,PRES,24/03/2020 01:15:07,Primary sampling: discrete,1,1,D
