PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,54.9,25.516,33.692,54.9,25.516,33.692,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,59.7,23.619,34.078,59.7,23.619,34.078,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,64.6,23.186,34.118,64.6,23.186,34.118,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,69.4,22.603,34.17,69.4,22.603,34.17,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,74.7,21.703,34.238,74.7,21.703,34.238,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,79.5,20.85,34.313,79.5,20.85,34.313,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,84.7,20.469,34.345,84.7,20.469,34.345,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,89.3,19.698,34.412,89.3,19.698,34.412,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,94.6,19.536,34.425,94.6,19.536,34.425,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,99.4,19.419,34.433,99.4,19.419,34.433,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,104.7,19.17,34.451,104.7,19.17,34.451,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,109.5,18.551,34.495,109.5,18.551,34.495,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,119.6,18.03,34.521,119.6,18.03,34.521,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,129.5,17.788,34.53,129.5,17.788,34.53,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,139.5,17.001,34.561,139.5,17.001,34.561,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,159.4,16.328,34.568,159.4,16.328,34.568,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,179.3,15.943,34.566,179.3,15.943,34.566,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,199.4,15.248,34.559,199.4,15.248,34.559,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,224.5,14.455,34.541,224.5,14.455,34.541,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,249.4,13.549,34.516,249.4,13.549,34.516,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,274.5,12.107,34.477,274.5,12.107,34.477,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,299.6,11.401,34.458,299.6,11.401,34.458,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,324.5,10.964,34.452,324.5,10.964,34.452,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,349.3,10.611,34.447,349.3,10.611,34.447,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,374.4,10.395,34.442,374.4,10.395,34.442,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,399.4,10.118,34.437,399.4,10.118,34.437,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,449.3,9.133,34.43,449.3,9.133,34.43,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,499.3,8.429,34.43,499.3,8.429,34.43,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,549.3,7.729,34.437,549.3,7.729,34.437,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,599.3,7.204,34.448,599.3,7.204,34.448,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,674.4,6.612,34.461,674.4,6.612,34.461,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,749.1,5.879,34.48,749.1,5.879,34.48,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,824.4,5.298,34.497,824.4,5.298,34.497,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,899.2,4.845,34.515,899.2,4.845,34.515,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,999.5,4.452,34.531,999.5,4.452,34.531,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,1099.5,3.922,34.552,1099.5,3.922,34.552,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,1199.8,3.586,34.566,1199.8,3.586,34.566,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-22T01:17:35Z,16.1080,118.1360,1205.2,3.551,34.568,1205.2,3.551,34.568,00111111111,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,24/10/2018 18:25:40,Primary sampling: discrete [],1,1
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,50.6,26.481,,50.6,26.481,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,1
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,54.8,26.111,,54.8,26.111,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,1
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,59.7,25.442,,59.7,25.442,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,1
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,64.6,24.317,,64.6,24.317,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,1
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,69.7,23.476,,69.7,23.476,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,1
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,74.9,22.5,,74.9,22.5,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,1
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,79.9,22.137,,79.9,22.137,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,1
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,84.8,21.075,,84.8,21.075,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,1
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,89.8,20.829,,89.8,20.829,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,1
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,94.7,20.674,,94.7,20.674,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,1
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,99.5,20.247,,99.5,20.247,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,1
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,104.7,19.693,,104.7,19.693,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,1
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,109.8,19.403,,109.8,19.403,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,1
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,119.8,18.373,,119.8,18.373,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,1
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,129.8,17.995,,129.8,17.995,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,1
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,139.6,17.649,,139.6,17.649,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,1
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,47,26.495,,47,26.495,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,4
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,49.7,25.499,,49.7,25.499,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,4
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,54.7,23.705,,54.7,23.705,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,4
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,59.8,22.624,,59.8,22.624,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,4
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,64.7,22.147,,64.7,22.147,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,4
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,69.6,21.608,,69.6,21.608,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,4
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,74.5,21.33,,74.5,21.33,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,4
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,79.6,20.885,,79.6,20.885,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,4
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,84.8,20.805,,84.8,20.805,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,4
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,89.8,20.444,,89.8,20.444,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,4
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,94.5,19.907,,94.5,19.907,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,4
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,99.6,19.589,,99.6,19.589,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,4
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,104.8,19.486,,104.8,19.486,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,4
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,109.7,19.004,,109.7,19.004,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,4
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,119.6,18.319,,119.6,18.319,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,4
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,129.6,18.04,,129.6,18.04,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,4
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,,17.646,,,17.646,,00111919919,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,4
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,4.3,27.112,,4.3,27.112,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,7
2901118,79481,2008-12-23T02:24:56Z,16.1580,118.2360,9.8,27.11,,9.8,27.11,,00111119119,3157,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:36:31,Bounce sampling: discrete [],1,7
