PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2901154,40947,2008-12-20T07:51:48Z,21.3680,121.8600,00111
2901154,40947,2008-12-20T08:47:54Z,21.3720,121.8340,00111
2901154,40947,2008-12-20T09:31:54Z,21.3720,121.8330,00111
2901154,40947,2008-12-20T12:55:02Z,21.3630,121.7930,00111
2901154,40947,2008-12-20T12:56:08Z,21.3620,121.7890,00111
2901154,40947,2008-12-20T14:35:08Z,21.3560,121.7700,00111
2901154,40947,2008-12-20T16:44:34Z,21.3570,121.7520,00111
2901154,40947,2008-12-20T18:25:24Z,21.3680,121.7520,00111
2901154,40947,2008-12-30T08:51:50Z,20.7440,121.4100,00111
2901154,40947,2008-12-30T10:11:24Z,20.7690,121.3880,00111
2901154,40947,2008-12-30T12:23:24Z,20.8040,121.3730,00111
2901154,40947,2008-12-30T12:49:26Z,20.8030,121.3660,00111
2901154,40947,2008-12-30T14:02:24Z,20.8230,121.3400,00111
2901154,40947,2008-12-30T14:31:00Z,20.8360,121.3230,00111
2901154,40947,2008-12-30T18:20:10Z,20.9130,121.2390,00111
