PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2901170,80612,2008-12-20T20:20:43Z,20.2080,120.2020,00111
2901170,80612,2008-12-20T21:21:35Z,20.2190,120.2070,00111
2901170,80612,2008-12-20T21:58:37Z,20.2230,120.2090,00111
2901170,80612,2008-12-21T01:23:13Z,20.2340,120.2230,00111
2901170,80612,2008-12-21T01:24:19Z,20.2370,120.2270,00111
2901170,80612,2008-12-21T03:04:03Z,20.2460,120.2380,00144
2901170,80612,2008-12-21T03:05:31Z,20.2430,120.2480,00144
2901170,80612,2008-12-21T03:57:13Z,20.1590,120.1740,00144
2901170,80612,2008-12-21T05:39:31Z,20.2280,120.2600,00111
2901170,80612,2008-12-23T20:46:56Z,20.1690,120.3160,00111
2901170,80612,2008-12-23T20:47:40Z,20.1670,120.3160,00111
2901170,80612,2008-12-23T22:27:02Z,20.1710,120.3190,00111
2901170,80612,2008-12-24T00:25:06Z,20.1660,120.2970,00111
2901170,80612,2008-12-24T02:04:06Z,20.1640,120.2810,00111
2901170,80612,2008-12-24T05:08:32Z,20.1570,120.2480,00111
2901170,80612,2008-12-24T06:47:32Z,20.1470,120.2230,00111
2901170,80612,2008-12-24T07:53:54Z,20.1360,120.2040,00111
2901170,80612,2008-12-26T19:36:08Z,20.1240,120.2570,00111
2901170,80612,2008-12-26T20:12:48Z,20.1360,120.2650,00111
2901170,80612,2008-12-26T21:15:30Z,20.1420,120.2790,00111
2901170,80612,2008-12-26T21:53:38Z,20.1450,120.2910,00111
2901170,80612,2008-12-27T00:45:14Z,20.1340,120.3060,00111
2901170,80612,2008-12-27T01:03:34Z,20.1300,120.3040,00111
2901170,80612,2008-12-27T02:23:08Z,20.1220,120.2910,00111
2901170,80612,2008-12-27T04:35:30Z,20.1010,120.2520,00111
2901170,80612,2008-12-27T06:18:10Z,20.1110,120.2300,00111
2901170,80612,2008-12-29T20:05:09Z,20.0760,120.2240,00111
2901170,80612,2008-12-29T21:15:55Z,20.0850,120.2240,00111
2901170,80612,2008-12-29T21:44:09Z,20.0890,120.2210,00111
2901170,80612,2008-12-29T22:58:13Z,20.0990,120.2090,00111
2901170,80612,2008-12-30T01:13:53Z,20.1310,120.2070,00111
2901170,80612,2008-12-30T01:39:11Z,20.1350,120.2050,00111
2901170,80612,2008-12-30T02:55:05Z,20.1420,120.2090,00111
2901170,80612,2008-12-30T05:45:13Z,20.1420,120.2010,00111
2901170,80612,2008-12-30T07:10:17Z,20.1530,120.2130,00111
