PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2900825,52883,2008-12-21T01:23:09Z,19.7530,116.9540,00111
2900825,52883,2008-12-21T01:26:21Z,19.7530,116.9570,00111
2900825,52883,2008-12-21T03:04:29Z,19.7360,116.9700,00111
2900825,52883,2008-12-21T03:05:33Z,19.7380,116.9730,00111
2900825,52883,2008-12-21T08:36:45Z,19.6580,116.9550,00111
2900825,52883,2008-12-21T09:08:29Z,19.6520,116.9460,00111
2900825,52883,2008-12-21T10:17:49Z,19.6410,116.9280,00111
2900825,52883,2008-12-22T02:40:51Z,19.6370,116.9190,00111
2900825,52883,2008-12-22T02:47:15Z,19.6370,116.9150,00111
2900825,52883,2008-12-22T05:29:23Z,19.6120,116.9180,00111
2900825,52883,2008-12-22T08:24:03Z,19.5780,116.9030,00111
2900825,52883,2008-12-22T08:43:15Z,19.5760,116.8980,00111
2900825,52883,2008-12-22T10:05:23Z,19.5540,116.8800,00111
2900825,52883,2008-12-25T01:31:10Z,19.5660,116.5630,00111
2900825,52883,2008-12-25T01:45:02Z,19.5610,116.5590,00111
2900825,52883,2008-12-25T03:10:22Z,19.5570,116.5530,00111
2900825,52883,2008-12-25T04:58:06Z,19.5420,116.5370,00111
2900825,52883,2008-12-25T06:39:10Z,19.5290,116.5150,00111
2900825,52883,2008-12-25T09:11:58Z,19.5030,116.4770,00111
2900825,52883,2008-12-25T09:30:06Z,19.4990,116.4770,00111
2900825,52883,2008-12-26T02:47:56Z,19.4290,116.4880,00111
2900825,52883,2008-12-26T03:02:36Z,19.4270,116.4910,00111
2900825,52883,2008-12-26T04:46:36Z,19.4040,116.4960,00111
2900825,52883,2008-12-26T06:27:08Z,19.3810,116.4800,00111
2900825,52883,2008-12-26T08:48:28Z,19.3510,116.4710,00111
2900825,52883,2008-12-29T01:37:26Z,19.2660,116.3090,00111
2900825,52883,2008-12-29T03:17:58Z,19.2480,116.3210,00111
2900825,52883,2008-12-29T05:56:22Z,19.2160,116.3300,00111
2900825,52883,2008-12-29T08:43:34Z,19.1820,116.3430,00111
2900825,52883,2008-12-29T09:16:38Z,19.1740,116.3340,00111
2900825,52883,2008-12-29T10:23:50Z,19.1550,116.3350,00111
2900825,52883,2008-12-30T02:53:26Z,19.1190,116.3350,00111
2900825,52883,2008-12-30T03:20:38Z,19.1110,116.3330,00111
2900825,52883,2008-12-30T05:46:30Z,19.0830,116.3520,00111
2900825,52883,2008-12-30T08:30:46Z,19.0470,116.3860,00111
2900825,52883,2008-12-30T10:10:46Z,19.0230,116.3830,00111
