PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2900825,52883,2009-01-03T03:02:21Z,18.8430,116.3730,00111
2900825,52883,2009-01-03T05:03:41Z,18.8310,116.3800,00111
2900825,52883,2009-01-03T06:45:01Z,18.8220,116.3800,00111
2900825,52883,2009-01-03T09:25:33Z,18.8020,116.3980,00111
2900825,52883,2009-01-06T00:55:43Z,18.7150,116.3340,00111
2900825,52883,2009-01-06T01:51:43Z,18.7140,116.3330,00111
2900825,52883,2009-01-06T02:36:31Z,18.7120,116.3380,00111
2900825,52883,2009-01-06T04:32:15Z,18.7120,116.3400,00111
2900825,52883,2009-01-06T06:13:19Z,18.7060,116.3420,00111
2900825,52883,2009-01-06T08:49:35Z,18.6930,116.3500,00111
2900825,52883,2009-01-06T09:23:43Z,18.6860,116.3500,00111
2900825,52883,2009-01-06T10:28:47Z,18.6790,116.3520,00111
2900825,52883,2009-01-07T02:15:41Z,18.6340,116.3950,00111
2900825,52883,2009-01-07T03:09:33Z,18.6310,116.3990,00111
2900825,52883,2009-01-07T06:01:33Z,18.6100,116.3930,00111
2900825,52883,2009-01-07T08:35:57Z,18.5880,116.3970,00111
2900825,52883,2009-01-07T10:18:37Z,18.5780,116.4040,00111
