PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
41575,2009-01-03T00:00:00Z,22.3730,121.0240,25.8,0,011117
41575,2009-01-03T00:20:00Z,22.3160,121.0240,,0,014497
41575,2009-01-03T00:30:00Z,22.3160,121.0240,,0,011197
41575,2009-01-03T00:50:00Z,22.3160,121.0240,,0,011197
41575,2009-01-03T01:00:00Z,22.3160,121.0240,25.8,0,011117
41575,2009-01-03T01:20:00Z,22.4000,121.0180,,0,014497
41575,2009-01-03T01:30:00Z,22.4000,121.0180,,0,011197
41575,2009-01-03T01:50:00Z,22.4110,121.0160,,0,011197
41575,2009-01-03T02:00:00Z,22.4110,121.0160,25.8,0,011117
41575,2009-01-03T02:20:00Z,22.4110,121.0160,,0,011197
41575,2009-01-03T02:30:00Z,22.4110,121.0160,,0,011197
41575,2009-01-03T02:50:00Z,22.4110,121.0160,,0,011197
41575,2009-01-03T03:00:00Z,22.4110,121.0160,25.8,0,011117
41575,2009-01-03T03:20:00Z,22.4110,121.0160,,0,011197
41575,2009-01-03T03:30:00Z,22.4110,121.0160,,0,011197
41575,2009-01-03T03:50:00Z,22.4110,121.0160,,0,011197
41575,2009-01-03T04:00:00Z,22.4110,121.0160,,0,011197
41575,2009-01-03T04:20:00Z,22.4440,121.0020,,0,014497
41575,2009-01-03T04:30:00Z,22.4440,121.0020,,0,011197
41575,2009-01-03T04:50:00Z,22.4440,121.0020,,0,011197
41575,2009-01-03T05:00:00Z,22.4440,121.0020,25.8,0,011117
41575,2009-01-03T05:20:00Z,22.4440,121.0020,,0,011197
41575,2009-01-03T05:30:00Z,22.4440,121.0020,,0,011197
41575,2009-01-03T05:50:00Z,22.4440,121.0020,,0,011197
41575,2009-01-03T06:00:00Z,22.4440,121.0020,,0,011197
41575,2009-01-03T06:20:00Z,22.4440,121.0020,,0,011197
41575,2009-01-03T06:30:00Z,22.4440,121.0020,,0,011197
41575,2009-01-03T06:50:00Z,22.4440,121.0020,,0,011197
41575,2009-01-03T07:00:00Z,22.4440,121.0020,,0,011197
41575,2009-01-03T07:20:00Z,22.4440,121.0020,,0,011197
41575,2009-01-03T07:30:00Z,22.4440,121.0020,,0,011197
41575,2009-01-03T07:50:00Z,22.4440,121.0020,,0,011197
41575,2009-01-03T08:00:00Z,22.4440,121.0020,25.6,0,011117
41575,2009-01-03T08:20:00Z,22.4670,121.0000,,0,014497
41575,2009-01-03T08:30:00Z,22.4670,121.0000,,0,011197
41575,2009-01-03T08:50:00Z,22.4670,121.0000,,0,011197
41575,2009-01-03T09:00:00Z,22.4670,121.0000,25.6,0,011117
41575,2009-01-03T10:20:00Z,22.4710,120.9990,,0,011197
41575,2009-01-03T10:30:00Z,22.4710,120.9990,,0,011197
41575,2009-01-03T10:50:00Z,22.4710,120.9990,,0,011197
41575,2009-01-03T11:00:00Z,22.5100,120.9910,25.6,0,014417
41575,2009-01-03T11:10:00Z,22.5090,120.9950,,0,011197
41575,2009-01-03T11:20:00Z,22.5090,120.9950,,0,011197
41575,2009-01-03T11:30:00Z,22.5090,120.9950,,0,011197
41575,2009-01-03T11:40:00Z,22.5090,120.9950,,0,011197
41575,2009-01-03T11:50:00Z,22.5090,120.9950,,0,011197
41575,2009-01-03T12:00:00Z,22.5090,120.9950,25.6,0,011117
41575,2009-01-03T12:20:00Z,22.5100,120.9910,,0,011197
41575,2009-01-03T12:30:00Z,22.5100,120.9910,,0,011197
41575,2009-01-03T12:50:00Z,22.5100,120.9910,,0,011197
41575,2009-01-03T13:00:00Z,22.5100,120.9910,25.6,0,011117
41575,2009-01-03T13:20:00Z,22.5100,120.9910,,0,011197
41575,2009-01-03T13:30:00Z,22.5310,120.9960,,0,014497
41575,2009-01-03T13:50:00Z,22.5310,120.9960,,0,011197
41575,2009-01-03T14:00:00Z,22.5310,120.9960,25.6,0,011117
41575,2009-01-03T14:20:00Z,22.5310,120.9960,,0,011197
41575,2009-01-03T14:30:00Z,22.5310,120.9960,,0,011197
41575,2009-01-03T14:50:00Z,22.5310,120.9960,,0,011197
41575,2009-01-03T15:00:00Z,22.5310,120.9960,25.6,0,011117
41575,2009-01-03T16:20:00Z,22.5310,120.9960,,0,011197
41575,2009-01-03T16:30:00Z,22.5310,120.9960,,0,011197
41575,2009-01-03T16:50:00Z,22.5310,120.9960,,0,011197
41575,2009-01-03T17:00:00Z,22.5310,120.9960,25.6,0,011117
41575,2009-01-03T18:20:00Z,22.5440,120.9950,,0,011197
41575,2009-01-03T18:30:00Z,22.5440,120.9950,,0,011197
41575,2009-01-03T18:50:00Z,22.5440,120.9950,,0,011197
41575,2009-01-03T19:00:00Z,22.5440,120.9950,25.6,0,011117
41575,2009-01-03T19:20:00Z,22.5440,120.9950,,0,011197
41575,2009-01-03T19:30:00Z,22.5440,120.9950,,0,011197
41575,2009-01-03T19:50:00Z,22.5440,120.9950,,0,011197
41575,2009-01-03T20:00:00Z,22.5440,120.9950,25.6,0,011117
41575,2009-01-03T20:20:00Z,22.5400,120.9860,,0,011197
41575,2009-01-03T20:30:00Z,22.5400,120.9860,,0,011197
41575,2009-01-03T20:50:00Z,22.5400,120.9860,,0,011197
41575,2009-01-03T21:00:00Z,22.5400,120.9860,25.6,0,011117
41575,2009-01-03T21:20:00Z,22.5410,120.9890,,0,011197
41575,2009-01-03T21:30:00Z,22.5410,120.9890,,0,011197
41575,2009-01-03T21:50:00Z,22.5370,120.9890,,0,011197
41575,2009-01-03T22:00:00Z,22.5370,120.9890,25.6,0,011117
41575,2009-01-03T22:20:00Z,22.5370,120.9890,,0,011197
41575,2009-01-03T22:30:00Z,22.5370,120.9890,,0,011197
41575,2009-01-03T22:50:00Z,22.5370,120.9890,,0,011197
41575,2009-01-03T23:00:00Z,22.5370,120.9890,25.5,0,011117
41575,2009-01-03T23:20:00Z,22.5370,120.9890,,0,011197
41575,2009-01-03T23:30:00Z,22.5370,120.9890,,0,011197
41575,2009-01-03T23:50:00Z,22.5370,120.9890,,0,011197
41575,2009-01-04T00:00:00Z,22.5370,120.9890,25.6,0,011117
41575,2009-01-04T00:20:00Z,22.5290,120.9610,,0,014497
41575,2009-01-04T00:30:00Z,22.5290,120.9610,,0,011197
41575,2009-01-04T00:50:00Z,22.5290,120.9610,,0,011197
41575,2009-01-04T01:00:00Z,22.5290,120.9610,25.6,0,011117
41575,2009-01-04T01:20:00Z,22.5370,120.9890,,0,014497
41575,2009-01-04T01:30:00Z,22.5370,120.9890,,0,011197
41575,2009-01-04T01:50:00Z,22.5370,120.9890,,0,011197
41575,2009-01-04T02:00:00Z,22.5370,120.9890,,0,011197
41575,2009-01-04T03:20:00Z,22.5120,120.9710,,0,011197
41575,2009-01-04T03:30:00Z,22.5120,120.9710,,0,011197
41575,2009-01-04T03:50:00Z,22.4890,120.9520,,0,014497
41575,2009-01-04T04:00:00Z,22.4890,120.9520,25.5,0,011117
41575,2009-01-04T05:20:00Z,22.4890,120.9520,,0,011197
41575,2009-01-04T05:30:00Z,22.4890,120.9520,,0,011197
41575,2009-01-04T05:50:00Z,22.4890,120.9520,,0,011197
41575,2009-01-04T06:00:00Z,22.4890,120.9520,25.5,0,011117
41575,2009-01-04T06:20:00Z,22.4890,120.9520,,0,011197
41575,2009-01-04T06:30:00Z,22.4890,120.9520,,0,011197
41575,2009-01-04T06:50:00Z,22.4890,120.9520,,0,011197
41575,2009-01-04T07:00:00Z,22.4890,120.9520,25.4,0,011117
41575,2009-01-04T07:20:00Z,22.4890,120.9520,,0,011197
41575,2009-01-04T07:30:00Z,22.4890,120.9520,,0,011197
41575,2009-01-04T07:50:00Z,22.4890,120.9520,,0,011197
41575,2009-01-04T08:00:00Z,22.4890,120.9520,25.4,0,011117
41575,2009-01-04T08:20:00Z,22.4890,120.9520,,0,011197
