PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
22936,2009-01-08T01:04:00Z,24.6620,123.5170,24.4,0,011117
22936,2009-01-08T01:08:00Z,24.6770,123.5170,24.4,0,014417
22936,2009-01-08T01:52:00Z,24.6770,123.5170,24.4,0,011117
22936,2009-01-08T04:13:00Z,24.6770,123.5170,24.4,0,011117
22936,2009-01-08T05:58:00Z,24.6640,123.5510,24.5,0,011117
22936,2009-01-08T12:17:00Z,24.6640,123.5510,24.3,0,011117
22936,2009-01-08T13:59:00Z,24.6640,123.5510,24.3,0,011117
22936,2009-01-08T16:46:00Z,24.6640,123.5510,24.3,0,011117
22936,2009-01-08T16:50:00Z,24.7070,123.6010,24.3,0,014417
22936,2009-01-08T18:28:00Z,24.7070,123.6010,24.3,0,011117
22936,2009-01-08T18:31:00Z,24.7200,123.5960,24.3,0,014417
22936,2009-01-08T21:02:00Z,24.7320,123.6220,24.3,0,011117
22936,2009-01-08T21:08:00Z,24.7380,123.6080,24.3,0,014417
22936,2009-01-08T22:38:00Z,24.7380,123.6080,24.3,0,011117
