PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,39.3,24.04,,39.3,24.04,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,5
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,44.4,24.041,,44.4,24.041,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,5
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,,24.051,,,24.051,,00111919919,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,5
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,89.6,24.051,,89.6,24.051,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,5
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,94.5,24.053,,94.5,24.053,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,5
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,99.5,24.053,,99.5,24.053,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,5
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,104.6,24.053,,104.6,24.053,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,5
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,109.7,24.054,,109.7,24.054,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,5
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,119.9,24.04,,119.9,24.04,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,5
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,129.7,23.529,,129.7,23.529,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,5
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,39.8,24.078,,39.8,24.078,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,1
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,44.4,24.078,,44.4,24.078,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,1
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,49.8,24.08,,49.8,24.08,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,1
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,54.7,24.08,,54.7,24.08,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,1
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,59.4,24.081,,59.4,24.081,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,1
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,64.3,24.084,,64.3,24.084,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,1
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,69,24.084,,69,24.084,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,1
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,74.5,24.085,,74.5,24.085,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,1
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,79.3,24.086,,79.3,24.086,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,1
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,84.5,24.088,,84.5,24.088,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,1
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,89,24.088,,89,24.088,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,1
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,94,24.09,,94,24.09,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,1
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,99.5,24.091,,99.5,24.091,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,1
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,104.6,24.092,,104.6,24.092,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,1
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,109.3,24.093,,109.3,24.093,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,1
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,119.5,24.097,,119.5,24.097,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,1
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,129.4,24.099,,129.4,24.099,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,1
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,139.7,24.1,,139.7,24.1,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,1
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,39.4,24.033,,39.4,24.033,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,6
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,44.7,24.036,,44.7,24.036,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,6
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,49.7,24.035,,49.7,24.035,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,6
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,54.5,24.036,,54.5,24.036,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,6
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,59.3,24.038,,59.3,24.038,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,6
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,64.5,24.038,,64.5,24.038,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,6
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,69.6,24.039,,69.6,24.039,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,6
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,74.4,24.038,,74.4,24.038,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,6
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,79.7,24.037,,79.7,24.037,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,6
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,84.3,24.041,,84.3,24.041,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,6
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,89.7,24.041,,89.7,24.041,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,6
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,94.6,24.043,,94.6,24.043,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,6
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,99.7,24.043,,99.7,24.043,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,6
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,104.8,24.042,,104.8,24.042,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,6
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,109.6,24.047,,109.6,24.047,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,6
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,119.7,24.045,,119.7,24.045,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,6
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,129.4,24.055,,129.4,24.055,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,6
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,139.4,24.057,,139.4,24.057,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,6
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,159.7,23.988,,159.7,23.988,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,6
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,4.6,24.027,,4.6,24.027,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,7
2900814,49681,2009-01-03T01:28:56Z,23.8480,127.4300,9.5,24.032,,9.5,24.032,,00111119119,2918,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:11:10,Bounce sampling: discrete [],1,7
