PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
42558,2009-01-04T12:10:00Z,25.3740,127.4800,,0,,,,,,,,,01119799999999
42558,2009-01-04T12:30:00Z,25.3740,127.4800,,0,,,,,,,,,01119799999999
42558,2009-01-04T12:40:00Z,25.3740,127.4800,,0,,,,,,,,,01119799999999
42558,2009-01-04T12:50:00Z,25.3740,127.4800,,0,,,,,,,,,01119799999999
42558,2009-01-04T13:00:00Z,25.3740,127.4800,,0,,,,,,,,,01119799999999
42558,2009-01-04T13:10:00Z,25.3740,127.4800,,0,,,,,,,,,01119799999999
42558,2009-01-04T13:20:00Z,25.3930,127.4710,,0,,,,,,,,,01449799999999
42558,2009-01-04T13:30:00Z,25.3740,127.4800,,0,,,,,,,,,01449799999999
42558,2009-01-04T13:40:00Z,25.3740,127.4800,23.1,0,,,,,,,,,01111799999999
42558,2009-01-04T15:00:00Z,25.3930,127.4710,,0,,,,,,,,,01119799999999
42558,2009-01-04T15:00:00Z,25.4050,127.4560,,0,-6.6,-1,-0.07,-0.02,211,15,-0.332,0.359,01119711111111
42558,2009-01-04T15:10:00Z,25.3930,127.4710,,0,,,,,,,,,01119799999999
42558,2009-01-04T15:30:00Z,25.3930,127.4710,,0,,,,,,,,,01119799999999
42558,2009-01-04T15:40:00Z,25.3930,127.4710,23.1,0,,,,,,,,,01111799999999
42558,2009-01-04T16:00:00Z,25.4130,127.4440,,0,,,,,,,,,01449799999999
42558,2009-01-04T16:10:00Z,25.4130,127.4440,,0,,,,,,,,,01119799999999
42558,2009-01-04T16:30:00Z,25.4130,127.4440,,0,,,,,,,,,01119799999999
42558,2009-01-04T16:40:00Z,25.4130,127.4440,23,0,,,,,,,,,01111799999999
42558,2009-01-04T18:00:00Z,25.4130,127.4440,,0,,,,,,,,,01119799999999
42558,2009-01-04T18:00:00Z,25.4420,127.4100,,0,-5.7,-2.7,-0.06,-0.03,211,15,-0.418,0.286,01119711111111
42558,2009-01-04T18:10:00Z,25.4130,127.4440,,0,,,,,,,,,01119799999999
42558,2009-01-04T18:30:00Z,25.4130,127.4440,,0,,,,,,,,,01119799999999
42558,2009-01-04T18:40:00Z,25.4130,127.4440,23.1,0,,,,,,,,,01111799999999
42558,2009-01-04T19:00:00Z,25.4550,127.3900,,0,,,,,,,,,01449799999999
42558,2009-01-04T19:10:00Z,25.4550,127.3900,,0,,,,,,,,,01119799999999
42558,2009-01-04T19:30:00Z,25.4550,127.3900,,0,,,,,,,,,01119799999999
42558,2009-01-04T19:40:00Z,25.4550,127.3900,23.1,0,,,,,,,,,01111799999999
42558,2009-01-04T20:00:00Z,25.4550,127.3800,,0,,,,,,,,,01119799999999
42558,2009-01-04T20:10:00Z,25.4550,127.3800,,0,,,,,,,,,01119799999999
42558,2009-01-04T20:30:00Z,25.4550,127.3800,,0,,,,,,,,,01119799999999
42558,2009-01-04T20:40:00Z,25.4600,127.3720,23.1,0,,,,,,,,,01441799999999
42558,2009-01-04T21:00:00Z,25.4610,127.3660,,0,,,,,,,,,01119799999999
42558,2009-01-04T21:00:00Z,25.4610,127.3660,,0,-4.7,-3.9,-0.06,-0.04,211,15,-0.255,0.175,01119711111111
42558,2009-01-04T21:10:00Z,25.4610,127.3660,,0,,,,,,,,,01119799999999
42558,2009-01-04T21:30:00Z,25.4610,127.3660,,0,,,,,,,,,01119799999999
42558,2009-01-04T21:40:00Z,25.4610,127.3660,23.1,0,,,,,,,,,01111799999999
42558,2009-01-04T22:00:00Z,25.4650,127.3590,,0,,,,,,,,,01119799999999
42558,2009-01-04T22:10:00Z,25.4650,127.3590,,0,,,,,,,,,01119799999999
42558,2009-01-04T22:30:00Z,25.4650,127.3590,,0,,,,,,,,,01119799999999
42558,2009-01-04T22:40:00Z,25.4720,127.3580,23.1,0,,,,,,,,,01111799999999
42558,2009-01-04T23:00:00Z,25.4650,127.3590,,0,,,,,,,,,01119799999999
42558,2009-01-04T23:10:00Z,25.4650,127.3590,,0,,,,,,,,,01119799999999
42558,2009-01-04T23:30:00Z,25.4650,127.3590,,0,,,,,,,,,01119799999999
42558,2009-01-04T23:40:00Z,25.4650,127.3590,23.1,0,,,,,,,,,01111799999999
42558,2009-01-05T00:00:00Z,25.4720,127.3580,,0,,,,,,,,,01119799999999
42558,2009-01-05T00:00:00Z,25.4760,127.3550,,0,-6.1,-4,-0.07,-0.04,211,15,-0.139,0.188,01119711111111
42558,2009-01-05T00:10:00Z,25.4810,127.3510,,0,,,,,,,,,01449799999999
42558,2009-01-05T00:30:00Z,25.4810,127.3510,,0,,,,,,,,,01119799999999
42558,2009-01-05T00:40:00Z,25.4810,127.3510,23.1,0,,,,,,,,,01111799999999
42558,2009-01-05T01:00:00Z,25.4810,127.3510,,0,,,,,,,,,01119799999999
42558,2009-01-05T01:10:00Z,25.4810,127.3510,,0,,,,,,,,,01119799999999
42558,2009-01-05T01:30:00Z,25.4810,127.3510,,0,,,,,,,,,01119799999999
42558,2009-01-05T01:40:00Z,25.4810,127.3510,23.1,0,,,,,,,,,01111799999999
42558,2009-01-05T02:00:00Z,25.4920,127.3450,,0,,,,,,,,,01119799999999
42558,2009-01-05T02:10:00Z,25.4920,127.3450,,0,,,,,,,,,01119799999999
42558,2009-01-05T02:30:00Z,25.4920,127.3450,,0,,,,,,,,,01119799999999
42558,2009-01-05T02:40:00Z,25.4920,127.3450,23.1,0,,,,,,,,,01111799999999
42558,2009-01-05T03:00:00Z,25.4920,127.3450,,0,,,,,,,,,01119799999999
42558,2009-01-05T03:00:00Z,25.4980,127.3360,,0,-6.5,-4,-0.08,-0.05,211,15,-0.229,0.264,01119711111111
42558,2009-01-05T03:10:00Z,25.4920,127.3450,,0,,,,,,,,,01119799999999
42558,2009-01-05T03:30:00Z,25.5120,127.3090,,0,,,,,,,,,01449799999999
42558,2009-01-05T03:40:00Z,25.5120,127.3090,23.1,0,,,,,,,,,01111799999999
42558,2009-01-05T04:00:00Z,25.5120,127.3090,,0,,,,,,,,,01119799999999
42558,2009-01-05T04:10:00Z,25.5120,127.3090,,0,,,,,,,,,01119799999999
42558,2009-01-05T04:30:00Z,25.5120,127.3090,,0,,,,,,,,,01119799999999
42558,2009-01-05T04:40:00Z,25.5120,127.3090,23.1,0,,,,,,,,,01111799999999
42558,2009-01-05T05:00:00Z,25.5120,127.3090,,0,,,,,,,,,01119799999999
42558,2009-01-05T05:10:00Z,25.5120,127.3090,,0,,,,,,,,,01119799999999
42558,2009-01-05T05:30:00Z,25.5120,127.3090,,0,,,,,,,,,01119799999999
42558,2009-01-05T05:40:00Z,25.5120,127.3090,23.1,0,,,,,,,,,01111799999999
42558,2009-01-05T06:00:00Z,25.5120,127.3090,,0,,,,,,,,,01119799999999
42558,2009-01-05T06:00:00Z,25.5280,127.3050,,0,-6.4,-4.3,-0.09,-0.07,211,15,-0.174,0.346,01119711111111
42558,2009-01-05T06:10:00Z,25.5120,127.3090,,0,,,,,,,,,01119799999999
42558,2009-01-05T06:30:00Z,25.5120,127.3090,,0,,,,,,,,,01119799999999
42558,2009-01-05T06:40:00Z,25.5120,127.3090,23.1,0,,,,,,,,,01111799999999
42558,2009-01-05T07:00:00Z,25.5120,127.3090,,0,,,,,,,,,01119799999999
42558,2009-01-05T07:10:00Z,25.5120,127.3090,,0,,,,,,,,,01119799999999
42558,2009-01-05T07:30:00Z,25.5120,127.3090,,0,,,,,,,,,01119799999999
42558,2009-01-05T07:40:00Z,25.5120,127.3090,23,0,,,,,,,,,01111799999999
42558,2009-01-05T08:00:00Z,25.5570,127.3020,,0,,,,,,,,,01449799999999
42558,2009-01-05T08:10:00Z,25.5570,127.3020,,0,,,,,,,,,01119799999999
42558,2009-01-05T08:30:00Z,25.5570,127.3020,,0,,,,,,,,,01119799999999
42558,2009-01-05T08:40:00Z,25.5570,127.3020,23,0,,,,,,,,,01111799999999
42558,2009-01-05T09:00:00Z,25.5650,127.2980,,0,-6.8,-5.5,-0.11,-0.1,211,15,-0.285,0.265,01119711111111
42558,2009-01-05T10:00:00Z,25.5650,127.2980,,0,,,,,,,,,01119799999999
42558,2009-01-05T10:10:00Z,25.5650,127.2980,,0,,,,,,,,,01119799999999
42558,2009-01-05T10:30:00Z,25.5650,127.2980,,0,,,,,,,,,01119799999999
42558,2009-01-05T10:40:00Z,25.5650,127.2980,23,0,,,,,,,,,01111799999999
42558,2009-01-05T11:00:00Z,25.5650,127.2980,,0,,,,,,,,,01119799999999
42558,2009-01-05T11:10:00Z,25.5650,127.2980,,0,,,,,,,,,01119799999999
42558,2009-01-05T11:30:00Z,25.5650,127.2980,,0,,,,,,,,,01119799999999
42558,2009-01-05T11:40:00Z,25.5650,127.2980,23,0,,,,,,,,,01111799999999
42558,2009-01-05T12:00:00Z,25.5790,127.2470,,0,,,,,,,,,01449799999999
42558,2009-01-05T12:00:00Z,25.5790,127.2440,,0,-6,-4.8,-0.13,-0.12,211,15,-0.404,0.109,01119711111111
42558,2009-01-05T12:10:00Z,25.5790,127.2470,,0,,,,,,,,,01119799999999
42558,2009-01-05T12:30:00Z,25.5790,127.2470,,0,,,,,,,,,01119799999999
42558,2009-01-05T12:40:00Z,25.5780,127.2280,23,0,,,,,,,,,01441799999999
42558,2009-01-05T13:00:00Z,25.5790,127.2300,,0,,,,,,,,,01119799999999
42558,2009-01-05T13:10:00Z,25.5790,127.2300,,0,,,,,,,,,01119799999999
42558,2009-01-05T13:30:00Z,25.5790,127.2300,,0,,,,,,,,,01119799999999
42558,2009-01-05T13:40:00Z,25.5790,127.2300,23,0,,,,,,,,,01111799999999
42558,2009-01-05T14:00:00Z,25.5790,127.2300,,0,,,,,,,,,01119799999999
42558,2009-01-05T14:10:00Z,25.5790,127.2300,,0,,,,,,,,,01119799999999
42558,2009-01-05T14:30:00Z,25.5790,127.2300,,0,,,,,,,,,01119799999999
42558,2009-01-05T14:40:00Z,25.5790,127.2300,22.9,0,,,,,,,,,01111799999999
42558,2009-01-05T15:00:00Z,25.5860,127.2110,,0,-6.7,-4.3,-0.09,-0.07,211,15,-0.298,0.132,01119711111111
42558,2009-01-05T16:00:00Z,25.6010,127.1850,,0,,,,,,,,,01119799999999
42558,2009-01-05T16:10:00Z,25.6010,127.1850,,0,,,,,,,,,01119799999999
42558,2009-01-05T16:30:00Z,25.6010,127.1850,,0,,,,,,,,,01119799999999
42558,2009-01-05T16:40:00Z,25.6010,127.1850,,0,,,,,,,,,01119799999999
42558,2009-01-05T18:00:00Z,25.6010,127.1870,,0,,,,,,,,,01119799999999
42558,2009-01-05T18:00:00Z,25.6050,127.1800,,0,-7.3,-4.6,-0.11,-0.07,211,15,-0.233,0.156,01119711111111
42558,2009-01-05T18:10:00Z,25.6010,127.1870,,0,,,,,,,,,01119799999999
42558,2009-01-05T18:30:00Z,25.6010,127.1870,,0,,,,,,,,,01119799999999
42558,2009-01-05T18:40:00Z,25.6010,127.1870,22.9,0,,,,,,,,,01111799999999
42558,2009-01-05T19:00:00Z,25.6010,127.1870,,0,,,,,,,,,01119799999999
42558,2009-01-05T19:10:00Z,25.6010,127.1870,,0,,,,,,,,,01119799999999
42558,2009-01-05T19:30:00Z,25.6010,127.1870,,0,,,,,,,,,01119799999999
42558,2009-01-05T19:40:00Z,25.6010,127.1870,22.9,0,,,,,,,,,01111799999999
42558,2009-01-05T20:00:00Z,25.6190,127.1730,,0,,,,,,,,,01449799999999
42558,2009-01-05T20:10:00Z,25.6190,127.1730,,0,,,,,,,,,01119799999999
42558,2009-01-05T20:30:00Z,25.6160,127.1660,,0,,,,,,,,,01119799999999
42558,2009-01-05T20:40:00Z,25.6160,127.1660,,0,,,,,,,,,01119799999999
42558,2009-01-05T21:00:00Z,25.6160,127.1660,,0,,,,,,,,,01119799999999
42558,2009-01-05T21:00:00Z,25.6160,127.1610,,0,-7.5,-4.2,-0.12,-0.08,211,15,-0.219,0.095,01119711111111
42558,2009-01-05T21:10:00Z,25.6180,127.1570,,0,,,,,,,,,01449799999999
42558,2009-01-05T21:30:00Z,25.6180,127.1570,,0,,,,,,,,,01119799999999
42558,2009-01-05T21:40:00Z,25.6180,127.1570,23,0,,,,,,,,,01111799999999
42558,2009-01-05T23:00:00Z,25.6180,127.1570,,0,,,,,,,,,01119799999999
42558,2009-01-05T23:10:00Z,25.6180,127.1570,,0,,,,,,,,,01119799999999
42558,2009-01-05T23:30:00Z,25.6180,127.1570,,0,,,,,,,,,01119799999999
42558,2009-01-05T23:40:00Z,25.6180,127.1570,23,0,,,,,,,,,01111799999999
42558,2009-01-06T00:00:00Z,25.6240,127.1300,,0,,,,,,,,,01119799999999
42558,2009-01-06T00:00:00Z,25.6230,127.1320,,0,-8.1,-4.1,-0.13,-0.07,211,15,-0.372,0.134,01119711111111
42558,2009-01-06T00:10:00Z,25.6240,127.1300,,0,,,,,,,,,01119799999999
42558,2009-01-06T00:30:00Z,25.6240,127.1300,,0,,,,,,,,,01119799999999
42558,2009-01-06T00:40:00Z,25.6300,127.1230,23,0,,,,,,,,,01441799999999
42558,2009-01-06T01:00:00Z,25.6370,127.1020,,0,,,,,,,,,01449799999999
42558,2009-01-06T01:10:00Z,25.6370,127.1020,,0,,,,,,,,,01119799999999
42558,2009-01-06T01:30:00Z,25.6370,127.1020,,0,,,,,,,,,01119799999999
42558,2009-01-06T01:40:00Z,25.6370,127.1020,23,0,,,,,,,,,01111799999999
42558,2009-01-06T03:00:00Z,25.6370,127.1090,,0,,,,,,,,,01119799999999
42558,2009-01-06T03:00:00Z,25.6420,127.0810,,0,-7.9,-2.7,-0.12,-0.04,211,15,-0.393,0.105,01119711111111
42558,2009-01-06T03:10:00Z,25.6370,127.1090,,0,,,,,,,,,01119799999999
42558,2009-01-06T03:30:00Z,25.6450,127.0570,,0,,,,,,,,,01449799999999
42558,2009-01-06T03:40:00Z,25.6450,127.0570,22.9,0,,,,,,,,,01111799999999
42558,2009-01-06T05:00:00Z,25.6450,127.0570,,0,,,,,,,,,01119799999999
42558,2009-01-06T05:10:00Z,25.6450,127.0570,,0,,,,,,,,,01119799999999
42558,2009-01-06T05:30:00Z,25.6450,127.0570,,0,,,,,,,,,01119799999999
42558,2009-01-06T05:40:00Z,25.6450,127.0570,23,0,,,,,,,,,01111799999999
42558,2009-01-06T06:00:00Z,25.6450,127.0570,,0,,,,,,,,,01119799999999
42558,2009-01-06T06:00:00Z,25.6440,127.0480,,0,-7.5,-1,-0.11,-0.03,211,15,-0.171,0.003,01119711111111
42558,2009-01-06T06:10:00Z,25.6450,127.0570,,0,,,,,,,,,01119799999999
42558,2009-01-06T06:30:00Z,25.6450,127.0570,,0,,,,,,,,,01119799999999
42558,2009-01-06T06:40:00Z,25.6450,127.0570,23,0,,,,,,,,,01111799999999
42558,2009-01-06T07:00:00Z,25.6420,127.0440,,0,,,,,,,,,01119799999999
42558,2009-01-06T07:10:00Z,25.6420,127.0440,,0,,,,,,,,,01119799999999
42558,2009-01-06T07:30:00Z,25.6420,127.0440,,0,,,,,,,,,01119799999999
42558,2009-01-06T07:40:00Z,25.6420,127.0440,23,0,,,,,,,,,01111799999999
42558,2009-01-06T08:00:00Z,25.6470,127.0390,,0,,,,,,,,,01119799999999
42558,2009-01-06T08:10:00Z,25.6470,127.0390,,0,,,,,,,,,01119799999999
42558,2009-01-06T08:30:00Z,25.6470,127.0390,,0,,,,,,,,,01119799999999
42558,2009-01-06T08:40:00Z,25.6470,127.0390,22.9,0,,,,,,,,,01111799999999
