PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
22930,2009-01-05T18:00:00Z,22.4100,123.9040,,0,-9.7,-2.9,-0.19,-0.05,211,15,0.014,-0.396,01119711111111
22930,2009-01-05T20:35:00Z,22.4200,123.9040,23.1,0,,,,,,,,,01111799999999
22930,2009-01-05T20:43:00Z,22.3760,123.9020,23.1,0,,,,,,,,,01441799999999
22930,2009-01-05T21:00:00Z,22.3710,123.9010,,0,-10.1,-2.1,-0.19,-0.04,211,15,-0.05,-0.384,01119711111111
22930,2009-01-05T22:18:00Z,22.3760,123.9020,,0,,,,,,,,,01119799999999
22930,2009-01-06T00:00:00Z,22.3350,123.8940,,0,-10.5,-1.6,-0.21,-0.03,211,15,-0.003,-0.332,01119711111111
22930,2009-01-06T00:57:00Z,22.3260,123.8920,23.1,0,,,,,,,,,01111799999999
22930,2009-01-06T01:48:00Z,22.3760,123.9020,23.2,0,,,,,,,,,01441799999999
22930,2009-01-06T02:39:00Z,22.3140,123.8990,23.2,0,,,,,,,,,01441799999999
22930,2009-01-06T03:00:00Z,22.3060,123.9000,,0,-10.5,-0.5,-0.21,-0.01,211,15,0.139,-0.277,01119711111111
22930,2009-01-06T04:33:00Z,22.3140,123.8990,23.2,0,,,,,,,,,01111799999999
22930,2009-01-06T06:00:00Z,22.2820,123.9230,,0,-10.2,0.7,-0.19,0,211,15,0.253,-0.237,01119711111111
22930,2009-01-06T07:43:00Z,22.3140,123.8990,23.2,0,,,,,,,,,01111799999999
22930,2009-01-06T08:53:00Z,22.3140,123.8990,23.2,0,,,,,,,,,01111799999999
22930,2009-01-06T09:00:00Z,22.2600,123.9540,,0,-9.8,-0.1,-0.17,0,211,15,0.304,-0.218,01119711111111
22930,2009-01-06T12:00:00Z,22.2390,123.9870,,0,-8.2,1.4,-0.17,0,211,15,0.277,-0.253,01119711111111
22930,2009-01-06T12:08:00Z,22.2440,123.9780,23.7,0,,,,,,,,,01111799999999
22930,2009-01-06T13:06:00Z,22.2320,123.9980,23.8,0,,,,,,,,,01111799999999
22930,2009-01-06T13:43:00Z,22.2320,123.9980,23.9,0,,,,,,,,,01111799999999
22930,2009-01-06T13:49:00Z,22.2170,124.0080,23.9,0,,,,,,,,,01441799999999
22930,2009-01-06T15:00:00Z,22.2110,124.0120,,0,-8.9,3.3,-0.12,0.04,211,15,0.211,-0.296,01119711111111
22930,2009-01-06T17:07:00Z,22.2170,124.0080,23.6,0,,,,,,,,,01111799999999
22930,2009-01-06T18:00:00Z,22.1820,124.0310,,0,-7.9,2,-0.11,0.04,211,15,0.181,-0.264,01119711111111
22930,2009-01-06T20:11:00Z,22.2170,124.0080,23.4,0,,,,,,,,,01111799999999
22930,2009-01-06T21:00:00Z,22.1590,124.0500,,0,-7.1,2.2,-0.08,0.02,211,15,0.171,-0.162,01119711111111
22930,2009-01-06T21:28:00Z,22.2170,124.0080,23.6,0,,,,,,,,,01111799999999
22930,2009-01-06T21:56:00Z,22.1550,124.0550,23.5,0,,,,,,,,,01441799999999
22930,2009-01-06T23:50:00Z,22.1550,124.0550,23.4,0,,,,,,,,,01111799999999
22930,2009-01-07T00:00:00Z,22.1500,124.0670,,0,-5.2,1.7,-0.05,0.01,211,15,0.216,-0.149,01119711111111
22930,2009-01-07T00:38:00Z,22.1480,124.0710,23.4,0,,,,,,,,,01111799999999
22930,2009-01-07T01:27:00Z,22.1550,124.0550,23.4,0,,,,,,,,,01111799999999
22930,2009-01-07T01:31:00Z,22.1440,124.0750,,0,,,,,,,,,01449799999999
22930,2009-01-07T03:00:00Z,22.1310,124.0950,,0,-5.5,2.2,-0.04,0.02,211,15,0.28,-0.27,01119711111111
22930,2009-01-07T04:27:00Z,22.1170,124.1110,23.6,0,,,,,,,,,01111799999999
22930,2009-01-07T06:00:00Z,22.0980,124.1260,,0,-4.8,0.9,-0.04,0.01,211,15,0.302,-0.361,01119711111111
22930,2009-01-07T06:04:00Z,22.1170,124.1110,24,0,,,,,,,,,01111799999999
22930,2009-01-07T07:25:00Z,22.1170,124.1110,,0,,,,,,,,,01119799999999
22930,2009-01-07T08:43:00Z,22.1170,124.1110,23.6,0,,,,,,,,,01111799999999
22930,2009-01-07T08:44:00Z,22.1170,124.1110,23.6,0,,,,,,,,,01111799999999
22930,2009-01-07T09:00:00Z,22.0600,124.1590,,0,-3.9,-0.9,-0.03,0,211,15,0.398,-0.31,01119711111111
22930,2009-01-07T09:06:00Z,22.0600,124.1590,23.9,0,,,,,,,,,01441799999999
22930,2009-01-07T10:18:00Z,22.0600,124.1590,23.8,0,,,,,,,,,01111799999999
22930,2009-01-07T11:44:00Z,22.0390,124.2330,23.7,0,,,,,,,,,01441799999999
22930,2009-01-07T12:00:00Z,22.0370,124.2090,,0,-3.7,-1.3,-0.02,-0.01,211,15,0.477,-0.204,01119711111111
22930,2009-01-07T12:34:00Z,22.0600,124.1590,23.6,0,,,,,,,,,01441799999999
22930,2009-01-07T12:41:00Z,22.0390,124.2330,23.6,0,,,,,,,,,01441799999999
22930,2009-01-07T13:29:00Z,22.0290,124.2350,23.6,0,,,,,,,,,01111799999999
22930,2009-01-07T14:22:00Z,22.0180,124.2560,23.8,0,,,,,,,,,01111799999999
22930,2009-01-07T15:00:00Z,22.0210,124.2580,,0,-5,1.4,-0.03,0,211,15,0.422,-0.153,01119711111111
22930,2009-01-07T18:00:00Z,22.0080,124.2980,,0,-2.7,0.4,-0.02,0,211,15,0.348,-0.128,01119711111111
22930,2009-01-07T18:42:00Z,22.0180,124.2560,23.7,0,,,,,,,,,01111799999999
22930,2009-01-07T19:49:00Z,22.0180,124.2560,23.6,0,,,,,,,,,01111799999999
22930,2009-01-07T21:00:00Z,21.9960,124.3310,,0,-3.6,-2.3,-0.02,-0.01,211,15,0.286,-0.115,01119711111111
22930,2009-01-07T21:07:00Z,22.0180,124.2560,23.7,0,,,,,,,,,01111799999999
22930,2009-01-07T21:25:00Z,22.0180,124.2560,23.7,0,,,,,,,,,01111799999999
22930,2009-01-08T00:00:00Z,21.9850,124.3580,,0,-1.2,-3.8,-0.02,-0.02,211,15,0.31,-0.229,01119711111111
22930,2009-01-08T00:14:00Z,21.9780,124.3690,23.7,0,,,,,,,,,01111799999999
22930,2009-01-08T00:17:00Z,21.9820,124.3560,23.7,0,,,,,,,,,01441799999999
22930,2009-01-08T01:02:00Z,21.9940,124.3360,23.7,0,,,,,,,,,01111799999999
22930,2009-01-08T01:09:00Z,21.9780,124.3690,23.7,0,,,,,,,,,01441799999999
22930,2009-01-08T01:59:00Z,21.9680,124.3860,23.7,0,,,,,,,,,01111799999999
22930,2009-01-08T03:00:00Z,21.9510,124.3960,,0,-1.5,-4.3,-0.01,-0.03,211,15,0.413,-0.302,01119711111111
22930,2009-01-08T04:16:00Z,21.9370,124.4150,23.9,0,,,,,,,,,01111799999999
22930,2009-01-08T05:48:00Z,21.9370,124.4150,23.8,0,,,,,,,,,01111799999999
22930,2009-01-08T05:57:00Z,21.9270,124.4420,23.8,0,,,,,,,,,01441799999999
22930,2009-01-08T06:00:00Z,21.9270,124.4440,,0,-1,-5.1,-0.01,-0.04,211,15,0.456,-0.138,01119711111111
22930,2009-01-08T06:58:00Z,21.9270,124.4420,23.8,0,,,,,,,,,01111799999999
22930,2009-01-08T08:30:00Z,21.9270,124.4420,23.7,0,,,,,,,,,01111799999999
22930,2009-01-08T08:43:00Z,21.9260,124.4840,23.7,0,,,,,,,,,01441799999999
22930,2009-01-08T09:00:00Z,21.9240,124.4920,,0,-1.8,-7.1,-0.03,-0.1,211,15,0.409,-0.086,01119711111111
22930,2009-01-08T12:00:00Z,21.9100,124.5300,,0,-2.5,-9,-0.05,-0.19,211,15,0.401,-0.187,01119711111111
22930,2009-01-08T12:14:00Z,21.9230,124.4800,23.6,0,,,,,,,,,01111799999999
22930,2009-01-08T13:50:00Z,21.9230,124.4800,23.6,0,,,,,,,,,01111799999999
22930,2009-01-08T13:56:00Z,21.8970,124.5550,23.6,0,,,,,,,,,01441799999999
22930,2009-01-08T15:00:00Z,21.8880,124.5760,,0,-3.9,-12.5,-0.09,-0.3,211,15,0.413,-0.232,01119711111111
22930,2009-01-08T16:46:00Z,21.8970,124.5550,23.6,0,,,,,,,,,01111799999999
22930,2009-01-08T16:51:00Z,21.8740,124.6040,23.6,0,,,,,,,,,01441799999999
22930,2009-01-08T18:00:00Z,21.8650,124.6170,,0,-5,-13,-0.12,-0.33,211,15,0.302,-0.196,01119711111111
22930,2009-01-08T18:27:00Z,21.8740,124.6040,23.6,0,,,,,,,,,01111799999999
22930,2009-01-08T21:00:00Z,21.8500,124.6390,,0,-4.6,-12.2,-0.12,-0.33,211,15,0.206,-0.113,01119711111111
22930,2009-01-08T21:03:00Z,21.8620,124.6200,23.5,0,,,,,,,,,01111799999999
22930,2009-01-08T21:09:00Z,21.8620,124.6200,23.5,0,,,,,,,,,01111799999999
22930,2009-01-08T22:44:00Z,21.8620,124.6200,23.5,0,,,,,,,,,01111799999999
