PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER,DATA_MODE
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,129.6,24.019,34.519,129.6,24.019,34.519,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,139.5,23.206,34.842,139.5,23.206,34.842,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,149.6,22.81,34.852,149.6,22.81,34.852,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,159.1,22.575,34.859,159.1,22.575,34.859,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,169.1,22.239,34.838,169.1,22.239,34.838,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,179,21.917,34.835,179,21.917,34.835,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,189.1,21.628,34.865,189.1,21.628,34.865,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,199.3,21.326,34.884,199.3,21.326,34.884,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,219.4,20.361,34.86,219.4,20.361,34.86,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,239.5,19.921,34.845,239.5,19.921,34.845,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,259,19.108,34.801,259,19.108,34.801,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,279.6,18.438,34.783,279.6,18.438,34.783,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,299.1,17.74,34.765,299.1,17.74,34.765,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,319.2,17.16,34.746,319.2,17.16,34.746,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,339.2,16.883,34.728,339.2,16.883,34.728,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,359.3,16.439,34.694,359.3,16.439,34.694,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,379,15.914,34.652,379,15.914,34.652,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,399.2,15.134,34.594,399.2,15.134,34.594,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,419.1,14.483,34.545,419.1,14.483,34.545,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,438.9,13.807,34.495,438.9,13.807,34.495,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,458.8,13.19,34.455,458.8,13.19,34.455,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,478.9,12.596,34.414,478.9,12.596,34.414,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,498.8,12.057,34.384,498.8,12.057,34.384,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,519.5,11.455,34.374,519.5,11.455,34.374,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,539.3,11.116,34.373,539.3,11.116,34.373,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,559.4,10.252,34.353,559.4,10.252,34.353,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,579.4,9.705,34.335,579.4,9.705,34.335,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,598.8,9.095,34.311,598.8,9.095,34.311,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,618.7,8.613,34.279,618.7,8.613,34.279,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,639.5,8.378,34.276,639.5,8.378,34.276,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,659.2,7.93,34.265,659.2,7.93,34.265,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,679.4,7.72,34.27,679.4,7.72,34.27,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,798.6,5.626,34.278,798.6,5.626,34.278,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,824.5,5.441,34.291,824.5,5.441,34.291,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,849,5.275,34.332,849,5.275,34.332,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,874.1,5.069,,874.1,5.069,,00111119119,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,899.4,,,899.4,,,00111199199,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,923.9,4.782,,923.9,4.782,,00111119119,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,949.3,4.613,34.416,949.3,4.613,34.416,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,974.4,4.459,34.42,974.4,4.459,34.42,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,999.1,4.238,34.427,999.1,4.238,34.427,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,1049.2,3.94,34.455,1049.2,3.94,34.455,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,1099.3,3.683,34.472,1099.3,3.683,34.472,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,1198.9,3.147,34.502,1198.9,3.147,34.502,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,1299.4,2.996,34.538,1299.4,2.996,34.538,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,1399,2.721,34.553,1399,2.721,34.553,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
2900430,29761,2009-01-03T01:17:39Z,23.0520,127.6430,1499.5,2.503,34.58,1499.5,2.503,34.58,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,06/04/2015 11:29:00,Primary sampling: discrete [],1,1,D
