PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
22929,2009-01-06T08:57:00Z,25.0310,125.0710,23.4,0,,,,,,,,,01111799999999
22929,2009-01-06T09:00:00Z,25.0300,125.0690,,0,-7.3,3.7,-0.11,0.05,211,15,-0.383,-0.172,01119711111111
22929,2009-01-06T09:26:00Z,25.0310,125.0710,23.5,0,,,,,,,,,01111799999999
22929,2009-01-06T12:00:00Z,25.0140,125.0340,,0,-8.5,3.8,-0.11,0.06,211,15,-0.304,-0.183,01119711111111
22929,2009-01-06T12:58:00Z,25.0310,125.0710,23.4,0,,,,,,,,,01111799999999
22929,2009-01-06T13:43:00Z,25.0310,125.0710,23.4,0,,,,,,,,,01111799999999
22929,2009-01-06T13:48:00Z,25.0030,125.0160,23.4,0,,,,,,,,,01441799999999
22929,2009-01-06T14:42:00Z,25.0030,125.0160,23.4,0,,,,,,,,,01111799999999
22929,2009-01-06T15:00:00Z,24.9950,125.0040,,0,-9,4.5,-0.16,0.08,211,15,-0.263,-0.216,01119711111111
22929,2009-01-06T17:06:00Z,25.0030,125.0160,23.4,0,,,,,,,,,01111799999999
22929,2009-01-06T18:00:00Z,24.9720,124.9780,,0,-8,5.7,-0.12,0.08,211,15,-0.227,-0.271,01119711111111
22929,2009-01-06T18:43:00Z,25.0030,125.0160,23.4,0,,,,,,,,,01111799999999
22929,2009-01-06T18:46:00Z,25.0030,125.0160,23.4,0,,,,,,,,,01111799999999
22929,2009-01-06T19:45:00Z,24.9570,124.9650,23.4,0,,,,,,,,,01441799999999
22929,2009-01-06T20:12:00Z,24.9570,124.9650,23.4,0,,,,,,,,,01111799999999
22929,2009-01-06T20:17:00Z,24.9430,124.9620,23.4,0,,,,,,,,,01441799999999
22929,2009-01-06T21:00:00Z,24.9420,124.9550,,0,-5.2,4.8,-0.07,0.06,211,15,-0.196,-0.318,01119711111111
22929,2009-01-06T21:27:00Z,24.9430,124.9620,23.4,0,,,,,,,,,01111799999999
22929,2009-01-06T21:55:00Z,24.9430,124.9620,,0,,,,,,,,,01119799999999
22929,2009-01-06T23:46:00Z,24.9430,124.9620,23.4,0,,,,,,,,,01111799999999
22929,2009-01-07T00:00:00Z,24.9100,124.9360,,0,-6.8,6.3,-0.07,0.08,211,15,-0.148,-0.243,01119711111111
22929,2009-01-07T00:39:00Z,24.9050,124.9330,23.3,0,,,,,,,,,01111799999999
22929,2009-01-07T01:27:00Z,24.9430,124.9620,23.3,0,,,,,,,,,01441799999999
22929,2009-01-07T02:11:00Z,24.9050,124.9330,23.3,0,,,,,,,,,01441799999999
22929,2009-01-07T03:00:00Z,24.8940,124.9230,,0,-4.1,6.5,-0.07,0.09,211,15,-0.112,-0.119,01119711111111
22929,2009-01-07T04:28:00Z,24.8900,124.9190,23.3,0,,,,,,,,,01111799999999
22929,2009-01-07T06:00:00Z,24.8870,124.9120,,0,-7.1,3.1,-0.06,0.07,211,15,-0.117,-0.081,01119711111111
22929,2009-01-07T07:22:00Z,24.8910,124.9190,23.3,0,,,,,,,,,01111799999999
22929,2009-01-07T08:44:00Z,24.8910,124.9190,23.3,0,,,,,,,,,01111799999999
22929,2009-01-07T09:00:00Z,24.8790,124.8980,,0,-4.9,5.8,-0.06,0.07,211,15,-0.124,-0.102,01119711111111
22929,2009-01-07T09:01:00Z,24.8910,124.9190,23.3,0,,,,,,,,,01111799999999
22929,2009-01-07T10:20:00Z,24.8910,124.9190,23.3,0,,,,,,,,,01111799999999
22929,2009-01-07T11:44:00Z,24.8660,124.8880,23.2,0,,,,,,,,,01111799999999
22929,2009-01-07T12:00:00Z,24.8670,124.8860,,0,-7.1,1.3,-0.05,0.05,211,15,-0.108,-0.173,01119711111111
22929,2009-01-07T12:43:00Z,24.8660,124.8880,23.2,0,,,,,,,,,01111799999999
22929,2009-01-07T13:31:00Z,24.8590,124.8800,23.2,0,,,,,,,,,01111799999999
22929,2009-01-07T15:00:00Z,24.8450,124.8750,,0,-5.9,0.8,-0.05,0.01,211,15,-0.081,-0.266,01119711111111
22929,2009-01-07T16:52:00Z,24.8590,124.8800,23.2,0,,,,,,,,,01111799999999
22929,2009-01-07T18:00:00Z,24.8150,124.8680,,0,-4.7,3.6,-0.03,0.02,211,15,-0.053,-0.314,01119711111111
22929,2009-01-07T18:33:00Z,24.8590,124.8800,23.2,0,,,,,,,,,01111799999999
22929,2009-01-07T21:00:00Z,24.7840,124.8640,,0,-1.6,3.3,-0.01,0.01,211,15,-0.078,-0.371,01119711111111
22929,2009-01-07T21:08:00Z,24.7790,124.8630,23.2,0,,,,,,,,,01111799999999
22929,2009-01-07T21:25:00Z,24.8090,124.8670,23.2,0,,,,,,,,,01441799999999
22929,2009-01-08T00:00:00Z,24.7430,124.8510,,0,-1.8,-2.7,-0.02,-0.11,211,15,-0.077,-0.422,01119711111111
22929,2009-01-08T00:14:00Z,24.7270,124.8460,23.2,0,,,,,,,,,01111799999999
22929,2009-01-08T01:04:00Z,24.7790,124.8630,23.2,0,,,,,,,,,01441799999999
22929,2009-01-08T01:08:00Z,24.7270,124.8460,23.2,0,,,,,,,,,01441799999999
22929,2009-01-08T01:53:00Z,24.7270,124.8460,23.4,0,,,,,,,,,01111799999999
22929,2009-01-08T03:00:00Z,24.7020,124.8470,,0,-3,-13.7,-0.07,-0.33,211,15,0.041,-0.394,01119711111111
22929,2009-01-08T04:13:00Z,24.7270,124.8460,23.3,0,,,,,,,,,01111799999999
22929,2009-01-08T05:52:00Z,24.7270,124.8460,23.2,0,,,,,,,,,01111799999999
22929,2009-01-08T06:00:00Z,24.6670,124.8600,,0,-2.4,-13.4,-0.11,-0.47,211,15,0.159,-0.352,01119711111111
22929,2009-01-08T06:56:00Z,24.7270,124.8460,23.2,0,,,,,,,,,01111799999999
22929,2009-01-08T08:33:00Z,24.7270,124.8460,23.2,0,,,,,,,,,01111799999999
22929,2009-01-08T08:41:00Z,24.7270,124.8460,23.2,0,,,,,,,,,01111799999999
22929,2009-01-08T09:00:00Z,24.6330,124.8820,,0,-4.1,-13.9,-0.13,-0.46,211,15,0.214,-0.335,01119711111111
22929,2009-01-08T12:00:00Z,24.6010,124.9060,,0,-2.6,-13.5,-0.12,-0.42,211,15,0.228,-0.343,01119711111111
22929,2009-01-08T12:18:00Z,24.7270,124.8460,23.2,0,,,,,,,,,01111799999999
22929,2009-01-08T13:57:00Z,24.5810,124.9210,23.2,0,,,,,,,,,01441799999999
22929,2009-01-08T15:00:00Z,24.5670,124.9300,,0,-4,-13,-0.1,-0.4,211,15,0.143,-0.282,01119711111111
22929,2009-01-08T16:45:00Z,24.5500,124.9390,23.2,0,,,,,,,,,01111799999999
22929,2009-01-08T18:00:00Z,24.5470,124.9370,,0,-2.5,-12.7,-0.07,-0.39,211,15,-0.058,-0.103,01119711111111
22929,2009-01-08T21:00:00Z,24.5470,124.9180,,0,-1.6,-13.6,-0.05,-0.41,211,15,-0.173,-0.095,01119711111111
22929,2009-01-08T21:04:00Z,24.5470,124.9180,23.1,0,,,,,,,,,01111799999999
22929,2009-01-08T21:10:00Z,24.5470,124.9180,,0,,,,,,,,,01119799999999
22929,2009-01-08T22:41:00Z,24.5470,124.9180,23.1,0,,,,,,,,,01111799999999
