PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
2900825,52883,2009-01-03T01:47:10Z,18.8430,116.3730,4.4,23.695,,4.4,23.695,,00111119119,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:18:49,Bounce sampling: discrete [],1,7
2900825,52883,2009-01-03T01:47:10Z,18.8430,116.3730,9.7,23.693,,9.7,23.693,,00111119119,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:18:49,Bounce sampling: discrete [],1,7
2900825,52883,2009-01-03T01:47:10Z,18.8430,116.3730,14.4,23.695,,14.4,23.695,,00111119119,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:18:49,Bounce sampling: discrete [],1,7
2900825,52883,2009-01-03T01:47:10Z,18.8430,116.3730,19.2,23.694,,19.2,23.694,,00111119119,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:18:49,Bounce sampling: discrete [],1,7
2900825,52883,2009-01-03T01:47:10Z,18.8430,116.3730,24.3,23.696,,24.3,23.696,,00111119119,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:18:49,Bounce sampling: discrete [],1,7
2900825,52883,2009-01-03T01:47:10Z,18.8430,116.3730,29.6,23.693,,29.6,23.693,,00111119119,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:18:49,Bounce sampling: discrete [],1,7
2900825,52883,2009-01-03T01:47:10Z,18.8430,116.3730,34.3,23.699,,34.3,23.699,,00111119119,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:18:49,Bounce sampling: discrete [],1,7
2900825,52883,2009-01-03T01:47:10Z,18.8430,116.3730,39.5,23.701,,39.5,23.701,,00111119119,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:18:49,Bounce sampling: discrete [],1,7
2900825,52883,2009-01-03T01:47:10Z,18.8430,116.3730,44.6,23.7,,44.6,23.7,,00111119119,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:18:49,Bounce sampling: discrete [],1,7
2900825,52883,2009-01-03T01:47:10Z,18.8430,116.3730,49.5,23.702,,49.5,23.702,,00111119119,3010,PRES,PRES_ADJUSTED = PRES - surface_pressure,surface_pressure=0.00 dbar,Pressure adjusted at real time based on most recent valid surface pressure,PRES,25/05/2017 19:18:49,Bounce sampling: discrete [],1,7
