PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
22904,2009-01-03T07:48:00Z,22.9860,125.8130,23,0,011117
22904,2009-01-03T11:28:00Z,22.9860,125.8130,22.9,0,011117
22904,2009-01-03T12:28:00Z,22.9860,125.8130,22.9,0,011117
22904,2009-01-03T13:10:00Z,22.9860,125.8130,22.9,0,011117
22904,2009-01-03T19:44:00Z,22.9860,125.8130,22.9,0,011117
22904,2009-01-03T22:03:00Z,23.0910,125.7700,22.9,0,014417
22904,2009-01-04T01:36:00Z,23.0910,125.7700,23,0,011117
22904,2009-01-04T04:56:00Z,23.0840,125.6940,23,0,011117
22904,2009-01-04T08:37:00Z,23.0840,125.6940,,0,011197
22904,2009-01-04T12:03:00Z,23.1100,125.6850,22.9,0,011117
22904,2009-01-04T12:13:00Z,23.1370,125.6660,22.9,0,014417
22904,2009-01-04T12:42:00Z,23.1370,125.6660,23,0,011117
22904,2009-01-04T12:53:00Z,23.1400,125.6830,23,0,014417
22904,2009-01-04T17:27:00Z,23.1400,125.6830,23,0,011117
22904,2009-01-04T21:48:00Z,23.1400,125.6830,22.9,0,011117
22904,2009-01-05T01:14:00Z,23.1400,125.6830,22.9,0,011117
22904,2009-01-05T04:40:00Z,23.1400,125.6830,23,0,011117
22904,2009-01-05T07:20:00Z,23.1400,125.6830,23,0,011117
22904,2009-01-05T08:09:00Z,23.1400,125.6830,23,0,011117
22904,2009-01-05T12:31:00Z,23.1200,125.6120,22.9,0,011117
22904,2009-01-05T13:27:00Z,23.1400,125.6830,22.9,0,014417
22904,2009-01-05T20:35:00Z,23.1160,125.6120,22.9,0,011117
22904,2009-01-05T21:38:00Z,23.1160,125.6120,22.9,0,011117
22904,2009-01-06T00:58:00Z,23.1040,125.6640,22.9,0,011117
22904,2009-01-06T02:37:00Z,23.1040,125.6640,22.9,0,011117
22904,2009-01-06T04:32:00Z,23.1040,125.6640,23,0,011117
22904,2009-01-06T07:41:00Z,23.1040,125.6640,22.9,0,011117
22904,2009-01-06T08:51:00Z,23.1040,125.6640,22.9,0,011117
22904,2009-01-06T12:11:00Z,23.1040,125.6640,22.9,0,011117
22904,2009-01-06T12:57:00Z,23.1040,125.6640,22.9,0,011117
22904,2009-01-06T19:42:00Z,23.1040,125.6640,22.9,0,011117
22904,2009-01-06T20:18:00Z,23.1040,125.6640,22.9,0,011117
22904,2009-01-06T21:26:00Z,23.1800,125.7220,22.9,0,014417
22904,2009-01-07T00:33:00Z,23.1800,125.7220,22.9,0,011117
22904,2009-01-07T01:26:00Z,23.1800,125.7220,22.9,0,011117
22904,2009-01-07T02:19:00Z,23.1800,125.7220,22.9,0,011117
22904,2009-01-07T04:27:00Z,23.1800,125.7220,23,0,011117
22904,2009-01-07T07:21:00Z,23.1800,125.7220,23,0,011117
22904,2009-01-07T08:43:00Z,23.1800,125.7220,23,0,011117
22904,2009-01-07T09:06:00Z,23.1800,125.7220,23,0,011117
22904,2009-01-07T11:43:00Z,23.1800,125.7220,22.9,0,011117
22904,2009-01-07T13:27:00Z,23.2610,125.7810,23,0,014417
22904,2009-01-07T19:51:00Z,23.2610,125.7810,23,0,011117
22904,2009-01-07T21:18:00Z,23.3710,125.8370,22.9,0,014417
22904,2009-01-08T00:15:00Z,23.2610,125.7810,23,0,011117
22904,2009-01-08T01:54:00Z,23.3710,125.8370,23,0,014417
22904,2009-01-08T06:58:00Z,23.3710,125.8370,23.2,0,011117
22904,2009-01-08T08:31:00Z,23.3710,125.8370,23.1,0,011117
22904,2009-01-08T08:42:00Z,23.3710,125.8370,23.1,0,011117
22904,2009-01-08T12:20:00Z,23.4780,125.8230,23,0,011117
