PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
22540,2009-01-03T20:17:00Z,20.3800,115.9270,,0,,,,,,,,,01119799999999
22540,2009-01-03T20:21:00Z,20.3800,115.9270,24.5,0,,,,,,,,,01111799999999
22540,2009-01-03T21:21:00Z,20.3800,115.9270,,0,,,,,,,,,01119799999999
22540,2009-01-03T21:26:00Z,20.3780,115.8660,24.5,0,,,,,,,,,01441799999999
22540,2009-01-03T21:30:00Z,20.3780,115.8660,,0,,,,,,,,,01119799999999
22540,2009-01-03T21:56:00Z,20.3780,115.8660,24.5,0,,,,,,,,,01111799999999
22540,2009-01-03T22:02:00Z,20.3770,115.8370,24.5,0,,,,,,,,,01441799999999
22540,2009-01-04T00:00:00Z,20.3820,115.7910,,0,-6.8,-8.8,-0.17,-0.16,211,15,-0.52,0.118,01119711111111
22540,2009-01-04T00:57:00Z,20.3770,115.8370,,0,,,,,,,,,01119799999999
22540,2009-01-04T01:02:00Z,20.3860,115.7730,24.5,0,,,,,,,,,01441799999999
22540,2009-01-04T01:44:00Z,20.3940,115.7700,24.5,0,,,,,,,,,01111799999999
22540,2009-01-04T02:35:00Z,20.3860,115.7730,,0,,,,,,,,,01119799999999
22540,2009-01-04T02:41:00Z,20.3970,115.7520,24.5,0,,,,,,,,,01441799999999
22540,2009-01-04T02:44:00Z,20.3970,115.7530,24.5,0,,,,,,,,,01111799999999
22540,2009-01-04T03:00:00Z,20.3990,115.7490,,0,-7.4,-8.8,-0.18,-0.21,211,15,-0.35,0.129,01119711111111
22540,2009-01-04T03:15:00Z,20.3970,115.7530,,0,,,,,,,,,01119799999999
22540,2009-01-04T03:20:00Z,20.3950,115.7420,24.5,0,,,,,,,,,01441799999999
22540,2009-01-04T04:56:00Z,20.3970,115.7530,24.5,0,,,,,,,,,01111799999999
22540,2009-01-04T04:57:00Z,20.3970,115.7530,,0,,,,,,,,,01119799999999
22540,2009-01-04T06:00:00Z,20.4070,115.7180,,0,-9,-8,-0.21,-0.19,211,15,-0.291,0.035,01119711111111
22540,2009-01-04T06:36:00Z,20.4070,115.7130,24.5,0,,,,,,,,,01111799999999
22540,2009-01-04T08:38:00Z,20.4070,115.7130,,0,,,,,,,,,01119799999999
22540,2009-01-04T09:00:00Z,20.4060,115.6890,,0,-9.6,-6.4,-0.22,-0.15,211,15,-0.222,-0.125,01119711111111
22540,2009-01-04T09:18:00Z,20.4070,115.7130,,0,,,,,,,,,01119799999999
22540,2009-01-04T10:12:00Z,20.4050,115.6870,,0,,,,,,,,,01119799999999
22540,2009-01-04T10:53:00Z,20.4050,115.6870,,0,,,,,,,,,01119799999999
22540,2009-01-04T12:00:00Z,20.3820,115.6720,,0,-9.3,-5.3,-0.21,-0.13,211,15,-0.269,-0.195,01119711111111
22540,2009-01-04T12:44:00Z,20.4050,115.6870,,0,,,,,,,,,01119799999999
22540,2009-01-04T12:50:00Z,20.3770,115.6660,24.6,0,,,,,,,,,01441799999999
22540,2009-01-04T13:44:00Z,20.4050,115.6870,24.5,0,,,,,,,,,01111799999999
22540,2009-01-04T13:54:00Z,20.4050,115.6870,,0,,,,,,,,,01119799999999
22540,2009-01-04T14:30:00Z,20.3770,115.6660,24.5,0,,,,,,,,,01441799999999
22540,2009-01-04T14:32:00Z,20.3710,115.6420,,0,,,,,,,,,01449799999999
22540,2009-01-04T15:00:00Z,20.3680,115.6330,,0,-8.8,-5.8,-0.17,-0.12,211,15,-0.451,-0.182,01119711111111
22540,2009-01-04T17:27:00Z,20.3710,115.6420,,0,,,,,,,,,01119799999999
22540,2009-01-04T17:32:00Z,20.3500,115.5880,24.5,0,,,,,,,,,01441799999999
22540,2009-01-04T17:35:00Z,20.3500,115.5880,,0,,,,,,,,,01119799999999
22540,2009-01-04T18:00:00Z,20.3470,115.5790,,0,-8.2,-6.3,-0.16,-0.12,211,15,-0.511,-0.158,01119711111111
22540,2009-01-04T19:09:00Z,20.3500,115.5880,24.4,0,,,,,,,,,01111799999999
22540,2009-01-04T19:12:00Z,20.3500,115.5880,,0,,,,,,,,,01119799999999
22540,2009-01-04T20:06:00Z,20.3500,115.5880,,0,,,,,,,,,01119799999999
22540,2009-01-04T20:08:00Z,20.3500,115.5880,,0,,,,,,,,,01119799999999
22540,2009-01-04T20:59:00Z,20.3500,115.5880,,0,,,,,,,,,01119799999999
22540,2009-01-04T21:00:00Z,20.3370,115.5270,,0,-8.8,-5.9,-0.17,-0.12,211,15,-0.547,-0.016,01119711111111
22540,2009-01-04T21:06:00Z,20.3500,115.5880,,0,,,,,,,,,01119799999999
22540,2009-01-04T21:53:00Z,20.3370,115.5270,,0,,,,,,,,,01449799999999
22540,2009-01-04T22:42:00Z,20.3370,115.5270,,0,,,,,,,,,01119799999999
22540,2009-01-05T00:00:00Z,20.3440,115.4650,,0,-7.3,-7.6,-0.17,-0.16,211,15,-0.546,0.102,01119711111111
22540,2009-01-05T00:35:00Z,20.3340,115.5140,,0,,,,,,,,,01119799999999
22540,2009-01-05T01:15:00Z,20.3540,115.4240,24.3,0,,,,,,,,,01441799999999
22540,2009-01-05T01:21:00Z,20.3480,115.4430,24.3,0,,,,,,,,,01441799999999
22540,2009-01-05T02:09:00Z,20.3340,115.5140,,0,,,,,,,,,01449799999999
22540,2009-01-05T02:14:00Z,20.3340,115.5140,,0,,,,,,,,,01119799999999
22540,2009-01-05T02:21:00Z,20.3340,115.5140,,0,,,,,,,,,01119799999999
22540,2009-01-05T02:59:00Z,20.3570,115.4140,24.3,0,,,,,,,,,01441799999999
22540,2009-01-05T03:00:00Z,20.3570,115.4140,,0,-7.5,-9.9,-0.18,-0.23,211,15,-0.434,0.144,01119711111111
22540,2009-01-05T04:48:00Z,20.3640,115.3920,24.3,0,,,,,,,,,01111799999999
22540,2009-01-05T06:00:00Z,20.3720,115.3750,,0,-7.7,-9.4,-0.2,-0.24,211,15,-0.367,0.184,01119711111111
22540,2009-01-05T06:24:00Z,20.3640,115.3920,24.3,0,,,,,,,,,01111799999999
22540,2009-01-05T08:05:00Z,20.3640,115.3920,,0,,,,,,,,,01119799999999
22540,2009-01-05T08:09:00Z,20.3640,115.3920,,0,,,,,,,,,01119799999999
22540,2009-01-05T09:00:00Z,20.3930,115.3380,,0,-9.2,-8,-0.23,-0.2,211,15,-0.33,0.144,01119711111111
22540,2009-01-05T09:06:00Z,20.3640,115.3920,24.2,0,,,,,,,,,01111799999999
22540,2009-01-05T09:54:00Z,20.3970,115.3280,24.2,0,,,,,,,,,01441799999999
22540,2009-01-05T10:39:00Z,20.3970,115.3280,,0,,,,,,,,,01119799999999
22540,2009-01-05T10:44:00Z,20.3970,115.3280,24.2,0,,,,,,,,,01111799999999
22540,2009-01-05T12:00:00Z,20.4000,115.3070,,0,-9.8,-7.3,-0.27,-0.16,211,15,-0.298,0.012,01119711111111
22540,2009-01-05T12:30:00Z,20.3970,115.3280,24.1,0,,,,,,,,,01111799999999
22540,2009-01-05T13:24:00Z,20.3970,115.3280,,0,,,,,,,,,01119799999999
22540,2009-01-05T14:11:00Z,20.3980,115.2860,24.1,0,,,,,,,,,01441799999999
22540,2009-01-05T15:00:00Z,20.3950,115.2760,,0,-10.7,-5.7,-0.25,-0.15,211,15,-0.343,-0.098,01119711111111
22540,2009-01-05T15:08:00Z,20.3970,115.3280,24.1,0,,,,,,,,,01111799999999
22540,2009-01-05T17:15:00Z,20.3980,115.2860,,0,,,,,,,,,01119799999999
22540,2009-01-05T17:18:00Z,20.3980,115.2860,,0,,,,,,,,,01119799999999
22540,2009-01-05T18:00:00Z,20.3810,115.2360,,0,-9.7,-6.3,-0.22,-0.15,211,15,-0.408,-0.12,01119711111111
22540,2009-01-05T18:56:00Z,20.3980,115.2860,24,0,,,,,,,,,01111799999999
22540,2009-01-05T19:00:00Z,20.3770,115.2220,24,0,,,,,,,,,01441799999999
22540,2009-01-05T19:05:00Z,20.3790,115.2240,24,0,,,,,,,,,01111799999999
22540,2009-01-05T20:38:00Z,20.3790,115.2240,,0,,,,,,,,,01119799999999
22540,2009-01-05T20:39:00Z,20.3790,115.2240,,0,,,,,,,,,01119799999999
22540,2009-01-05T21:00:00Z,20.3720,115.1910,,0,-9.7,-6.6,-0.22,-0.14,211,15,-0.554,-0.094,01119711111111
22540,2009-01-05T21:33:00Z,20.3790,115.2240,,0,,,,,,,,,01119799999999
22540,2009-01-05T21:36:00Z,20.3790,115.2240,24,0,,,,,,,,,01111799999999
22540,2009-01-05T21:42:00Z,20.3700,115.1800,,0,,,,,,,,,01449799999999
22540,2009-01-05T22:15:00Z,20.3790,115.2240,24,0,,,,,,,,,01441799999999
22540,2009-01-05T22:20:00Z,20.3700,115.1800,,0,,,,,,,,,01449799999999
22540,2009-01-05T23:15:00Z,20.3700,115.1800,,0,,,,,,,,,01119799999999
22540,2009-01-06T00:00:00Z,20.3630,115.1210,,0,-9.2,-6.3,-0.21,-0.13,211,15,-0.623,-0.098,01119711111111
22540,2009-01-06T01:00:00Z,20.3600,115.0990,23.9,0,,,,,,,,,01111799999999
22540,2009-01-06T01:50:00Z,20.3700,115.1800,23.9,0,,,,,,,,,01441799999999
22540,2009-01-06T02:41:00Z,20.3550,115.0690,23.9,0,,,,,,,,,01441799999999
22540,2009-01-06T03:00:00Z,20.3520,115.0620,,0,-8.6,-6.7,-0.17,-0.13,211,15,-0.536,-0.21,01119711111111
22540,2009-01-06T04:32:00Z,20.3600,115.0990,,0,,,,,,,,,01119799999999
22540,2009-01-06T06:00:00Z,20.3220,115.0100,,0,-7.3,-7.5,-0.15,-0.13,211,15,-0.454,-0.306,01119711111111
22540,2009-01-06T06:09:00Z,20.3550,115.0690,24,0,,,,,,,,,01111799999999
22540,2009-01-06T06:14:00Z,20.3550,115.0690,,0,,,,,,,,,01119799999999
22540,2009-01-06T06:21:00Z,20.3190,115.0060,24,0,,,,,,,,,01441799999999
22540,2009-01-06T07:45:00Z,20.3190,115.0060,24,0,,,,,,,,,01111799999999
22540,2009-01-06T08:53:00Z,20.3190,115.0060,,0,,,,,,,,,01119799999999
22540,2009-01-06T09:20:00Z,20.3190,115.0060,,0,,,,,,,,,01119799999999
22540,2009-01-06T09:29:00Z,20.3190,115.0060,24.1,0,,,,,,,,,01111799999999
22540,2009-01-06T10:29:00Z,20.3190,115.0060,24.1,0,,,,,,,,,01111799999999
22540,2009-01-06T10:33:00Z,20.3190,115.0060,,0,,,,,,,,,01119799999999
22540,2009-01-06T12:02:00Z,20.3190,115.0060,,0,,,,,,,,,01119799999999
22540,2009-01-06T12:59:00Z,20.3190,115.0060,,0,,,,,,,,,01119799999999
22540,2009-01-06T13:45:00Z,20.3190,115.0060,24.1,0,,,,,,,,,01111799999999
22540,2009-01-06T13:50:00Z,20.3190,115.0060,,0,,,,,,,,,01119799999999
