PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
41611,2009-01-03T00:00:00Z,21.5710,123.9650,,0,011197
41611,2009-01-03T00:14:00Z,21.5710,123.9650,,0,011197
41611,2009-01-03T00:29:00Z,21.5710,123.9650,,0,011197
41611,2009-01-03T00:44:00Z,21.5710,123.9650,24.3,0,011117
41611,2009-01-03T00:59:00Z,21.5620,123.9590,,0,011197
41611,2009-01-03T01:13:00Z,21.5710,123.9650,24.2,0,011117
41611,2009-01-03T01:14:00Z,21.5620,123.9590,,0,014497
41611,2009-01-03T01:28:00Z,21.5620,123.9590,24.3,0,011117
41611,2009-01-03T01:29:00Z,21.5620,123.9590,,0,011197
41611,2009-01-03T01:43:00Z,21.5620,123.9590,24.3,0,011117
41611,2009-01-03T01:44:00Z,21.5620,123.9590,24.3,0,011117
41611,2009-01-03T01:58:00Z,21.5620,123.9590,24.2,0,011117
41611,2009-01-03T01:59:00Z,21.5580,123.9490,,0,014497
41611,2009-01-03T02:06:00Z,21.5620,123.9590,,0,014497
41611,2009-01-03T02:21:00Z,21.5620,123.9590,,0,011197
41611,2009-01-03T02:36:00Z,21.5620,123.9590,,0,011197
41611,2009-01-03T02:51:00Z,21.5620,123.9590,,0,011197
41611,2009-01-03T03:59:00Z,21.5580,123.9490,,0,011197
41611,2009-01-03T04:00:00Z,21.5580,123.9490,,0,011197
41611,2009-01-03T04:14:00Z,21.5580,123.9490,,0,011197
41611,2009-01-03T04:15:00Z,21.5580,123.9490,,0,011197
41611,2009-01-03T04:28:00Z,21.5580,123.9490,24.4,0,011117
41611,2009-01-03T04:29:00Z,21.5580,123.9490,,0,011197
41611,2009-01-03T04:30:00Z,21.5580,123.9490,,0,011197
41611,2009-01-03T04:43:00Z,21.5580,123.9490,,0,011197
41611,2009-01-03T04:44:00Z,21.5580,123.9490,24.4,0,011117
41611,2009-01-03T04:45:00Z,21.5580,123.9490,24.4,0,011117
41611,2009-01-03T04:58:00Z,21.5580,123.9490,24.2,0,011117
41611,2009-01-03T05:59:00Z,21.5580,123.9490,,0,011197
41611,2009-01-03T06:14:00Z,21.5580,123.9490,,0,011197
41611,2009-01-03T06:28:00Z,21.5580,123.9490,24.2,0,011117
41611,2009-01-03T06:29:00Z,21.5580,123.9490,,0,011197
41611,2009-01-03T06:44:00Z,21.5580,123.9490,24.4,0,011117
41611,2009-01-03T07:00:00Z,21.5580,123.9490,,0,011197
41611,2009-01-03T07:13:00Z,21.5580,123.9490,24.2,0,011117
41611,2009-01-03T07:59:00Z,21.5580,123.9490,,0,011197
41611,2009-01-03T08:13:00Z,21.5580,123.9490,24.4,0,011117
41611,2009-01-03T08:14:00Z,21.5580,123.9490,,0,011197
41611,2009-01-03T08:28:00Z,21.5580,123.9490,24.4,0,011117
41611,2009-01-03T08:29:00Z,21.5580,123.9490,,0,011197
41611,2009-01-03T08:43:00Z,21.5580,123.9490,24.2,0,011117
41611,2009-01-03T08:44:00Z,21.5580,123.9490,24.4,0,011117
41611,2009-01-03T09:28:00Z,21.5460,124.0400,24.2,0,014417
41611,2009-01-03T09:59:00Z,21.5460,124.0400,,0,011197
41611,2009-01-03T10:14:00Z,21.5460,124.0400,,0,011197
41611,2009-01-03T10:28:00Z,21.5460,124.0400,24.4,0,011117
41611,2009-01-03T10:29:00Z,21.5460,124.0400,,0,011197
41611,2009-01-03T10:43:00Z,21.5460,124.0400,24.4,0,011117
41611,2009-01-03T10:58:00Z,21.5460,124.0400,24.3,0,011117
41611,2009-01-03T10:59:00Z,21.5190,124.1020,,0,014497
41611,2009-01-03T11:00:00Z,21.5190,124.1020,,0,011197
41611,2009-01-03T11:13:00Z,21.5190,124.1020,24.4,0,011117
41611,2009-01-03T11:15:00Z,21.5190,124.1020,,0,011197
41611,2009-01-03T11:28:00Z,21.5190,124.1020,24.4,0,011117
41611,2009-01-03T11:30:00Z,21.5190,124.1020,,0,011197
41611,2009-01-03T11:43:00Z,21.5190,124.1020,24.3,0,011117
41611,2009-01-03T11:45:00Z,21.5190,124.1020,24.4,0,011117
41611,2009-01-03T11:58:00Z,21.5190,124.1020,24.4,0,011117
41611,2009-01-03T11:59:00Z,21.5190,124.1020,,0,011197
41611,2009-01-03T12:00:00Z,21.5190,124.1020,,0,011197
41611,2009-01-03T12:13:00Z,21.5190,124.1020,24.4,0,011117
41611,2009-01-03T12:14:00Z,21.5190,124.1020,,0,011197
41611,2009-01-03T12:15:00Z,21.5190,124.1020,,0,011197
41611,2009-01-03T12:28:00Z,21.5190,124.1020,24.3,0,011117
41611,2009-01-03T12:29:00Z,21.5190,124.1020,,0,011197
41611,2009-01-03T12:30:00Z,21.5190,124.1020,,0,011197
41611,2009-01-03T12:44:00Z,21.5190,124.1020,24.4,0,011117
41611,2009-01-03T12:45:00Z,21.5190,124.1020,24.4,0,011117
41611,2009-01-03T13:28:00Z,21.5190,124.1020,24.4,0,011117
41611,2009-01-03T13:43:00Z,21.5190,124.1020,24.4,0,011117
41611,2009-01-03T13:58:00Z,21.5190,124.1020,24.3,0,011117
41611,2009-01-03T14:58:00Z,21.5130,124.1070,24.4,0,011117
41611,2009-01-03T14:59:00Z,21.5130,124.1070,,0,011197
41611,2009-01-03T15:13:00Z,21.5130,124.1070,24.4,0,011117
41611,2009-01-03T15:14:00Z,21.5130,124.1070,,0,011197
41611,2009-01-03T15:28:00Z,21.5130,124.1070,24.3,0,011117
41611,2009-01-03T15:29:00Z,21.5130,124.1070,,0,011197
41611,2009-01-03T15:44:00Z,21.5130,124.1070,24.4,0,011117
41611,2009-01-03T15:59:00Z,21.5130,124.1070,,0,011197
41611,2009-01-03T16:00:00Z,21.5130,124.1070,,0,011197
41611,2009-01-03T16:14:00Z,21.5130,124.1070,,0,011197
41611,2009-01-03T16:15:00Z,21.5130,124.1070,,0,011197
41611,2009-01-03T16:28:00Z,21.5130,124.1070,24.4,0,011117
41611,2009-01-03T16:29:00Z,21.5130,124.1070,,0,011197
41611,2009-01-03T16:30:00Z,21.5130,124.1070,,0,011197
41611,2009-01-03T16:43:00Z,21.5130,124.1070,24.4,0,011117
41611,2009-01-03T16:44:00Z,21.5130,124.1070,24.4,0,011117
41611,2009-01-03T16:45:00Z,21.5130,124.1070,24.4,0,011117
41611,2009-01-03T16:58:00Z,21.5130,124.1070,24.3,0,011117
41611,2009-01-03T17:43:00Z,21.5130,124.1070,24.2,0,011117
41611,2009-01-03T17:59:00Z,21.5130,124.1070,,0,011197
41611,2009-01-03T18:14:00Z,21.5130,124.1070,,0,011197
41611,2009-01-03T18:29:00Z,21.5130,124.1070,,0,011197
41611,2009-01-03T18:43:00Z,21.5130,124.1070,24.4,0,011117
41611,2009-01-03T18:44:00Z,21.5130,124.1070,24.4,0,011117
41611,2009-01-03T18:58:00Z,21.5130,124.1070,24.4,0,011117
41611,2009-01-03T18:59:00Z,21.5130,124.1070,,0,011197
41611,2009-01-03T19:00:00Z,21.4350,124.1460,,0,014497
41611,2009-01-03T19:13:00Z,21.5130,124.1070,24.3,0,014417
41611,2009-01-03T19:14:00Z,21.4350,124.1460,,0,014497
41611,2009-01-03T19:28:00Z,21.5130,124.1070,24.4,0,014417
41611,2009-01-03T19:29:00Z,21.5130,124.1070,,0,011197
41611,2009-01-03T19:30:00Z,21.4350,124.1460,,0,014497
41611,2009-01-03T19:43:00Z,21.5130,124.1070,24.4,0,014417
41611,2009-01-03T19:44:00Z,21.4350,124.1460,24.4,0,014417
41611,2009-01-03T19:50:00Z,21.4360,124.1480,24.2,0,011117
41611,2009-01-03T19:58:00Z,21.5130,124.1070,24.3,0,014417
41611,2009-01-03T19:59:00Z,21.4350,124.1460,,0,014497
41611,2009-01-03T20:00:00Z,21.4350,124.1460,,0,011197
41611,2009-01-03T20:13:00Z,21.4350,124.1460,24.4,0,011117
41611,2009-01-03T20:14:00Z,21.4350,124.1460,,0,011197
41611,2009-01-03T20:28:00Z,21.4350,124.1460,24.4,0,011117
41611,2009-01-03T20:29:00Z,21.4350,124.1460,,0,011197
41611,2009-01-03T20:43:00Z,21.4350,124.1460,24.3,0,011117
41611,2009-01-03T20:44:00Z,21.4350,124.1460,24.4,0,011117
41611,2009-01-03T20:58:00Z,21.4270,124.1520,24.4,0,011117
41611,2009-01-03T20:59:00Z,21.4270,124.1520,,0,011197
41611,2009-01-03T21:00:00Z,21.4270,124.1520,,0,011197
41611,2009-01-03T21:13:00Z,21.4270,124.1520,24.4,0,011117
41611,2009-01-03T21:14:00Z,21.4270,124.1520,,0,011197
41611,2009-01-03T21:15:00Z,21.4270,124.1520,,0,011197
41611,2009-01-03T21:28:00Z,21.4270,124.1520,24.2,0,011117
41611,2009-01-03T21:29:00Z,21.4270,124.1520,,0,011197
41611,2009-01-03T21:30:00Z,21.4270,124.1520,,0,011197
41611,2009-01-03T21:44:00Z,21.4250,124.1530,24.4,0,011117
41611,2009-01-03T21:45:00Z,21.4250,124.1530,24.4,0,011117
41611,2009-01-03T22:59:00Z,21.4180,124.1630,,0,011197
41611,2009-01-03T23:13:00Z,21.4180,124.1630,24.4,0,011117
41611,2009-01-03T23:14:00Z,21.4180,124.1630,,0,011197
41611,2009-01-03T23:28:00Z,21.4180,124.1630,24.4,0,011117
41611,2009-01-03T23:29:00Z,21.4180,124.1630,,0,011197
41611,2009-01-03T23:43:00Z,21.4180,124.1630,24.3,0,011117
41611,2009-01-03T23:44:00Z,21.4180,124.1630,24.4,0,011117
41611,2009-01-03T23:58:00Z,21.4250,124.1530,24.4,0,014417
41611,2009-01-03T23:59:00Z,21.4180,124.1700,,0,014497
41611,2009-01-04T00:00:00Z,21.4180,124.1630,,0,011197
41611,2009-01-04T00:13:00Z,21.4250,124.1530,24.4,0,014417
41611,2009-01-04T00:15:00Z,21.4180,124.1630,,0,014497
41611,2009-01-04T00:28:00Z,21.4250,124.1530,24.3,0,014417
41611,2009-01-04T00:30:00Z,21.4180,124.1700,,0,014497
41611,2009-01-04T00:43:00Z,21.4180,124.1700,24.4,0,011117
41611,2009-01-04T00:45:00Z,21.4180,124.1700,24.4,0,011117
41611,2009-01-04T00:58:00Z,21.4180,124.1700,24.4,0,011117
41611,2009-01-04T00:59:00Z,21.4180,124.1700,,0,011197
41611,2009-01-04T01:00:00Z,21.4180,124.1700,,0,011197
41611,2009-01-04T01:13:00Z,21.4180,124.1700,24.3,0,011117
41611,2009-01-04T01:14:00Z,21.4180,124.1700,,0,011197
41611,2009-01-04T01:15:00Z,21.4180,124.1700,,0,011197
41611,2009-01-04T01:28:00Z,21.4180,124.1700,24.4,0,011117
41611,2009-01-04T01:29:00Z,21.4180,124.1700,,0,011197
41611,2009-01-04T01:30:00Z,21.4180,124.1700,,0,011197
41611,2009-01-04T01:43:00Z,21.4180,124.1700,24.4,0,011117
41611,2009-01-04T01:44:00Z,21.4180,124.1700,24.4,0,011117
41611,2009-01-04T01:45:00Z,21.4180,124.1700,24.4,0,011117
41611,2009-01-04T01:58:00Z,21.4180,124.1700,24.3,0,011117
41611,2009-01-04T03:43:00Z,21.4200,124.1880,24.4,0,011117
41611,2009-01-04T03:58:00Z,21.4200,124.1880,24.4,0,011117
41611,2009-01-04T03:59:00Z,21.4200,124.1880,,0,011197
41611,2009-01-04T04:00:00Z,21.4200,124.1880,,0,011197
41611,2009-01-04T04:13:00Z,21.4200,124.1880,24.4,0,011117
41611,2009-01-04T04:15:00Z,21.4200,124.1880,,0,011197
41611,2009-01-04T04:30:00Z,21.4200,124.1880,,0,011197
41611,2009-01-04T04:45:00Z,21.4200,124.1880,24.4,0,011117
41611,2009-01-04T04:59:00Z,21.4200,124.1880,,0,011197
41611,2009-01-04T05:00:00Z,21.4200,124.1880,,0,011197
41611,2009-01-04T05:58:00Z,21.4200,124.1880,24.5,0,011117
41611,2009-01-04T05:59:00Z,21.4200,124.1880,,0,011197
41611,2009-01-04T06:13:00Z,21.4200,124.1880,24.5,0,011117
41611,2009-01-04T06:14:00Z,21.4200,124.1880,,0,011197
41611,2009-01-04T06:28:00Z,21.4200,124.1880,24.4,0,011117
41611,2009-01-04T06:29:00Z,21.4200,124.1880,,0,011197
41611,2009-01-04T06:43:00Z,21.4200,124.1880,24.5,0,011117
41611,2009-01-04T06:44:00Z,21.4200,124.1880,24.4,0,011117
41611,2009-01-04T06:58:00Z,21.4200,124.1880,24.5,0,011117
41611,2009-01-04T06:59:00Z,21.4200,124.1880,,0,011197
41611,2009-01-04T07:08:00Z,21.4200,124.1880,,0,011197
41611,2009-01-04T07:13:00Z,21.4200,124.1880,24.4,0,011117
41611,2009-01-04T07:14:00Z,21.4200,124.1880,,0,011197
41611,2009-01-04T07:28:00Z,21.4200,124.1880,24.5,0,011117
41611,2009-01-04T07:29:00Z,21.4200,124.1880,,0,011197
41611,2009-01-04T07:43:00Z,21.4200,124.1880,24.5,0,011117
41611,2009-01-04T07:44:00Z,21.4200,124.1880,24.4,0,011117
41611,2009-01-04T07:58:00Z,21.4200,124.1880,24.4,0,011117
41611,2009-01-04T07:59:00Z,21.4060,124.2290,,0,014497
41611,2009-01-04T08:13:00Z,21.4060,124.2290,24.5,0,011117
41611,2009-01-04T08:14:00Z,21.4060,124.2290,,0,011197
41611,2009-01-04T08:28:00Z,21.4060,124.2290,24.5,0,011117
41611,2009-01-04T08:29:00Z,21.4060,124.2290,,0,011197
41611,2009-01-04T08:43:00Z,21.4060,124.2290,,0,011197
41611,2009-01-04T08:44:00Z,21.4060,124.2290,24.4,0,011117
41611,2009-01-04T09:59:00Z,21.4060,124.2390,,0,011197
