PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER,DATA_MODE
2901171,80613,2009-01-07T08:32:56Z,19.2730,123.4390,4.5,24.604,34.471,4.5,24.604,34.471,00111111111,0062_80613_009,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,23/03/2020 03:40:37,Primary sampling: discrete,1,1,D
2901171,80613,2009-01-07T08:32:56Z,19.2730,123.4390,9.5,24.605,34.471,9.5,24.605,34.4711,00111111111,0062_80613_009,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,23/03/2020 03:40:37,Primary sampling: discrete,1,1,D
2901171,80613,2009-01-07T08:32:56Z,19.2730,123.4390,19.4,24.565,34.47,19.4,24.565,34.47,00111111111,0062_80613_009,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,23/03/2020 03:40:37,Primary sampling: discrete,1,1,D
2901171,80613,2009-01-07T08:32:56Z,19.2730,123.4390,29.5,24.56,34.47,29.5,24.56,34.47,00111111111,0062_80613_009,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,23/03/2020 03:40:37,Primary sampling: discrete,1,1,D
2901171,80613,2009-01-07T08:32:56Z,19.2730,123.4390,39.3,24.557,34.47,39.3,24.557,34.47,00111111111,0062_80613_009,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,23/03/2020 03:40:37,Primary sampling: discrete,1,1,D
2901171,80613,2009-01-07T08:32:56Z,19.2730,123.4390,49.5,24.554,34.47,49.5,24.554,34.47,00111111111,0062_80613_009,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,23/03/2020 03:40:37,Primary sampling: discrete,1,1,D
2901171,80613,2009-01-07T08:32:56Z,19.2730,123.4390,59.2,24.549,34.471,59.2,24.549,34.471,00111111111,0062_80613_009,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,23/03/2020 03:40:37,Primary sampling: discrete,1,1,D
2901171,80613,2009-01-07T08:32:56Z,19.2730,123.4390,69.3,24.536,34.472,69.3,24.536,34.472,00111111111,0062_80613_009,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,23/03/2020 03:40:37,Primary sampling: discrete,1,1,D
2901171,80613,2009-01-07T08:32:56Z,19.2730,123.4390,79.5,24.531,34.472,79.5,24.531,34.4721,00111111111,0062_80613_009,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,23/03/2020 03:40:37,Primary sampling: discrete,1,1,D
2901171,80613,2009-01-07T08:32:56Z,19.2730,123.4390,89.2,24.51,34.471,89.2,24.51,34.4711,00111111111,0062_80613_009,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,23/03/2020 03:40:37,Primary sampling: discrete,1,1,D
2901171,80613,2009-01-07T08:32:56Z,19.2730,123.4390,99.3,24.482,34.473,99.3,24.482,34.4731,00111111111,0062_80613_009,PRES,PRES_ADJUSTED = PRES - [PRES_SurfaceOffsetTruncatedPlus5dbar_dbar - 5],PRES_SurfaceOffsetTruncatedPlus5dbar_dbar in TECH file for N-1 profile,Pressures adjusted using PRES_SurfaceOffsetTruncatedPlus5dbar_dbar; Pressure drift corrected; Manufacturers sensor accuracy,PRES,23/03/2020 03:40:37,Primary sampling: discrete,1,1,D
