PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2101603,2020-03-21T15:00:00Z,21.1150,124.9860,,0,-2.9,3.1,-0.02,0.02,26.02,0.5,313,15,-0.547,0.092,0111971111171111
2101603,2020-03-21T15:00:00Z,21.1138,124.9872,26.1,0,,,,,,,,,,,0111179999999999
2101603,2020-03-21T16:00:00Z,21.1180,124.9690,,0,-2.8,3.1,-0.02,0.02,25.87,0.5,313,15,-0.49,0.124,0111971111171111
2101603,2020-03-21T16:00:00Z,21.1178,124.9674,25.93,0,,,,,,,,,,,0111179999999999
2101603,2020-03-21T17:00:00Z,21.1220,124.9530,,0,-2.8,4.8,-0.01,0.01,25.8,0.5,313,15,-0.389,0.17,0111971111171111
2101603,2020-03-21T17:00:00Z,21.1222,124.9534,25.81,0,,,,,,,,,,,0111179999999999
2101603,2020-03-21T18:00:00Z,21.1290,124.9390,,0,-2.8,4.8,-0.01,0.01,25.77,0.5,313,15,-0.446,0.247,0111971111171111
2101603,2020-03-21T18:00:00Z,21.1286,124.9400,25.79,0,,,,,,,,,,,0111179999999999
2101603,2020-03-21T19:00:00Z,21.1390,124.9210,,0,-2.8,4.8,-0.01,0.01,25.73,0.5,313,15,-0.533,0.341,0111971111171111
2101603,2020-03-21T19:00:00Z,21.1382,124.9224,25.74,0,,,,,,,,,,,0111179999999999
2101603,2020-03-21T20:00:00Z,21.1520,124.9030,,0,-2.1,4.5,-0.01,0.03,25.68,0.5,313,15,-0.533,0.448,0111971111171111
2101603,2020-03-21T20:00:00Z,21.1510,124.9030,25.72,0,,,,,,,,,,,0111179999999999
2101603,2020-03-21T21:00:00Z,21.1670,124.8850,,0,-2,4.5,-0.01,0.03,25.61,0.5,313,15,-0.504,0.557,0111971111171111
2101603,2020-03-21T21:00:00Z,21.1674,124.8854,25.64,0,,,,,,,,,,,0111179999999999
2101603,2020-03-21T22:00:00Z,21.1870,124.8670,,0,-2,4.6,-0.01,0.03,25.59,0.5,313,15,-0.49,0.633,0111971111171111
2101603,2020-03-21T22:00:00Z,21.1866,124.8678,25.57,0,,,,,,,,,,,0111179999999999
