PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
2201573,2019-11-09T11:00:00Z,22.4362,124.9998,27.6,0,011117
2201573,2019-11-09T12:00:00Z,22.4332,124.9858,27.66,0,011117
2201573,2019-11-09T13:00:00Z,22.4310,124.9756,27.62,0,011117
2201573,2019-11-09T14:00:00Z,22.4294,124.9664,27.62,0,011117
2201573,2019-11-09T15:00:00Z,22.4276,124.9592,27.6,0,011117
2201573,2019-11-09T16:00:00Z,22.4262,124.9526,27.62,0,011117
2201573,2019-11-09T17:00:00Z,22.4236,124.9502,27.66,0,011117
2201573,2019-11-09T18:00:00Z,22.4222,124.9434,27.67,0,011117
2201573,2019-11-09T19:00:00Z,22.4210,124.9370,27.68,0,011117
2201573,2019-11-09T20:00:00Z,22.4192,124.9336,27.63,0,011117
2201573,2019-11-09T21:00:00Z,22.4178,124.9304,27.61,0,011117
2201573,2019-11-09T22:00:00Z,22.4160,124.9262,27.58,0,011117
2201573,2019-11-09T23:00:00Z,22.4108,124.9204,27.61,0,011117
2201573,2019-11-10T00:00:00Z,22.4062,124.9144,27.62,0,011117
2201573,2019-11-10T01:00:00Z,22.4002,124.9068,27.64,0,011117
2201573,2019-11-10T02:00:00Z,22.3930,124.8988,27.62,0,011117
2201573,2019-11-10T03:00:00Z,22.3872,124.8898,27.66,0,011117
2201573,2019-11-10T04:00:00Z,22.3832,124.8848,27.62,0,011117
2201573,2019-11-10T05:00:00Z,22.3788,124.8812,27.62,0,011117
2201573,2019-11-10T06:00:00Z,22.3748,124.8774,27.62,0,011117
2201573,2019-11-10T07:00:00Z,22.3708,124.8772,27.62,0,011117
2201573,2019-11-10T08:00:00Z,22.3644,124.8734,27.62,0,011117
2201573,2019-11-10T09:00:00Z,22.3594,124.8674,27.62,0,011117
2201573,2019-11-10T10:00:00Z,22.3572,124.8588,27.61,0,011117
2201573,2019-11-10T11:00:00Z,22.3566,124.8498,27.6,0,011117
2201573,2019-11-10T12:00:00Z,22.3550,124.8388,27.63,0,011117
2201573,2019-11-10T13:00:00Z,22.3528,124.8270,27.63,0,011117
2201573,2019-11-10T14:00:00Z,22.3490,124.8164,27.62,0,011117
2201573,2019-11-10T15:00:00Z,22.3454,124.8116,27.62,0,011117
2201573,2019-11-10T16:00:00Z,22.3432,124.8090,27.62,0,011117
2201573,2019-11-10T17:00:00Z,22.3402,124.8062,27.57,0,011117
2201573,2019-11-10T18:00:00Z,22.3360,124.8052,27.62,0,011117
2201573,2019-11-10T19:00:00Z,22.3290,124.7992,27.56,0,011117
2201573,2019-11-10T20:00:00Z,22.3254,124.7938,27.58,0,011117
2201573,2019-11-10T21:00:00Z,22.3224,124.7844,27.58,0,011117
2201573,2019-11-10T22:00:00Z,22.3204,124.7762,27.57,0,011117
2201573,2019-11-10T23:00:00Z,22.3190,124.7678,27.57,0,011117
2201573,2019-11-11T00:00:00Z,22.3164,124.7566,27.58,0,011117
2201573,2019-11-11T01:00:00Z,22.3132,124.7508,27.62,0,011117
2201573,2019-11-11T02:00:00Z,22.3080,124.7436,27.62,0,011117
2201573,2019-11-11T03:00:00Z,22.3032,124.7394,27.62,0,011117
2201573,2019-11-11T04:00:00Z,22.2950,124.7372,27.6,0,011117
2201573,2019-11-11T05:00:00Z,22.2858,124.7348,27.63,0,011117
2201573,2019-11-11T06:00:00Z,22.2764,124.7288,27.58,0,011117
2201573,2019-11-11T07:00:00Z,22.2684,124.7218,27.58,0,011117
2201573,2019-11-11T08:00:00Z,22.2612,124.7122,27.58,0,011117
2201573,2019-11-11T09:00:00Z,22.2550,124.6974,27.57,0,011117
2201573,2019-11-11T10:00:00Z,22.2510,124.6808,27.6,0,011117
2201573,2019-11-11T11:00:00Z,22.2502,124.6616,27.55,0,011117
2201573,2019-11-11T12:00:00Z,22.2504,124.6478,27.58,0,011117
2201573,2019-11-11T13:00:00Z,22.2518,124.6414,27.56,0,011117
