PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),VGHS LEVEL0 (meter),QC
2101751,2019-11-24T03:00:00Z,22.1920,123.7030,25.7,0,1.6,0111171
2101751,2019-11-24T06:00:00Z,22.1740,123.6300,25.7,0,1.5,0111171
2101751,2019-11-24T09:00:00Z,22.1660,123.5610,25.6,0,1.5,0111171
2101751,2019-11-24T12:00:00Z,22.1580,123.4930,25.5,0,1.5,0111171
2101751,2019-11-24T15:00:00Z,22.1420,123.4330,25.4,0,1.6,0111171
2101751,2019-11-24T18:00:00Z,22.1350,123.3890,25.5,0,1.7,0111171
2101751,2019-11-24T21:00:00Z,22.1070,123.3290,25.6,0,1.7,0111171
2101751,2019-11-25T00:00:00Z,22.0740,123.2320,25.5,0,1.8,0111171
2101751,2019-11-25T03:00:00Z,22.0610,123.1690,25.6,0,2.2,0111171
2101751,2019-11-25T04:00:00Z,22.0550,123.1550,25.6,0,2.3,0111171
2101751,2019-11-25T05:00:00Z,22.0470,123.1370,25.5,0,2.4,0111171
2101751,2019-11-25T06:00:00Z,22.0390,123.1140,25.6,0,2.4,0111171
2101751,2019-11-25T07:00:00Z,22.0300,123.0870,25.6,0,2.4,0111171
2101751,2019-11-25T08:00:00Z,22.0220,123.0590,25.6,0,2.6,0111171
2101751,2019-11-25T09:00:00Z,22.0140,123.0270,25.6,0,2.6,0111171
2101751,2019-11-25T10:00:00Z,22.0090,123.0000,25.6,0,2.4,0111171
2101751,2019-11-25T12:00:00Z,22.0030,122.9550,25.7,0,2.6,0111171
2101751,2019-11-25T13:00:00Z,22.0000,122.9320,25.7,0,2.6,0111171
2101751,2019-11-25T14:00:00Z,21.9990,122.9030,25.7,0,2.4,0111171
2101751,2019-11-25T15:00:00Z,21.9980,122.8760,25.8,0,2.9,0111171
2101751,2019-11-25T16:00:00Z,21.9980,122.8490,25.8,0,3,0111171
2101751,2019-11-25T17:00:00Z,21.9970,122.8210,25.8,0,2.8,0111171
2101751,2019-11-25T18:00:00Z,22.0000,122.7960,25.9,0,3.2,0111171
2101751,2019-11-25T19:00:00Z,22.0030,122.7730,25.9,0,3.4,0111171
2101751,2019-11-25T20:00:00Z,22.0040,122.7530,25.9,0,3.7,0111171
2101751,2019-11-25T21:00:00Z,22.0050,122.7330,25.9,0,3.4,0111171
2101751,2019-11-25T22:00:00Z,22.0060,122.7150,25.9,0,3.5,0111171
2101751,2019-11-25T23:00:00Z,22.0050,122.6960,26,0,3.1,0111171
2101751,2019-11-26T00:00:00Z,22.0030,122.6820,26,0,3.4,0111171
2101751,2019-11-26T01:00:00Z,21.9980,122.6650,26,0,3.4,0111171
2101751,2019-11-26T02:00:00Z,21.9930,122.6460,26,0,3,0111171
2101751,2019-11-26T03:00:00Z,21.9910,122.6260,26.1,0,3.6,0111171
2101751,2019-11-26T04:00:00Z,21.9940,122.6070,26,0,3.5,0111171
2101751,2019-11-26T05:00:00Z,21.9980,122.5920,26,0,3.4,0111171
2101751,2019-11-26T06:00:00Z,22.0010,122.5780,26,0,3.5,0111171
2101751,2019-11-26T07:00:00Z,21.9990,122.5560,26,0,3.3,0111171
2101751,2019-11-26T08:00:00Z,21.9940,122.5280,26,0,3.1,0111171
2101751,2019-11-26T09:00:00Z,21.9870,122.5010,26,0,3.1,0111171
2101751,2019-11-26T10:00:00Z,21.9850,122.4790,26,0,3,0111171
2101751,2019-11-26T11:00:00Z,21.9840,122.4580,26,0,2.7,0111171
2101751,2019-11-26T12:00:00Z,21.9850,122.4340,26,0,3.1,0111171
2101751,2019-11-26T13:00:00Z,21.9890,122.4120,26.1,0,3,0111171
2101751,2019-11-26T14:00:00Z,21.9950,122.3900,26.1,0,3,0111171
2101751,2019-11-26T15:00:00Z,22.0060,122.3690,26.1,0,2.9,0111171
2101751,2019-11-26T16:00:00Z,22.0160,122.3490,26.1,0,2.7,0111171
2101751,2019-11-26T17:00:00Z,22.0260,122.3250,26.1,0,2.6,0111171
2101751,2019-11-26T18:00:00Z,22.0360,122.3070,26.1,0,2.8,0111171
2101751,2019-11-26T19:00:00Z,22.0470,122.2960,26.1,0,2.6,0111171
2101751,2019-11-26T20:00:00Z,22.0540,122.2790,26.1,0,2.9,0111171
2101751,2019-11-26T21:00:00Z,22.0640,122.2640,26.1,0,2.6,0111171
2101751,2019-11-26T22:00:00Z,22.0770,122.2530,26.1,0,2.6,0111171
2101751,2019-11-26T23:00:00Z,22.0900,122.2440,26.1,0,2.7,0111171
2101751,2019-11-27T00:00:00Z,22.0990,122.2360,26.1,0,2.3,0111171
2101751,2019-11-27T01:00:00Z,22.1070,122.2230,26.2,0,2.3,0111171
2101751,2019-11-27T02:00:00Z,22.1150,122.2110,26.2,0,2.5,0111171
2101751,2019-11-27T03:00:00Z,22.1240,122.2000,26.2,0,2.3,0111171
2101751,2019-11-27T04:00:00Z,22.1300,122.1840,26.3,0,2.2,0111171
2101751,2019-11-27T05:00:00Z,22.1320,122.1660,26.3,0,2.5,0111171
2101751,2019-11-27T06:00:00Z,22.1390,122.1480,26.4,0,2.3,0111171
2101751,2019-11-27T07:00:00Z,22.1470,122.1250,26.4,0,2.3,0111171
2101751,2019-11-27T08:00:00Z,22.1560,122.0980,26.3,0,2.4,0111171
2101751,2019-11-27T09:00:00Z,22.1670,122.0770,26.3,0,2.4,0111171
2101751,2019-11-27T10:00:00Z,22.1770,122.0620,26.3,0,2.4,0111171
2101751,2019-11-27T11:00:00Z,22.1890,122.0510,26.3,0,2.6,0111171
2101751,2019-11-27T12:00:00Z,22.2020,122.0400,26.3,0,2.2,0111171
2101751,2019-11-27T13:00:00Z,22.2100,122.0270,26.2,0,2.2,0111171
2101751,2019-11-27T14:00:00Z,22.2170,122.0100,26.2,0,2.4,0111171
2101751,2019-11-27T15:00:00Z,22.2270,121.9910,26.2,0,2.2,0111171
2101751,2019-11-27T16:00:00Z,22.2370,121.9670,26.2,0,2.4,0111171
2101751,2019-11-27T17:00:00Z,22.2500,121.9430,26.1,0,2.6,0111171
2101751,2019-11-27T18:00:00Z,22.2660,121.9240,26.1,0,2.6,0111171
2101751,2019-11-27T19:00:00Z,22.2840,121.9030,26.1,0,2.7,0111171
2101751,2019-11-27T20:00:00Z,22.3050,121.8890,26,0,2.4,0111171
2101751,2019-11-27T21:00:00Z,22.3250,121.8810,25.9,0,2.8,0111171
2101751,2019-11-27T22:00:00Z,22.3390,121.8690,25.9,0,3.2,0111171
2101751,2019-11-27T23:00:00Z,22.3520,121.8510,25.9,0,2.7,0111171
2101751,2019-11-28T00:00:00Z,22.3630,121.8260,25.8,0,2.8,0111171
2101751,2019-11-28T01:00:00Z,22.3750,121.7970,25.8,0,3.3,0111171
2101751,2019-11-28T02:00:00Z,22.3890,121.7680,25.7,0,2.9,0111171
2101751,2019-11-28T03:00:00Z,22.4020,121.7440,25.7,0,3.2,0111171
2101751,2019-11-28T04:00:00Z,22.4150,121.7220,25.6,0,3.6,0111171
2101751,2019-11-28T05:00:00Z,22.4270,121.7030,25.6,0,3.5,0111171
2101751,2019-11-28T06:00:00Z,22.4380,121.6810,25.6,0,3.8,0111171
2101751,2019-11-28T07:00:00Z,22.4470,121.6630,25.5,0,4,0111171
2101751,2019-11-28T08:00:00Z,22.4550,121.6430,25.5,0,4.4,0111171
2101751,2019-11-28T09:00:00Z,22.4630,121.6190,25.4,0,3.6,0111171
